,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,longitude,latitude,date,UB,B,GR,R,NIR,SWIR_1,SWIR_2,ST_B10,pixel_qa,ALFA,NDVI_model,EVI,SAVI,T_LST,LAI,e_0,e_NB,longitude.1,latitude.1,NDVI_neg,pos_NDVI,int,sd_ndvi,NDWI,LST_neg,LST_NW,T_LST_DEM,LST_neg_1,LST_NW_1,Tao_sw,EA,W_ATM,Rl_up,Rs_down,Tao_sw_1,ES,EA_1,Rl_down,Rn,Ginst,zom,u_fr,Hinst,rah,dT,rah_first,zom_1,u_fr_1,ufric_star,constant,constant_1,ET_inst,ET_24h,LEinst,EF,id.1,longitude.2,latitude.2,Rn24h_G,AirT_G,RH_G,ux_G,SW_Down,cold_pixel_lat,cold_pixel_lon,cold_pixel_ndvi,cold_pixel_sum,cold_pixel_temp,hot_pixel_sum,hot_pixel_lat,hot_pixel_lon,hot_pixel_ndvi,hot_pixel_Rn,hot_pixel_G,hot_pixel_temp,LE_daily_orig,Datetime_Local_sebal,Datetime_GMT,Date_daily,LE_closed,LE_unclosed,H_closed,H_unclosed,G_unclosed,Rn_unclosed,Residual_unclosed,Residual_closed,TIMESTAMP_START,TIMESTAMP_END,CO2,H2O,CH4,FC,FCH4,FC_SSITC_TEST,FCH4_SSITC_TEST,G_inst_af,H_inst_af,LE_inst_af,H_SSITC_TEST,LE_SSITC_TEST,WD,WS,USTAR,ZL,TAU,MO_LENGTH,V_SIGMA,W_SIGMA,TAU_SSITC_TEST_PI_F,PA,RH,TA,VPD_PI,T_SONIC,T_SONIC_SIGMA,TS_PI_1,TS_PI_2,TS_PI_3,TS_PI_4,TS_PI_5,WTD,Rn_inst_af,PPFD_IN,PPFD_OUT,SW_IN,P,FC_PI_F,RECO_PI_F,GPP_PI_F,FCH4_PI_F,H_PI_F,LE_PI_F,State,Veg,MAT,MAP,Lat,Long,Elev_insitu,Name,Datetime,Datetime_Local_flux,Date
10,10,3,3,LC08_044034_20130721,-121.65322445778106,38.10882505632461,2013-07-21 18:48:01.856000000,0.0114199999999999,0.0162324999999999,0.038975,0.0227225,0.3521725,0.0984849999999999,0.0415049999999999,300.88313672000004,21824.0,0.124354875,0.8787793915629708,0.6026096316938461,0.5648392092765417,300.88313672000004,1.7038717587011338,0.9670387175870112,0.9756227768037136,-121.65334881507606,38.10886256208297,-0.878779411315918,0.878779411315918,1,1,-0.8007145641989274,-300.88313672000004,300.88313672000004,301.5087258867375,-301.5087258867375,301.5087258867375,0.7555982796541258,1.438592097054163,22.525931480028216,449.3847321720429,903.293452975946,0.7555982796541258,3.132506105125876,1.438592097054163,330.06588889123896,660.7662702833618,36.755576965141806,0.0717474012962561,0.4638228917565041,76.58652413678583,13.106251050257562,0.8539233729355544,15.753133818317073,0.0717474012962561,0.4638228917565041,0.5431059851999657,0.1557516604661941,-46.106563568115234,0.8096510007181602,6.74307857182077,547.4241691814342,0.8772672889153043,3,-121.65322445778106,38.10882505632461,216.54150630790485,24.81215695886671,45.9246382537012,2.4350036002929123,338.32074378422215,37.24703717215767,-122.29562054579893,0.8838783502578735,295449,296.0261303,440207,37.896438368090536,-121.26725303929489,0.032932125031948,396.94550236266485,116.5101664940201,325.61592944,191.23370829683705,2013-07-21 18:48:01.856000+00:00,2013-07-21 19:00:00+00:00,2013-07-21,237.79920172002448,192.85983764583327,-47.44540599902208,-38.47915902083333,-2.7944441875,182.962235875,31.376001437500012,-4.597115658502396,201307211200.0,201307211230.0,375.447624,18.437414,1884.573954,-37.698934,115.410655,1.0,1.0,13.057188,-5.191009,363.947698,2.0,1.0,259.563326,2.607426,0.291448,-0.026325,-0.096476,-123.456831,0.524509,0.300424,0.0,100.76,53.865,27.069,-9999.0,31.76448,0.471521,22.359,22.342,21.698,21.940667,21.790667,0.075578,709.859155,2041.308411,74.80381,960.14,0.0,-37.698934,8.229589,45.928523,115.410655,-5.191009,363.947698,CA,CRO,15.6,421.0,38.1087,-121.6531,-7.0,US-Twt,2013-07-21 12:00:00,2013-07-21 12:00:00-07:00,2013-07-21
11,11,0,0,LC08_044033_20130806,-121.65322445778106,38.10882505632461,2013-08-06 18:47:41.528000000,0.0160674999999999,0.0283325,0.06774,0.05146,0.45901,0.1642925,0.0860825,295.26732986,21824.0,0.1746374975,0.7983818833623915,0.6551086985350674,0.6049907468801646,295.26732986,2.1289696990120186,0.97128969699012,0.9770256000067395,-121.65334881507606,38.10886256208297,-0.7983818650245667,0.7983818650245667,1,1,-0.742800189843379,-295.26732986,295.26732986,296.0330930452113,-296.0330930452113,296.0330930452113,0.756509666742686,1.2817322008652996,20.29874734765394,418.59441311125335,879.03541884037,0.756509666742686,2.5134828601239123,1.2817322008652996,342.4394591226139,639.5363784576344,44.850690043121126,0.089909470112659,0.5815613003093184,-2.583553573962829e-09,270166546045.72427,-0.5845240440696671,12.563876031559811,0.089909470112659,0.5815613003093184,6.200280649297498e-07,0.2119210958480835,-63.32018280029297,0.874904816333761,6.192546384310352,594.6856884145133,1.0,0,-121.65322445778106,38.10882505632461,175.3818739688836,21.1725228891184,50.99426859835883,2.9662676490983,312.573439659276,39.37467537495007,-121.78503953820945,0.9183939099311828,441799,298.79130848,707119,38.99354695888576,-122.36870660428266,0.2184994220733642,490.93926961353753,135.17112381160769,324.61103156,175.62061545904157,2013-08-06 18:47:41.528000+00:00,2013-08-06 19:00:00+00:00,2013-08-06,173.93806181322768,140.508211,-9.182624973471771,-7.417779604166667,-6.321631125,148.56835383333333,21.799553562500023,-9.86545188142256,201308061200.0,201308061230.0,383.277894,15.62424,1869.83596,-32.596578,124.83487,1.0,0.0,-4.023072,81.371882,324.874505,2.0,0.0,261.869587,6.017175,0.586136,-0.017948,-0.39969,-181.073758,1.048725,0.627115,0.0,101.43,63.189,20.561,-9999.0,24.234239,0.665157,19.062,19.619667,19.655333,20.186667,20.449333,0.118457,573.21831,1824.523364,115.078095,854.49,0.0,-32.596578,6.716897,39.313475,124.83487,81.371882,324.874505,CA,CRO,15.6,421.0,38.1087,-121.6531,-7.0,US-Twt,2013-08-06 12:00:00,2013-08-06 12:00:00-07:00,2013-08-06
12,12,1,1,LC08_044033_20130822,-121.65322445778106,38.10882505632461,2013-08-22 18:47:43.180000000,0.0163975,0.0233549999999999,0.0698849999999999,0.0445575,0.3947974999999999,0.1370124999999999,0.06257,297.30105176,21824.0,0.1511947924999999,0.7971685766635183,0.5888445036247966,0.5592773764977033,297.30105176,1.656093226766431,0.9665609322676644,0.9754651076483292,-121.65334881507606,38.10886256208297,-0.7971685528755188,0.7971685528755188,1,1,-0.699213979437573,-297.30105176,297.30105176,298.10373005991846,-298.10373005991846,298.10373005991846,0.748987441096398,1.3855393916694183,21.77265963372937,428.1521001063493,841.7081873557877,0.748987441096398,2.830497221564877,1.3855393916694183,325.4851810050534,600.8954525081829,44.5666563493623,0.0695394442607596,0.5621708052990978,61.2763574898793,11.46433655324246,0.5903403102388793,12.997231469449146,0.0695394442607596,0.5621708052990978,0.6285974453915684,0.1780856847763061,-52.49766540527344,0.7297818591135439,5.625977934846208,495.0524386689413,0.8898558587781853,1,-121.65322445778106,38.10882505632461,178.70029085991288,23.12352997169813,48.95038868483344,2.962944880250016,301.75268043340554,38.60722939935377,-122.5450716187506,0.8374288082122803,530088,294.78880705999995,720240,38.863094913923554,-122.0645372908467,0.2117932140827179,398.1182804216981,103.94108816054448,321.87661556,159.55273423223846,2013-08-22 18:47:43.180000+00:00,2013-08-22 19:00:00+00:00,2013-08-22,196.88493444965792,150.13267660416668,-32.35329099772898,-24.670684875000003,-5.665176625,152.19683104166668,32.4000159375,-6.669635785262265,201308221200.0,201308221230.0,387.369172,16.350624,1829.831033,-23.439543,233.821575,1.0,0.0,21.070806,82.520432,418.175624,2.0,1.0,255.234916,5.944139,0.609525,-0.017134,-0.422893,-189.685964,1.247389,0.639198,0.0,101.17,59.463,22.759,-9999.0,26.505462,0.375404,19.916,19.883,19.238333,19.801,20.285667,-0.068196,645.753521,2065.607477,98.074286,959.82,0.0,-23.439543,8.550529,31.990072,233.821575,82.520432,418.175624,CA,CRO,15.6,421.0,38.1087,-121.6531,-7.0,US-Twt,2013-08-22 12:00:00,2013-08-22 12:00:00-07:00,2013-08-22
13,13,2,2,LC08_044034_20130806,-121.65322445778106,38.10882505632461,2013-08-06 18:48:05.410000128,0.0231349999999999,0.0353725,0.0717275,0.0559149999999999,0.4578825,0.1642925,0.0848725,295.23314966,21824.0,0.1773703375,0.7823461577761667,0.657635445817174,0.5947452523802832,295.23314966,2.0039205278665504,0.9700392052786656,0.9766129377419596,-121.65334881507606,38.10886256208297,-0.7823461294174194,0.7823461294174194,1,1,-0.7291308698853873,-295.23314966,295.23314966,295.90297235769515,-295.90297235769515,295.90297235769515,0.757348907491667,1.2817463244224394,20.29894788178101,417.86194855932536,886.6578836402927,0.757348907491667,2.515135843551193,1.2817463244224394,310.7496226618676,612.9684440202161,45.1259498730294,0.0848787355566078,0.5773664353412573,94.09348366415269,10.8756744820004,0.8518161222504901,12.655159071587416,0.0848787355566078,0.5773664353412573,0.6597533628687149,0.2003373950719833,-58.42861557006836,0.696894624185116,5.14183141613581,473.749010483034,0.8342965089193143,2,-121.65322445778106,38.10882505632461,174.56909758995752,21.18324071013911,50.96131597459582,2.9668722653212454,312.573439659276,37.05089173997818,-121.89392797771237,0.8508130311965942,206255,291.6510647,381121,37.2119685186098,-121.69886960854232,0.1956707835197448,523.6512646272155,121.21694086859276,321.17250344,145.82233896161156,2013-08-06 18:48:05.410000128+00:00,2013-08-06 19:00:00+00:00,2013-08-06,173.93806181322768,140.508211,-9.182624973471771,-7.417779604166667,-6.321631125,148.56835383333333,21.799553562500023,-9.86545188142256,201308061200.0,201308061230.0,383.277894,15.62424,1869.83596,-32.596578,124.83487,1.0,0.0,-4.023072,81.371882,324.874505,2.0,0.0,261.869587,6.017175,0.586136,-0.017948,-0.39969,-181.073758,1.048725,0.627115,0.0,101.43,63.189,20.561,-9999.0,24.234239,0.665157,19.062,19.619667,19.655333,20.186667,20.449333,0.118457,573.21831,1824.523364,115.078095,854.49,0.0,-32.596578,6.716897,39.313475,124.83487,81.371882,324.874505,CA,CRO,15.6,421.0,38.1087,-121.6531,-7.0,US-Twt,2013-08-06 12:00:00,2013-08-06 12:00:00-07:00,2013-08-06
14,14,3,3,LC08_044034_20130822,-121.65322445778106,38.10882505632461,2013-08-22 18:48:07.065999872,0.018295,0.024675,0.07038,0.045025,0.3945225,0.136985,0.0623225,297.3078878,21824.0,0.1516575625,0.7951302191458259,0.5905230094416771,0.5579773774077414,297.3078878,1.6452189513441149,0.9664521895134413,0.9754292225394356,-121.65334881507606,38.10886256208297,-0.79513019323349,0.79513019323349,1,1,-0.6972268378853631,-297.3078878,297.3078878,297.98048647400867,-297.98048647400867,297.98048647400867,0.7501585693878725,1.3854130000841922,21.77086505563821,428.1433070026196,851.6980784329147,0.7501585693878725,2.832350165657062,1.3854130000841922,316.6778426385126,600.4423112576087,44.63987412759442,0.0690332408480728,0.5617656004523043,95.37710995585154,11.137483273830554,0.8912048377183339,13.00660644930209,0.0690332408480728,0.5617656004523043,0.6432552414661513,0.1723562777042389,-50.46760177612305,0.6786554184140496,5.234122887666891,460.4253271741627,0.8283974599889334,3,-121.65322445778106,38.10882505632461,178.60918923096577,23.134360406623067,48.91390255635279,2.9635253501239323,301.75268043340554,37.250138532417736,-122.15013460984632,0.900751769542694,248537,292.80977348,394994,37.51708374857456,-121.32155052455164,0.1589482426643371,444.60158210033177,112.71487784118406,319.7130089,148.43972509423304,2013-08-22 18:48:07.065999872+00:00,2013-08-22 19:00:00+00:00,2013-08-22,196.88493444965792,150.13267660416668,-32.35329099772898,-24.670684875000003,-5.665176625,152.19683104166668,32.4000159375,-6.669635785262265,201308221200.0,201308221230.0,387.369172,16.350624,1829.831033,-23.439543,233.821575,1.0,0.0,21.070806,82.520432,418.175624,2.0,1.0,255.234916,5.944139,0.609525,-0.017134,-0.422893,-189.685964,1.247389,0.639198,0.0,101.17,59.463,22.759,-9999.0,26.505462,0.375404,19.916,19.883,19.238333,19.801,20.285667,-0.068196,645.753521,2065.607477,98.074286,959.82,0.0,-23.439543,8.550529,31.990072,233.821575,82.520432,418.175624,CA,CRO,15.6,421.0,38.1087,-121.6531,-7.0,US-Twt,2013-08-22 12:00:00,2013-08-22 12:00:00-07:00,2013-08-22
15,15,0,0,LC08_044033_20130907,-121.65322445778106,38.10882505632461,2013-09-07 18:47:42.171000064,0.0223649999999999,0.0320999999999999,0.0778875,0.0732125,0.3622924999999999,0.1567575,0.0784375,304.90272824,21824.0,0.15294349,0.6637811276563989,0.4630265870289126,0.4635143585550049,304.90272824,1.0521329529285042,0.960521329529285,0.973472038744664,-121.65334881507606,38.10886256208297,-0.6637811064720154,0.6637811064720154,1,1,-0.6461106819937298,-304.90272824,304.90272824,305.7205384081111,-305.7205384081111,305.7205384081111,0.7488391217996813,1.1776682968146068,18.821190103987497,470.6903708955252,802.1053199611425,0.7488391217996813,4.440696383192988,1.1776682968146068,329.29586012290645,525.0338594569371,68.29152711228389,0.0405974791208799,0.1363366712606398,59.73634590314393,27.70537195256492,1.4283742920765263,53.59280092639628,0.0405974791208799,0.1363366712606398,0.2057531242322796,0.1417427957057953,-41.905311584472656,0.5895882949883661,4.856550385397738,397.0059864415092,0.8692121538275381,0,-121.65322445778106,38.10882505632461,156.76137689575236,30.79607177361204,26.519901276561257,0.7671261989810405,280.6512239619017,39.393816152226506,-120.72011943219434,0.8490817546844482,503024,295.64331206,866005,39.85785388639143,-122.13324080748096,0.1767321676015854,360.55075968960045,99.41317034858608,323.70183824000003,137.73176892987985,2013-09-07 18:47:42.171000064+00:00,2013-09-07 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Twt,,,2013-09-07
16,16,1,1,LC08_044033_20130923,-121.65322445778106,38.10882505632461,2013-09-23 18:47:34.713999872,0.0338874999999999,0.0476375,0.0932875,0.09326,0.3503025,0.234885,0.1339325,301.60092092,21824.0,0.1694383475,0.5794955615048611,0.4138954080503033,0.4086255547459759,301.60092092,0.8136661639875857,0.9581366616398758,0.972685098341159,-121.65334881507606,38.10886256208297,-0.5794955492019653,0.5794955492019653,1,1,-0.5793976419666809,-301.60092092,301.60092092,302.3631249061359,-302.3631249061359,302.3631249061359,0.7386858100918765,1.2159204390484393,19.364315314971563,449.5118759778011,740.4383709586838,0.7386858100918765,2.957874778615872,1.2159204390484393,313.16335645646626,465.5211338831883,61.13320992160464,0.0298215383735005,0.1852176956948745,144.32704033585543,20.679681868767947,2.530919063085633,39.449060492988295,0.0298215383735005,0.1852176956948745,0.2750575553521684,0.2362681925296783,-68.90786743164062,0.3849541425455665,2.815723894053562,260.06088362572825,0.6430975511781941,1,-121.65322445778106,38.10882505632461,123.24462991399967,23.85403545687545,41.1079078749042,1.079976178771051,229.84422987950285,38.87590838159289,-120.62369527433135,0.9132330417633056,542004,291.6510647,750008,38.19394723361869,-121.79532424801371,0.21114382147789,379.14882953556736,78.29458021224961,312.46338848,79.85392963535902,2013-09-23 18:47:34.713999872+00:00,2013-09-23 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Twt,,,2013-09-23
17,17,2,2,LC08_044034_20130907,-121.65322445778106,38.10882505632461,2013-09-07 18:48:06.053999872,0.02165,0.0315499999999999,0.0774199999999999,0.0726625,0.3622375,0.1565925,0.0781625,304.98476072,21824.0,0.1525766125,0.6658427224649345,0.4635907369904024,0.4646085142796021,304.98476072,1.057454626479438,0.9605745462647944,0.973489600267382,-121.65334881507606,38.10886256208297,-0.6658427119255066,0.6658427119255066,1,1,-0.6478167664602561,-304.98476072,304.98476072,305.6279912908652,-305.6279912908652,305.6279912908652,0.7504543520212539,1.17710301096128,18.81316386073875,471.2232286722991,814.9428289856902,0.7504543520212539,4.443025591648178,1.17710301096128,350.23232203305656,555.8026379097563,71.83726096316673,0.040847888433414,0.1363155523498426,57.75294817564465,27.86401183772475,1.3885640278464706,53.60110387908675,0.040847888433414,0.1363155523498426,0.2052690041991118,0.2598843276500702,-78.03936004638672,0.6329053440645686,4.92370246503167,426.21242877094494,0.8806671904093292,2,-121.65322445778106,38.10882505632461,156.8758491961531,30.80526883592288,26.493275509687617,0.7664526474005131,280.6512239619017,37.2472143493081,-122.3260623856854,0.8543663620948792,358325,300.28498322,533334,37.6612576443549,-122.12744271440606,0.1160631254315376,465.0963989310166,107.35826496429758,321.43910900000003,139.63620190829815,2013-09-07 18:48:06.053999872+00:00,2013-09-07 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Twt,,,2013-09-07
18,18,3,3,LC08_044034_20130923,-121.65322445778106,38.10882505632461,2013-09-23 18:47:58.604999936,0.0342174999999999,0.0478025,0.0930675,0.0929849999999999,0.3500275,0.234665,0.1328325,301.60433894,21824.0,0.1692720274999999,0.5802150052199431,0.4147402049962285,0.4088638803833458,301.60433894,0.8145973334156054,0.958145973334156,0.9726881712002716,-121.65334881507606,38.10886256208297,-0.5802149772644043,0.5802149772644043,1,1,-0.579920784481883,-301.60433894,301.60433894,302.137513925704,-302.137513925704,302.137513925704,0.740856094448709,1.21594052979536,19.36460057458117,449.5366222574765,756.0932305839385,0.740856094448709,2.959151993655276,1.21594052979536,328.3486541619254,493.1771150414321,64.20950810082856,0.029861507807585,0.1853337439391572,99.05181772525796,22.353428919915057,1.8806852318548408,39.42435914011261,0.029861507807585,0.1853337439391572,0.2661230864658565,0.2706489861011505,-79.89252471923828,0.488249665784297,3.3676844623764817,329.9157892153456,0.7690925465638411,3,-121.65322445778106,38.10882505632461,123.28285830605088,23.861220110676875,41.09084401215148,1.0804885617472226,229.84422987950285,37.127619732517175,-122.22614388874928,0.8875312209129333,345569,295.1887154,482166,37.20922780475737,-121.69553593213868,0.2032012939453125,452.2508034554015,96.23239641787004,314.69535554000004,95.50753135299702,2013-09-23 18:47:58.604999936+00:00,2013-09-23 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Twt,,,2013-09-23
19,19,0,0,LC08_044033_20131009,-121.65322445778106,38.10882505632461,2013-10-09 18:47:34.029999872,0.0703249999999999,0.09854,0.1500475,0.2094475,0.3700475,0.4077225,0.25683,299.9226731,21824.0,0.23843593,0.277137852785615,0.2126946666083942,0.2231599034733834,299.9226731,0.2572920259227282,0.9525729202592272,0.970849063685545,-121.65334881507606,38.10886256208297,-0.2771378457546234,0.2771378457546234,1,1,-0.4229996442957537,-299.9226731,299.9226731,300.6615794094106,-300.6615794094106,300.6615794094106,0.74232520561646,0.7869357832175139,13.273352349215704,437.0372780721424,682.1727802943561,0.74232520561646,2.249103637187379,0.7869357832175139,275.6822412596591,345.0884385523656,52.52285384454993,0.0105161685689918,0.2564695260416492,166.5347848613973,17.93916064863883,2.51671091747982,28.4894045487979,0.0105161685689918,0.2564695260416492,0.3434208248375097,0.1393944770097732,-39.39385223388672,0.1862489606958594,1.2200836225097682,126.03079984641838,0.4307779398328239,0,-121.65322445778106,38.10882505632461,79.85603362079497,19.373377462939303,34.98886268316288,1.672343728776258,196.3504172911925,39.42795384518906,-120.75211522918674,0.8399203419685364,451013,282.60698378,702150,38.96724750222924,-121.23107564387492,0.1703522801399231,306.0547763209118,64.88670746893679,308.9120657,34.60157153437702,2013-10-09 18:47:34.029999872+00:00,2013-10-09 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Twt,,,2013-10-09
20,20,1,1,LC08_044033_20131025,-121.65322445778106,38.10882505632461,2013-10-25 18:47:25.973999872,0.0255549999999999,0.0278924999999999,0.0373525,0.04893,0.0766224999999999,0.04266,0.0292399999999999,294.83665934,21824.0,0.0480448775,0.2205651022480634,0.0596302568779089,0.0664032994832567,294.83665934,-0.0608585815876392,0.9493914141841236,0.9697991666807608,-121.65334881507606,38.10886256208297,-0.2205650955438614,0.2205650955438614,1,1,-0.3445492432550995,-294.83665934,294.83665934,295.5591327941623,-295.5591327941623,295.5591327941623,0.7163766054591255,1.0820180630096503,17.46309483448793,406.77503002209295,592.356210065153,0.7163766054591255,1.986569335334178,1.0820180630096503,309.1947226286008,450.66831346875074,41.86973842775697,0.004357688786964,0.1563260813222291,52.22778592070108,28.05104701963732,1.2161859915447195,46.73989151418724,0.004357688786964,0.1563260813222291,0.2096291058949838,0.2224722951650619,-64.53752899169922,0.5243490935733335,2.69704576042431,356.5707891202927,0.8722407828465064,1,-121.65322445778106,38.10882505632461,87.61247017136408,17.393404983428788,54.46666490639427,1.110484814032504,173.553830642671,39.42768365519091,-120.73818356667547,0.8947738409042358,513889,290.09244758,762669,38.99352816515574,-122.36524259818704,0.173768937587738,328.1064797030379,60.18196308183765,309.46578494,76.48821776563342,2013-10-25 18:47:25.973999872+00:00,2013-10-25 19:00:00+00:00,2013-10-25,33.68309809349396,37.024532979166665,2.732653375829984,3.003738395833333,-2.9944703125000003,47.2839495625,10.2501485,13.862668405676054,201310251200.0,201310251230.0,407.192005,11.913238,2019.068087,0.857297,-4.106702,2.0,1.0,2.716213,25.188727,108.307774,2.0,1.0,326.625513,2.832774,0.249692,-0.072635,-0.060345,-44.744273,0.937339,0.285552,0.0,101.92,51.671,19.765,11.130243,22.84683,0.374942,14.063333,14.1225,13.919,15.038333,16.469667,0.256511,378.823944,1280.429907,178.990476,617.53,0.0,0.857297,2.362169,1.504872,-4.106702,25.188727,108.307774,CA,CRO,15.6,421.0,38.1087,-121.6531,-7.0,US-Twt,2013-10-25 12:00:00,2013-10-25 12:00:00-07:00,2013-10-25
21,21,2,2,LC08_044034_20131009,-121.65322445778106,38.10882505632461,2013-10-09 18:47:57.916999936,0.07082,0.0987874999999999,0.150075,0.209365,0.3700199999999999,0.4072,0.2566375,299.91925508,21824.0,0.2384455825,0.2772853974472931,0.2130359630377862,0.2232590780861323,299.91925508,0.2575254991600586,0.9525752549916006,0.970849834147228,-121.65334881507606,38.10886256208297,-0.2772853970527649,0.2772853970527649,1,1,-0.4228938943846796,-299.91925508,299.91925508,300.388904728094,-300.388904728094,300.388904728094,0.7452051635589476,0.7868445809042445,13.27205740799819,437.0184270340546,700.7695519191599,0.7452051635589476,2.2499192516515136,0.7868445809042445,287.9711475603367,370.9699101969888,55.90245762041425,0.0105220315083612,0.2562116793747357,517.0037946818034,14.235969381146914,6.108381536740225,28.51807575544697,0.0105220315083612,0.2562116793747357,0.3753456019105662,0.418389618396759,-119.57122039794922,-0.2983437146505726,-1.8148060088544964,-201.93634210522885,-0.6409305069559665,2,-121.65322445778106,38.10882505632461,79.85564385026743,19.37920624951833,34.97212534746191,1.6705679012474297,196.3504172911925,37.250114205684255,-122.1467521783188,0.8164283037185669,262218,285.7891604,205073,37.99820215979442,-122.25125355161867,0.0373875126242637,395.37731890045336,52.96235115264627,297.99490982,-51.46789841111352,2013-10-09 18:47:57.916999936+00:00,2013-10-09 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Twt,,,2013-10-09
22,22,3,3,LC08_044034_20131025,-121.65322445778106,38.10882505632461,2013-10-25 18:47:49.856000000,0.0162875,0.0213474999999999,0.0345475,0.0467025,0.0757424999999999,0.0425774999999999,0.0292949999999999,294.83324132,21824.0,0.0450314825,0.2371677079505082,0.0607098918030147,0.0699820867707186,294.83324132,-0.0545338824475715,0.9494546611755242,0.969820038187923,-121.65334881507606,38.10886256208297,-0.2371677011251449,0.2371677011251449,1,1,-0.3735152779037082,-294.83324132,294.83324132,295.2679514448417,-295.2679514448417,295.2679514448417,0.7201928983035344,1.081861408126674,17.46087056124728,406.78326496484686,612.9037360461822,0.7201928983035344,1.9880590378863296,1.081861408126674,307.29565186275977,470.28379623745553,42.85940398339781,0.0044462213767043,0.1565507390466702,90.89652925871584,24.94524658671704,1.8754468361164245,46.6728175563628,0.0044462213767043,0.1565507390466702,0.2187626921821919,0.3399207592010498,-98.49226379394533,0.4947363772652647,2.450037763874225,336.52786299534193,0.7873389284608548,3,-121.65322445778106,38.10882505632461,88.19561541138592,17.40527082663523,54.41797187657417,1.109996971653286,173.553830642671,37.95758902732918,-122.745469267592,0.881921648979187,303163,289.75064558,491958,37.49911954427,-121.9413120197831,0.0190601032227277,391.5232032894184,53.654568442682574,304.87880210000003,69.48307098347301,2013-10-25 18:47:49.856000+00:00,2013-10-25 19:00:00+00:00,2013-10-25,33.68309809349396,37.024532979166665,2.732653375829984,3.003738395833333,-2.9944703125000003,47.2839495625,10.2501485,13.862668405676054,201310251200.0,201310251230.0,407.192005,11.913238,2019.068087,0.857297,-4.106702,2.0,1.0,2.716213,25.188727,108.307774,2.0,1.0,326.625513,2.832774,0.249692,-0.072635,-0.060345,-44.744273,0.937339,0.285552,0.0,101.92,51.671,19.765,11.130243,22.84683,0.374942,14.063333,14.1225,13.919,15.038333,16.469667,0.256511,378.823944,1280.429907,178.990476,617.53,0.0,0.857297,2.362169,1.504872,-4.106702,25.188727,108.307774,CA,CRO,15.6,421.0,38.1087,-121.6531,-7.0,US-Twt,2013-10-25 12:00:00,2013-10-25 12:00:00-07:00,2013-10-25
