,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,longitude,latitude,date,UB,B,GR,R,NIR,SWIR_1,SWIR_2,ST_B10,pixel_qa,ALFA,NDVI_model,EVI,SAVI,T_LST,LAI,e_0,e_NB,longitude.1,latitude.1,NDVI_neg,pos_NDVI,int,sd_ndvi,NDWI,LST_neg,LST_NW,T_LST_DEM,LST_neg_1,LST_NW_1,Tao_sw,EA,W_ATM,Rl_up,Rs_down,Tao_sw_1,ES,EA_1,Rl_down,Rn,Ginst,zom,u_fr,Hinst,rah,dT,rah_first,zom_1,u_fr_1,ufric_star,constant,constant_1,ET_inst,ET_24h,LEinst,EF,id.1,longitude.2,latitude.2,Rn24h_G,AirT_G,RH_G,ux_G,SW_Down,cold_pixel_lat,cold_pixel_lon,cold_pixel_ndvi,cold_pixel_sum,cold_pixel_temp,hot_pixel_sum,hot_pixel_lat,hot_pixel_lon,hot_pixel_ndvi,hot_pixel_Rn,hot_pixel_G,hot_pixel_temp,LE_daily_orig,Datetime_Local_sebal,Datetime_GMT,Date_daily,LE_closed,LE_unclosed,H_closed,H_unclosed,G_unclosed,Rn_unclosed,Residual_unclosed,Residual_closed,TIMESTAMP_START,TIMESTAMP_END,CO2_1_1_1,CO2_2_1_1,H2O_1_1_1,FC_1_1_1,SC_PI_1,SC_PI_2,G_inst_af,G_1_1_2,H_inst_af,LE_inst_af,SH_1_1_1,WD_1_1_1,WS_1_1_1,WS_MAX_1_1_1,USTAR_1_1_1,ZL_1_1_1,TAU_1_1_1,MO_LENGTH_1_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,PA_1_1_1,RH_1_1_1,TA_1_1_1,VPD_PI_1_1_1,T_SONIC_1_1_1,SWC_1_1_1,TS_1_1_1,TS_1_2_1,Rn_inst_af,PPFD_IN_1_1_1,P_1_1_1,NEE_PI_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,TAU_1_1_2,CO2_2_2_1,CO2_2_3_1,CO2_2_4_1,CO2_2_5_1,FCH4_1_1_1,WTD_1_1_1,CH4_1_1_1,State,Veg,MAT,MAP,Lat,Long,Elev_insitu,Name,Datetime,Datetime_Local_flux,Date
45,45,0,0,LC08_014035_20160913,-75.90382366814207,35.787937688273416,2016-09-13 15:41:17.724000000,0.0116124999999999,0.0137575,0.03408,0.0220624999999999,0.2333724999999999,0.1152325,0.0460974999999999,300.83186642,21824.0,0.091895305,0.8272554661655608,0.4184136872025528,0.4195794476030366,300.83186642,0.8573013057518151,0.958573013057518,0.972829094308981,-75.90384536489958,35.78798430567691,-0.8272554874420166,0.8272554874420166,1,1,-0.7451510081229377,-300.83186642,300.83186642,300.7251175368162,-300.7251175368162,300.7251175368162,0.7201488087346283,2.331044431104018,35.11646034556854,445.1471626692252,774.9075820182803,0.7201488087346283,3.2696094259690023,2.331044431104018,357.72618767428867,601.4567203211948,40.19974144959466,0.0317150640461394,0.4785501435095264,-3.4990652129805924e-19,2.992677923327508e+21,-0.8942295898259545,15.268335368691725,0.0317150640461394,0.4785501435095264,5.6936371837947615e-12,3.672857999801636,-1105.4149169921875,0.8294795143440916,5.538074253110271,561.2569788716002,1.0,0,-75.90382366814207,35.787937688273416,156.13620601413774,25.53226329257272,71.29427792168708,2.770856966942725,246.8151860369693,36.31060892245876,-76.11768824253646,0.9227098822593688,326375,300.96858722,204240,36.92396232345298,-76.1454394338766,0.0095467586070299,585.8074748069765,78.39842369566807,302.70152336,157.0597858182073,2016-09-13 15:41:17.724000+00:00,2016-09-13 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-NC4,,,2016-09-13
46,46,0,0,LC08_014035_20161015,-75.90382366814207,35.787937688273416,2016-10-15 15:41:23.792000000,,,,,,,,,,,,,,,,,,-75.90384536489958,35.78798430567691,,,1,1,,,,,,,0.722276194067478,1.394405906664532,21.850094296234246,,669.5810210414468,0.722276194067478,2.146337136378772,1.394405906664532,316.503520386662,,,,,,,,,,,,0.6164676547050476,-179.98098754882812,,,,,0,-75.90382366814207,35.787937688273416,,18.62372567059506,64.96676980658907,2.843268986397345,170.51550532490916,35.683127229418275,-76.35551618059243,0.9080944657325744,233836,291.95526848,307690,36.22778099203008,-76.94663607443483,0.2760809659957886,415.232266301783,58.18001073562984,300.3328355,,2016-10-15 15:41:23.792000+00:00,2016-10-15 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-NC4,,,2016-10-15
47,47,0,0,LC08_014035_20161116,-75.90382366814207,35.787937688273416,2016-11-16 15:41:24.264000000,0.0166999999999999,0.0177724999999999,0.0340524999999999,0.0315775,0.1530725,0.124775,0.0686749999999999,288.75600176,21824.0,0.0741417175,0.6579745464392093,0.2511797145943487,0.2661834513985248,288.75600176,0.3635404875698144,0.953635404875698,0.9711996836089803,-75.90384536489958,35.78798430567691,-0.6579745411872864,0.6579745411872864,1,1,-0.6360454241816969,-288.75600176,288.75600176,288.379687637587,-288.379687637587,288.379687637587,0.7037782154524985,1.0608879755096192,17.12621112971005,375.91486909266087,531.9863871213372,0.7037782154524985,1.53074718894594,1.0608879755096192,295.43790251136886,398.3691773779368,21.537304967627968,0.0133926530378941,0.1686269923050109,52.13649618793493,26.71142249887177,1.1254925796370685,43.33033509026109,0.0133926530378941,0.1686269923050109,0.2289857615861302,0.5912737250328064,-169.38583374023438,0.4741919281357518,1.9175621191595864,324.6953762223739,0.8616452057134734,0,-75.90382366814207,35.787937688273416,63.49385141255162,13.333371447822492,69.30523754481875,1.072572170887067,151.8035807227664,36.526641587040686,-76.8411889092062,0.8722212314605713,278856,286.47618242,439734,36.40301325674639,-76.21000823538789,0.2485780715942382,339.204200797436,33.46249662781599,294.31028426,54.38206169936587,2016-11-16 15:41:24.264000+00:00,2016-11-16 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-NC4,,,2016-11-16
48,48,0,0,LC08_014035_20161202,-75.90382366814207,35.787937688273416,2016-12-02 15:41:23.648000000,0.0162049999999999,0.0193675,0.0346025,0.0340524999999999,0.1376175,0.12153,0.06862,286.11045428,21824.0,0.0700893175,0.6032795479699424,0.2163596879272903,0.2312854526776542,286.11045428,0.2765872764379415,0.9527658727643794,0.9709127380122452,-75.90384536489958,35.78798430567691,-0.6032795310020447,0.6032795310020447,1,1,-0.598159331088143,-286.11045428,286.11045428,285.8716236367653,-285.8716236367653,285.8716236367653,0.699133311644065,0.8219291933810393,13.74164537493506,361.9963230745624,482.4608684186085,0.699133311644065,1.3041545475885783,0.8219291933810393,285.9512861785922,359.0938191001718,17.167806678001345,0.0110075293282325,0.3157579635194879,71.49002140740167,17.906640392692346,1.0253627172873223,23.14007856016607,0.0110075293282325,0.3157579635194879,0.3825877112381451,0.5564326643943787,-158.04295349121094,0.3940039071772502,1.3594940754321263,270.4359910147688,0.7909196176653149,0,-75.90382366814207,35.787937688273416,49.15839450408381,10.901622923044355,63.02391038706353,2.049399487029777,133.71917962910638,36.52658982033184,-76.84453820519036,0.8802309036254883,284683,284.02888010000004,447672,36.43600976803466,-76.12684711530599,0.2602509260177612,296.843698888038,25.951319579863355,290.5914785,38.555251979255104,2016-12-02 15:41:23.648000+00:00,2016-12-02 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-NC4,,,2016-12-02
49,49,1,1,LC08_014035_20161218,-75.90382366814207,35.787937688273416,2016-12-18 15:41:18.970000128,,,,,,,,,,,,,,,,,,-75.90384536489958,35.78798430567691,,,1,1,,,,,,,0.6538967490791996,2.075727331437497,31.5001985599908,,427.5441616519163,0.6538967490791996,2.2092302338766827,2.075727331437497,325.4859453610128,,,,,,,,,,,,0.9480060338974,-277.05078125,,,,,1,-75.90382366814207,35.787937688273416,32.132153478299614,19.08614230963101,93.95703985976512,5.701162254259004,101.50648267071765,35.23672486935939,-76.64805148946495,0.8571385741233826,184688,292.24580018,115195,35.43117923689196,-76.07334686058958,0.1236226111650466,315.428261620225,26.88368229696505,294.32053832,,2016-12-18 15:41:18.970000128+00:00,2016-12-18 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-NC4,,,2016-12-18
50,50,0,0,LC08_014035_20170119,-75.90382366814207,35.787937688273416,2017-01-19 15:41:12.072000000,,,,,,,,,,,,,,,,,,-75.90384536489958,35.78798430567691,,,1,1,,,,,,,0.6945446653288206,0.952714625926059,15.59406482682666,,482.2108851662636,0.6945446653288206,1.1834971561234384,0.952714625926059,279.9820784370873,,,,,,,,,,,,0.5574373006820679,-157.43087768554688,,,,,0,-75.90382366814207,35.787937688273416,,9.450820056769803,80.49995059106767,2.276940669053292,142.26462536011786,35.60370058607888,-76.90788822146416,0.8326729536056519,150489,282.41899268,239994,35.54460688847249,-76.17910498686416,0.2388026416301727,316.74796849457846,24.470888063714632,289.59683468000003,,2017-01-19 15:41:12.072000+00:00,2017-01-19 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-NC4,,,2017-01-19
51,51,0,0,LC08_014035_20170204,-75.90382366814207,35.787937688273416,2017-02-04 15:41:04.614000128,0.0204949999999999,0.0242624999999999,0.0377099999999999,0.036885,0.133905,0.1183949999999999,0.0710124999999999,277.7739035,21824.0,0.0708828575,0.5680660460214298,0.2067340935460053,0.2169531447994156,277.7739035,0.2427781249376116,0.952427781249376,0.970801167812294,-75.90384536489958,35.78798430567691,-0.5680660605430603,0.5680660605430603,1,1,-0.5605279258806048,-277.7739035,277.7739035,277.861357544284,-277.861357544284,277.861357544284,0.7357271346557737,0.3873041771724183,7.585701103187418,321.4999289917305,563.5854065208413,0.7357271346557737,0.6938780031280611,0.3873041771724183,249.6453070549547,439.9060593672842,8.048156986575677,0.010155667791628,0.6657650734022351,159.3925020702491,9.608215129867103,1.1906629603709575,10.974838383305425,0.010155667791628,0.6657650734022351,0.7445440681856922,0.5044247508049011,-138.969482421875,0.3939454214257918,1.8307537472970463,272.46540031045936,0.630914471654764,0,-75.90382366814207,35.787937688273416,83.62256864392567,1.765326250154801,55.81733034141709,4.356578576336621,178.70654635863576,36.39297186561214,-76.49919580268892,0.8338800072669983,239482,275.5009202,212811,36.6751545715407,-76.93972390001383,0.2667175829410553,363.368965814037,18.85555976455909,284.38093616000003,51.92017627334423,2017-02-04 15:41:04.614000128+00:00,2017-02-04 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-NC4,,,2017-02-04
52,52,1,1,LC08_014035_20170220,-75.90382366814207,35.787937688273416,2017-02-20 15:40:58.687000064,0.0206324999999999,0.0252799999999999,0.0393324999999999,0.0380949999999999,0.1381125,0.136765,0.0784925,289.5318923,21824.0,0.07494799,0.5676120482953337,0.2124266990631498,0.2218642206719092,289.5318923,0.254246325594864,0.9525424632559486,0.9708390128744632,-75.90384536489958,35.78798430567691,-0.5676120519638062,0.5676120519638062,1,1,-0.5566795345036492,-289.5318923,289.5318923,289.56858215611965,-289.56858215611965,289.56858215611965,0.7238995270662316,0.9864834800208564,16.072360314145246,379.53605502680455,621.4626087617214,0.7238995270662316,1.461455788678091,0.9864834800208564,305.65997558587657,486.5032864113933,31.24496015083011,0.0104398707191878,0.5727879842512117,6.53578131362466,12.443658742989374,0.0662840299077913,12.756315220876678,0.0104398707191878,0.5727879842512117,0.5860898443684626,0.6521949172019958,-188.78887939453125,0.6560708805203905,3.612163064619344,448.7225449469385,0.985643796199602,1,-75.90382366814207,35.787937688273416,104.43912894965769,12.62533594090812,67.50005629066247,3.7377006137548414,199.3587360985925,35.63490771301316,-75.97136584946927,0.8077381253242493,245676,289.46694992,465450,36.22778099203008,-76.94663607443483,0.2409584671258926,366.0282210515288,45.52086997245979,295.36645244,102.4409445126046,2017-02-20 15:40:58.687000064+00:00,2017-02-20 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-NC4,,,2017-02-20
53,53,0,0,LC08_014035_20170324,-75.90382366814207,35.787937688273416,2017-03-24 15:40:41.232999936,0.02121,0.02473,0.0419174999999999,0.0402674999999999,0.1519174999999999,0.1365175,0.0792899999999999,291.40838528,21824.0,0.07960649,0.5809506465124751,0.2310546563773362,0.2419512124648757,291.40838528,0.3024400106219679,0.9530244001062196,0.9709980520350524,-75.90384536489958,35.78798430567691,-0.5809506177902222,0.5809506177902222,1,1,-0.5674929708257023,-291.40838528,291.40838528,291.36408005209887,-291.36408005209887,291.36408005209887,0.7503883629387164,1.0017429008421008,16.288491785394097,389.6684612994693,787.4024104775182,0.7503883629387164,1.5903607698153954,1.0017429008421008,302.8192141784195,623.6457069954195,44.2907554877618,0.0116875140065413,0.369753929049245,137.3761309763752,14.974543195342925,1.6777571331795116,19.76088286776765,0.0116875140065413,0.369753929049245,0.4535864077675659,0.929585874080658,-269.170166015625,0.647325460803956,4.010925678331111,441.9788205312825,0.7628808891356141,0,-75.90382366814207,35.787937688273416,149.5737585248283,13.92035086583645,62.98840614374438,2.385188115778664,231.8336048707033,36.20392357338579,-76.31638915234456,0.7944143414497375,231150,289.55923646,363026,36.22778099203008,-76.94663607443483,0.2415583282709121,503.1126468690708,60.32171125166174,295.16137124,113.7498522374703,2017-03-24 15:40:41.232999936+00:00,2017-03-24 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-NC4,,,2017-03-24
54,54,0,0,LC08_014035_20170409,-75.90382366814207,35.787937688273416,2017-04-09 15:40:34.546999808,0.0187624999999999,0.0220074999999999,0.04222,0.03727,0.1634399999999999,0.1289275,0.073295,294.87767558,21824.0,0.0806452474999999,0.6286184046634448,0.2581211391536236,0.2700903369439568,294.87767558,0.3737175128778968,0.9537371751287788,0.9712332677924972,-75.90384536489958,35.78798430567691,-0.6286184191703796,0.6286184191703796,1,1,-0.5894194301273946,-294.87767558,294.87767558,294.8133927572271,-294.8133927572271,294.8133927572271,0.7581775701600925,1.0386778086131143,16.81163064174414,408.86444700962585,852.5622104479913,0.7581775701600925,1.915256989302437,1.0386778086131143,325.625515346176,685.5038321237548,55.301765817758806,0.0136899634930189,0.1651987977614437,-1.3901644751901993e-21,1.1039998925271624e+23,-0.12769726620445,44.22952334308288,0.0136899634930189,0.1651987977614437,5.766134073004222e-13,0.4353956580162048,-128.48817443847656,0.926066865651648,6.789901325512042,630.202066305996,1.0,0,-75.90382366814207,35.787937688273416,192.52613769329383,16.81606067746093,54.23177225900192,1.0483663038618614,300.06085067268225,35.886274077376896,-77.00968976663088,0.8122013211250305,294041,295.10668292,428936,35.4420890587004,-77.4281920297705,0.1782628893852234,419.0818208579107,85.50254295403676,306.35196872,192.5616015915215,2017-04-09 15:40:34.546999808+00:00,2017-04-09 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-NC4,,,2017-04-09
55,55,1,1,LC08_014035_20170425,-75.90382366814207,35.787937688273416,2017-04-25 15:40:24.323000064,,,,,,,,,,,,,,,,,,-75.90384536489958,35.78798430567691,,,1,1,,,,,,,0.7388743511890566,1.9652615655287229,29.93558291774732,,870.4407480262211,0.7388743511890566,2.1913908433540565,1.9652615655287229,334.2946276073204,,,,,,,,,,,,0.7212693095207214,-213.8251953125,,,,,1,-75.90382366814207,35.787937688273416,,18.95616210914961,89.68101566586682,2.646908889966753,205.6004280674128,37.02973076771561,-76.96725533236774,0.8977741003036499,63992,296.45680082,116627,35.535508427902016,-76.69318612805992,0.2939271330833435,644.1975238882097,92.78853616350462,305.72988908,,2017-04-25 15:40:24.323000064+00:00,2017-04-25 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-NC4,,,2017-04-25
56,56,0,0,LC08_014035_20170527,-75.90382366814207,35.787937688273416,2017-05-27 15:40:37.852999936,0.012355,0.0162324999999999,0.0450524999999999,0.024785,0.269425,0.1237575,0.05179,302.127296,21824.0,0.10562611,0.8315149043200435,0.4717711570484605,0.4620440437667619,302.127296,1.045022089034646,0.9604502208903464,0.9734485728938144,-75.90384536489958,35.78798430567691,-0.8315148949623108,0.8315148949623108,1,1,-0.7134771168048589,-302.127296,302.127296,302.1471835193491,-302.1471835193491,302.1471835193491,0.7435928810933703,2.023226514528352,30.75658719142937,453.7511878457505,910.9347489888686,0.7435928810933703,3.330313482292581,2.023226514528352,357.9587473781493,704.7666251325726,49.765423262086415,0.0402633974729654,0.3302406309640783,19.668471153535755,19.048370305399803,0.3201999346167952,22.12527289724619,0.0402633974729654,0.3302406309640783,0.3757839432594236,0.7386934757232666,-222.8739471435547,0.940251769937837,7.431210349746186,635.3327307169504,0.9699718548647416,0,-75.90382366814207,35.787937688273416,215.69806558114524,25.84272000261906,60.75183388248384,1.8599724252694343,316.6722972626916,36.39139006267994,-76.9627494839043,0.8895877003669739,227772,301.71371558,353852,35.836307914365705,-76.5696917636891,0.2903187274932861,651.4699296404353,112.4476450955482,310.86717314,210.74912551880183,2017-05-27 15:40:37.852999936+00:00,2017-05-27 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-NC4,,,2017-05-27
57,57,0,0,LC08_014035_20170612,-75.90382366814207,35.787937688273416,2017-06-12 15:40:45.342000128,0.01824,0.0222274999999999,0.05124,0.0295699999999999,0.27311,0.1202925,0.05652,289.3439012,21824.0,0.1096866225,0.8046121316241577,0.474247341194615,0.4551128718792047,289.3439012,1.0121070813278836,0.9601210708132788,0.973339953368382,-75.90384536489958,35.78798430567691,-0.8046121597290039,0.8046121597290039,1,1,-0.6840450131031293,-289.3439012,289.3439012,289.4379184822049,-289.4379184822049,289.4379184822049,0.7387230770558832,2.2811584803972487,34.40988543376775,381.5631193835432,905.9081102474512,0.7387230770558832,3.5880281196459234,2.2811584803972487,334.4691848104101,746.1099018297227,33.024090021671846,0.0387251639093438,0.3668194566762442,-4.6063685422509455e-43,1.4000971405891897e+46,-5.363271983048321,19.918965444321792,0.0387251639093438,0.3668194566762442,2.2781873638686805e-24,0.7604174613952637,-225.45692443847656,1.0424620589578444,7.507396705726762,713.0858118080508,1.0,0,-75.90382366814207,35.787937688273416,213.973337944952,27.10816779055392,63.57693987700296,2.075446753998333,311.9213868037349,36.51717869742991,-76.51431984536936,0.8803805708885193,185290,296.49098102,150954,36.33417291879717,-75.81183996328257,0.0501023344695568,594.1584292854213,97.20909099996882,303.59020856,212.90977057441097,2017-06-12 15:40:45.342000128+00:00,2017-06-12 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-NC4,,,2017-06-12
58,58,1,1,LC08_014035_20170628,-75.90382366814207,35.787937688273416,2017-06-28 15:40:50.152000000,0.02407,0.0317149999999999,0.0665299999999999,0.0517075,0.3070175,0.1506525,0.0706824999999999,299.18096276,21824.0,0.1311085175,0.711715102097707,0.462719298245614,0.4459693149727794,299.18096276,0.9701412760496654,0.9597014127604966,0.9732014662109638,-75.90384536489958,35.78798430567691,-0.7117151021957397,0.7117151021957397,1,1,-0.6437936273164726,-299.18096276,299.18096276,299.3568771215986,-299.3568771215986,299.3568771215986,0.7479834911143666,1.838089150126788,28.134337538576432,435.9684028786757,911.7841964508452,0.7479834911143666,2.999951661384368,1.838089150126788,346.2550337216223,688.5745643336446,64.43535250759777,0.0367854662802324,0.5836005536473006,0.2157994508831583,12.505037940078257,0.0022840755467825,12.519974554813034,0.0367854662802324,0.5836005536473006,0.5842611608087749,0.4555976092815399,-136.3839874267578,0.920872758055652,7.739759761186106,623.9234123751637,0.9996542446832464,1,-75.90382366814207,35.787937688273416,218.57378932157675,24.08931676487731,61.27062558329946,3.321830109740555,337.84051470876074,35.30579358096694,-77.03250738969243,0.917938768863678,246867,299.35186376,435279,36.179879940259305,-76.98180802023201,0.3135304749011993,564.2376575694079,115.7330098706034,313.2529511,219.499586827238,2017-06-28 15:40:50.152000+00:00,2017-06-28 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-NC4,,,2017-06-28
59,59,0,0,LC08_014035_20170714,-75.90382366814207,35.787937688273416,2017-07-14 15:40:53.012000000,0.0112549999999999,0.0152424999999999,0.0404599999999999,0.0232175,0.248305,0.1227949999999999,0.0468399999999999,306.35880476,21824.0,0.0981838125,0.8289828651400897,0.4419403259073679,0.4376168549847866,306.35880476,0.9331584476094342,0.9593315844760943,0.9730794228771112,-75.90384536489958,35.78798430567691,-0.8289828896522522,0.8289828896522522,1,1,-0.7197721330493654,-306.35880476,306.35880476,306.59349963826486,-306.59349963826486,306.59349963826486,0.7222450397108504,3.0856913535621966,45.805132709675,479.1519588857099,870.8356474262818,0.7222450397108504,4.136234642944536,3.0856913535621966,380.4649697035654,671.1737868387244,54.58057885305339,0.0350986266875877,0.5342476291809981,-6.869113746173748e-28,4.157378982795257e+30,-2.5128958654029248,13.67654938036903,0.0350986266875877,0.5342476291809981,1.604674549612039e-16,-2.820452928543091,862.2196655273438,0.9164735689008892,6.887952077700107,616.593207985671,1.0,0,-75.90382366814207,35.787937688273416,193.0890595283846,29.556159593113403,74.60145808762749,3.0575114740221623,292.90717969137035,35.82424921617212,-76.36090083526784,0.8988409638404846,321345,305.70254492000004,230943,35.799074737768024,-76.0058969567824,0.0440088920295238,754.8182810556123,91.06083197808915,303.19030022,195.34232092357504,2017-07-14 15:40:53.012000+00:00,2017-07-14 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-NC4,,,2017-07-14
60,60,1,1,LC08_014035_20170730,-75.90382366814207,35.787937688273416,2017-07-30 15:41:01.151000064,,,,,,,,,,,,,,,,,,-75.90384536489958,35.78798430567691,,,1,1,,,,,,,0.7406309401891724,2.009438569066364,30.561297411226867,,878.727138588725,0.7406309401891724,2.9270674168322484,2.009438569066364,338.3612575752016,,,,,,,,,,,,8.953534126281738,-2662.84375,,,,,1,-75.90382366814207,35.787937688273416,,23.67991090403428,68.65023188434222,4.872643108346469,294.82894675603933,36.36499650072142,-77.11488214176809,0.9166005253791808,219829,297.40701038,185179,35.702647608628084,-75.76758443940743,0.0774321854114532,710.9216839911252,77.18071388149286,297.83084486,,2017-07-30 15:41:01.151000064+00:00,2017-07-30 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-NC4,,,2017-07-30
61,61,0,0,LC08_014035_20170815,-75.90382366814207,35.787937688273416,2017-08-15 15:41:06.956999936,0.0138675,0.0173049999999999,0.04563,0.0266549999999999,0.298575,0.1423749999999999,0.055365,302.61607286000003,21824.0,0.116717245,0.8360852319896689,0.5116211685328145,0.4942622056881113,302.61607286000003,1.2124687444223174,0.9621246874442232,0.9740011468565936,-75.90384536489958,35.78798430567691,-0.8360852599143982,0.8360852599143982,1,1,-0.7348673029154137,-302.61607286000003,302.61607286000003,302.8234451546889,-302.8234451546889,302.8234451546889,0.7134526873105245,3.287398355968046,48.66207149535148,457.4908172934779,826.8354018925892,0.7134526873105245,3.8717700022801433,3.287398355968046,373.2674561582801,631.9684690111259,45.5754516305388,0.0482554548339997,0.1910138463301482,317.14687677040905,16.90389516146638,4.519008768592812,38.252012732156444,0.0482554548339997,0.1910138463301482,0.3100609627251808,-3.862104415893554,1174.0548095703125,0.3987287670888068,2.4734257973585896,269.246140610178,0.4591564575801027,0,-75.90382366814207,35.787937688273416,151.5649793686535,28.412936178168,84.90686053231593,1.0529346210742043,223.1551251309553,35.85123893604999,-77.17356048693867,0.937999665737152,264009,303.99353492,35188,35.9523625782343,-75.87677376976212,0.0256211180239915,728.1265485178506,81.31310361053487,301.87778054,70.1463556130896,2017-08-15 15:41:06.956999936+00:00,2017-08-15 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-NC4,,,2017-08-15
