,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,longitude,latitude,date,UB,B,GR,R,NIR,SWIR_1,SWIR_2,ST_B10,pixel_qa,ALFA,NDVI_model,EVI,SAVI,T_LST,LAI,e_0,e_NB,longitude.1,latitude.1,NDVI_neg,pos_NDVI,int,sd_ndvi,NDWI,LST_neg,LST_NW,T_LST_DEM,LST_neg_1,LST_NW_1,Tao_sw,EA,W_ATM,Rl_up,Rs_down,Tao_sw_1,ES,EA_1,Rl_down,Rn,Ginst,zom,u_fr,Hinst,rah,dT,rah_first,zom_1,u_fr_1,ufric_star,constant,constant_1,ET_inst,ET_24h,LEinst,EF,id.1,longitude.2,latitude.2,Rn24h_G,AirT_G,RH_G,ux_G,SW_Down,cold_pixel_lat,cold_pixel_lon,cold_pixel_ndvi,cold_pixel_sum,cold_pixel_temp,hot_pixel_sum,hot_pixel_lat,hot_pixel_lon,hot_pixel_ndvi,hot_pixel_Rn,hot_pixel_G,hot_pixel_temp,LE_daily_orig,Datetime_Local_sebal,Datetime_GMT,Date_daily,LE_closed,LE_unclosed,H_closed,H_unclosed,G_unclosed,Rn_unclosed,Residual_unclosed,Residual_closed,TIMESTAMP_START,TIMESTAMP_END,TAU,H_inst_af,LE_inst_af,FC,FH2O,SH,SLE,SC,WS,WS_MAX,WD,WD_SIGMA,USTAR,MO_LENGTH,ZL,T_SONIC,PA,CO2_MIXING_RATIO,CO2,H2O_MIXING_RATIO,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,FETCH_MAX,FETCH_70,FETCH_80,FETCH_90,TAU_SSITC_TEST,H_SSITC_TEST,LE_SSITC_TEST,FC_SSITC_TEST,TA_1_1_1,RH_1_1_1,Rn_inst_af,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,PPFD_IN_1_1_1,SWC_1_1_1,SWC_2_1_1,TS_1_1_1,TS_2_1_1,G_inst_af,G_2_1_1,T_CANOPY_1_1_1,P_RAIN_1_1_1,State,Veg,MAT,MAP,Lat,Long,Elev_insitu,Name,Datetime,Datetime_Local_flux,Date
40,40,0,0,LC08_016032_20211027,-78.00561193839651,40.753644915829305,2021-10-27 15:52:39.980999936,,,,,,,,,,,,,,,,,,-78.0055761347669,40.75358660061096,,,1,1,,,,,,,0.7163962360146924,1.0695845988654318,16.594545811344915,,565.2556535790172,0.7163962360146924,1.4587812980207575,1.0695845988654318,303.6201743693992,,,,,,,,,,,,0.4638948738574981,-133.96194458007812,,,,,0,-78.00561193839651,40.753644915829305,,12.597421105394666,73.32042166407129,2.5073627686709195,119.56902501001592,41.05071117834049,-77.72710639399011,0.8867523074150085,258561,288.77650988,418200,39.59054631981376,-77.6147914707237,0.3430372476577759,389.3525832831071,41.39594138073697,295.81763108,,2021-10-27 15:52:39.980999936+00:00,2021-10-27 16:00:00+00:00,2021-10-27,40.49426017290688,25.74223420454545,34.548309542909884,21.962388541666662,-4.6835405833333335,72.93118750000001,29.910105337121227,2.572158367516586,202110271200.0,202110271230.0,-0.2934,153.683,90.6725,-7.42128,2.04298,2.23892,-0.112577,-0.0531,2.27646,9.02254,326.174,37.6094,0.501338,-70.1348,-0.0378,16.8192,97.2416,401.854,397.704,12.6531,12.495,1.18744,1.67071,0.557116,0.674887,25.5854,46.7784,55.9817,70.0825,0.0,0.0,0.0,0.0,15.6877,68.3985,489.894,702.546,117.813,317.516,412.356,1128.84,33.3695,33.0247,13.4749,13.6994,14.9334,9.35572,18.34,0.0,PA,CVM,10.1,1006.35,40.7536,-78.0056,390.0,US-UC1,2021-10-27 12:00:00,2021-10-27 12:00:00-04:00,2021-10-27
41,41,0,0,LC08_016032_20211112,-78.00561193839651,40.753644915829305,2021-11-12 15:52:36.044000000,0.0219524999999999,0.0343825,0.0690049999999999,0.0846799999999999,0.2574625,0.17851,0.1055525,285.27303938,21824.0,0.127977175,0.5050015709828508,0.2865051208857355,0.3077552195738844,285.27303938,0.4769904912674388,0.9547699049126744,0.9715740686211826,-78.0055761347669,40.75358660061096,-0.5050015449523926,0.5050015449523926,1,1,-0.5772626678000108,-285.27303938,285.27303938,287.3852268260318,-287.3852268260318,287.3852268260318,0.708100655406038,0.8127626241408795,13.114205984131832,358.5293362489704,493.8282246033058,0.708100655406038,1.2184740518593726,0.8127626241408795,283.1720230108609,342.4642727183481,21.66702248674429,0.0169173481468859,0.3538798171716066,200.99635004853727,14.579555895636627,2.34885377484008,20.647303766113872,0.0169173481468859,0.3538798171716066,0.4528240988361672,0.6152408123016357,-174.46226501464844,0.1747932554776598,0.4867404319823035,119.80090018306645,0.3734474036064043,0,-78.00561193839651,40.753644915829305,37.22135228887181,9.8842945648991,66.70331821187462,2.196180128847555,118.07372672229542,40.82119209832724,-78.27147126070946,0.7685412764549255,401797,283.5674474,580717,39.437046373659,-77.80003509949925,0.3106286227703094,327.98809741143253,25.93892360307292,289.47036794,13.803958651018126,2021-11-12 15:52:36.044000+00:00,2021-11-12 16:00:00+00:00,2021-11-12,59.28613184289648,34.10398433333334,19.661759657927963,11.310306854166669,0.0148261249999998,59.19979989583334,13.770682583333334,-19.7629177299911,202111121100.0,202111121130.0,-0.228922,76.9764,144.106,-0.156621,3.2353,2.8567,-5.5876,-0.059,3.22945,10.0841,241.136,21.8683,0.438944,-94.0642,-0.0282,12.7152,97.4972,400.468,398.345,7.14937,7.09862,1.42543,1.16728,0.587997,0.392188,22.0329,40.2832,48.2087,60.3515,0.0,0.0,0.0,0.0,11.9601,49.6388,370.139,601.519,115.445,265.857,381.793,918.664,38.6223,41.4271,10.1055,10.221,10.7751,-1.58338,12.54,0.0,PA,CVM,10.1,1006.35,40.7536,-78.0056,390.0,US-UC1,2021-11-12 11:00:00,2021-11-12 11:00:00-05:00,2021-11-12
42,42,0,0,LC08_016032_20211214,-78.00561193839651,40.753644915829305,2021-12-14 15:52:34.697999872,0.04871,0.0641924999999999,0.09997,0.13616,0.2444275,0.2689025,0.19072,281.62601204,21824.0,0.158254785,0.28447466088613,0.1713154344893608,0.184423751188837,281.62601204,0.1696963422134944,0.951696963422135,0.9705599979293044,-78.0055761347669,40.75358660061096,-0.2844746708869934,0.2844746708869934,1,1,-0.4194499088988741,-281.62601204,281.62601204,283.9584834451576,-283.9584834451576,283.9584834451576,0.6884130296486242,0.5937115429333787,10.145720896599062,339.4476482029818,396.8057212500293,0.6884130296486242,0.9048335674302675,0.5937115429333787,257.9698251353174,240.0707681796749,12.816191239224176,0.008458879860565,0.0717205628288248,127.27129892627477,24.41001744645409,2.457957978423835,101.87683690209992,0.008458879860565,0.0717205628288248,0.1310961177665334,0.3316344320774078,-91.7124481201172,0.1454019546292208,0.1909405427631562,99.98327801417597,0.439961559235726,0,-78.00561193839651,40.753644915829305,12.434528011525092,5.525531528045105,65.61555232964254,0.4779961171188006,100.60670921632848,41.03018054541859,-78.80341640286734,0.78255695104599,544050,276.54683432,852107,39.77152962858293,-78.31573228792826,0.2647950649261474,211.7519175644577,16.56892097942557,284.97225362,5.41507379276311,2021-12-14 15:52:34.697999872+00:00,2021-12-14 16:00:00+00:00,2021-12-14,20.07476157842276,14.620533354166668,9.102873955506087,6.629661416666668,-9.56744125,12.565689583333333,0.8829360624999971,-7.04450470059551,202112141100.0,202112141130.0,-0.0075,86.3306,46.7539,-1.56682,1.04491,2.12381,0.308804,-0.0138,1.02379,2.85588,155.677,35.5605,0.078,-0.477006,-5.55549,7.93972,99.313,407.484,405.833,5.44323,5.41376,0.501923,0.643426,0.282624,0.439476,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0.0,0.0,1.0,7.20759,53.0741,260.181,489.473,114.129,250.699,365.863,724.076,32.4959,32.4527,1.4587,1.40362,-11.9185,-11.9347,11.06,0.0,PA,CVM,10.1,1006.35,40.7536,-78.0056,390.0,US-UC1,2021-12-14 11:00:00,2021-12-14 11:00:00-05:00,2021-12-14
43,43,0,0,LC08_016032_20220216,-78.00561193839651,40.753644915829305,2022-02-16 15:52:17.724000000,,,,,,,,,,,,,,,,,,-78.0055761347669,40.75358660061096,,,1,1,,,,,,,0.7393538792210325,0.4285130314548639,7.907022438215053,,566.0204984619469,0.7393538792210325,0.6835845949754294,0.4285130314548639,244.78562490158976,,,,,,,,,,,,0.5216736197471619,-143.06893920898438,,,,,0,-78.00561193839651,40.753644915829305,,1.5570776513492155,62.68617441126892,2.7571062695010924,145.46014232188716,39.64190480653594,-77.52898430459442,0.5497387051582336,97519,274.24992488,141771,39.63621330917516,-77.29562876277447,0.190010979771614,418.3722664304861,18.26886749324372,281.71829858,,2022-02-16 15:52:17.724000+00:00,2022-02-16 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-UC1,,,2022-02-16
44,44,0,0,LC08_016032_20220304,-78.00561193839651,40.753644915829305,2022-03-04 15:52:14.528000000,0.042825,0.06268,0.102005,0.137755,0.2337575,0.222895,0.1541449999999999,274.67375936,21824.0,0.1483906725,0.2584098785370613,0.1509295287505404,0.1652342909596821,274.67375936,0.1287589477035101,0.9512875894770352,0.9704249045274216,-78.0055761347669,40.75358660061096,-0.2584098875522613,0.2584098875522613,1,1,-0.3923979003015524,-274.67375936,274.67375936,277.155394426491,-277.155394426491,277.155394426491,0.7718880091833777,0.2088079406970865,4.929674497386155,307.0178147356882,672.8284830731977,0.7718880091833777,0.6077943254653739,0.2088079406970865,229.43341105595567,484.2263538060366,9.458420454214398,0.0075941027654822,0.1627841270072806,95.78800335715565,24.194581569109225,1.7933766823673238,44.88560534843922,0.0075941027654822,0.1627841270072806,0.2298877645062044,0.2813245952129364,-76.17725372314453,0.5475834065680256,2.6631322682035496,378.9799299946666,0.7982424746319738,0,-78.00561193839651,40.753644915829305,96.20831183371509,-0.0677633772421987,34.35503293605237,1.0965253984360914,211.84805728634788,41.15667454428825,-77.74794202426385,0.613334596157074,505149,270.78063458,798991,39.51961552216,-77.3012057273031,0.0317993983626365,416.2647526665394,32.838964121218865,289.70962934,75.52643112625266,2022-03-04 15:52:14.528000+00:00,2022-03-04 16:00:00+00:00,2022-03-04,60.99475362352145,36.43021989583333,56.44956841054154,33.7155258125,0.1490578541666666,99.44089625,29.146092687499998,-18.15248363822966,202203041100.0,202203041130.0,-0.0651,128.198,110.856,-0.604876,2.45284,2.51348,-0.270018,-0.0819,3.32046,6.6694,228.279,24.8977,0.225587,-7.75338,-0.341787,-2.50502,99.1757,401.629,401.031,2.61935,2.61251,1.15904,1.3201,0.354988,0.570399,19.3698,35.4141,42.3817,53.0568,1.0,0.0,0.0,0.0,-3.33908,54.3861,529.274,795.487,144.037,205.173,327.349,1396.87,33.0277,31.32,0.0758,0.058,0.134569,-2.58434,2.96,0.0,PA,CVM,10.1,1006.35,40.7536,-78.0056,390.0,US-UC1,2022-03-04 11:00:00,2022-03-04 11:00:00-05:00,2022-03-04
45,45,0,0,LC08_016032_20220405,-78.00561193839651,40.753644915829305,2022-04-05 15:52:00.112000000,,,,,,,,,,,,,,,,,,-78.0055761347669,40.75358660061096,,,1,1,,,,,,,0.7681020039045188,0.7305143561946521,11.99961318902713,,817.0707679426267,0.7681020039045188,1.269727705702053,0.7305143561946521,271.4682762173843,,,,,,,,,,,,0.6859989166259766,-193.65237426757807,,,,,0,-78.00561193839651,40.753644915829305,,10.500127616476773,57.53315084124583,1.167798739258617,199.55138640818103,40.977352962381545,-78.66633842275009,0.635412871837616,63868,282.29252594,103726,40.507372191367295,-76.83471897288584,0.253839910030365,557.8528995232896,53.69888878435058,290.89568228,,2022-04-05 15:52:00.112000+00:00,2022-04-05 16:00:00+00:00,2022-04-05,30.539294101479,18.87209245833333,38.70787689460607,23.919957979166668,11.952519833333334,107.36048729166669,52.615917020833336,26.160796462248264,202204051200.0,202204051230.0,-0.0881,165.837,123.697,-1.44175,2.78227,2.41554,0.777958,0.0165,1.62119,6.187,178.528,48.535,0.273463,-10.545,-0.251303,14.635,97.3446,406.216,404.088,6.38333,6.34284,1.01351,1.60434,0.396879,0.736809,20.665,37.7823,45.2157,56.6047,1.0,0.0,0.0,0.0,13.8967,39.0134,542.569,822.174,161.384,301.136,419.357,1546.81,31.735,30.35,9.38071,9.8331,60.0679,67.8833,22.16,0.0,PA,CVM,10.1,1006.35,40.7536,-78.0056,390.0,US-UC1,2022-04-05 12:00:00,2022-04-05 12:00:00-04:00,2022-04-05
46,46,0,0,LC08_016032_20220608,-78.00561193839651,40.753644915829305,2022-06-08 15:52:19.948999936,,,,,,,,,,,,,,,,,,-78.0055761347669,40.75358660061096,,,1,1,,,,,,,0.7630200326398893,1.3913726994163853,20.95527835174332,,923.640077216348,0.7630200326398893,2.2493901282100617,1.3913726994163853,323.321545205224,,,,,,,,,,,,0.4409323930740356,-129.95933532714844,,,,,0,-78.00561193839651,40.753644915829305,,19.375425080901127,61.855552843719536,1.043062481005082,322.8939872762785,40.47437575684265,-77.84906565794515,0.9306774735450744,435459,294.73753676,605505,40.1129693989463,-77.57733155454588,0.4155115485191345,573.3528890787122,105.81898874189363,309.03511442,,2022-06-08 15:52:19.948999936+00:00,2022-06-08 16:00:00+00:00,2022-06-08,149.74780552109232,99.08392833333332,66.5149314916125,44.01106702083334,12.735049375,229.1755341666667,73.3454894375,0.1777477789618586,202206081200.0,202206081230.0,0.183371,167.384,285.54,1.07519,6.46525,2.2436,1.07099,0.0849,1.45979,6.5603,226.283,56.3247,0.399251,-32.6123,-0.0813,21.8981,97.567,393.891,388.782,14.1172,13.9207,1.43861,1.21353,0.404372,0.721577,27.556,50.3812,60.2934,75.4802,1.0,0.0,0.0,0.0,20.7704,55.5702,751.962,1076.16,187.746,335.834,472.284,2004.61,24.1679,20.6352,21.9986,21.5599,42.0408,51.4558,30.85,0.0,PA,CVM,10.1,1006.35,40.7536,-78.0056,390.0,US-UC1,2022-06-08 12:00:00,2022-06-08 12:00:00-04:00,2022-06-08
47,47,1,1,LC08_016032_20220624,-78.00561193839651,40.753644915829305,2022-06-24 15:52:27.792999936,,,,,,,,,,,,,,,,,,-78.0055761347669,40.75358660061096,,,1,1,,,,,,,0.7500334786865883,1.9022093634989488,27.877914894484807,,904.9383256724562,0.7500334786865883,2.78903606845708,1.9022093634989488,337.7234028073458,,,,,,,,,,,,0.3572271466255188,-106.29436492919922,,,,,1,-78.00561193839651,40.753644915829305,,22.879556661209755,68.20311092467401,0.5205186532277095,306.0662214208148,39.94107526594932,-78.71250589924607,0.9449537396430968,286132,297.55398524,281445,39.92493521231097,-79.0334331568988,0.332538366317749,520.4253594752358,125.4288320218315,312.4838966,,2022-06-24 15:52:27.792999936+00:00,2022-06-24 16:00:00+00:00,2022-06-24,132.86366996272506,86.26638327083333,46.01607777584663,29.8775474375,15.511589020833334,205.717821875,74.06230214583334,11.326485115594984,202206241200.0,202206241230.0,-0.0405,103.634,258.813,-29.5771,5.88557,2.57616,-2.63266,-0.264746,0.928933,4.16338,251.273,63.2855,0.188915,-5.60028,-0.473191,26.5453,97.9206,392.891,385.792,19.4855,19.1131,0.980328,0.886916,0.32541,0.661974,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0.0,0.0,0.0,25.2492,58.398,812.22,1114.68,187.624,377.909,492.743,2154.41,29.3206,23.575,24.6236,24.9161,45.9109,53.9856,31.29,0.0,PA,CVM,10.1,1006.35,40.7536,-78.0056,390.0,US-UC1,2022-06-24 12:00:00,2022-06-24 12:00:00-04:00,2022-06-24
48,48,0,0,LC08_016032_20220710,-78.00561193839651,40.753644915829305,2022-07-10 15:52:28.028000000,0.0324299999999999,0.0376275,0.0651824999999999,0.0632025,0.408465,0.221465,0.1271675,303.95251868,21824.0,0.17327853,0.7320040070600582,0.5733452675611249,0.5329948259049521,303.95251868,1.454773380302287,0.9645477338030228,0.9748007521549976,-78.0055761347669,40.75358660061096,-0.7320039868354797,0.7320039868354797,1,1,-0.7247636691843619,-303.95251868,303.95251868,306.7850318293705,-306.7850318293705,306.7850318293705,0.7688545836993292,1.1533644869817523,17.729894457594582,466.7988418039695,917.4276255243536,0.7688545836993292,2.962981189511138,1.1533644869817523,327.865105148675,607.899817552378,74.67673898246458,0.0599904990530647,0.1754467517955704,184.86523665701333,19.634047777993587,3.124726874709907,41.64604934010226,0.0599904990530647,0.1754467517955704,0.2796549956070315,0.2885980606079101,-85.412841796875,0.5178785125735745,4.882486749644104,348.3578419129,0.6533060100233925,0,-78.00561193839651,40.753644915829305,209.46471618606435,23.882744089690824,38.9258119850584,0.9418494600849464,348.82643743706893,40.7975087580568,-78.22017572287969,0.9238802194595336,473086,295.9577699,735434,41.01061237116795,-76.88143278251857,0.405119240283966,516.9829069185132,116.50734437590748,315.08842784,138.4673242199068,2022-07-10 15:52:28.028000+00:00,2022-07-10 16:00:00+00:00,2022-07-10,120.08567254318744,80.92701608333333,76.66162891014726,51.66308972916666,10.314652708333334,201.2353845833333,58.33062606250001,-5.8265695783346985,202207101200.0,202207101230.0,-0.0139,152.356,266.001,-32.5978,6.04408,1.80307,-1.03064,-0.156895,0.301981,4.15267,148.774,97.7784,0.110243,-0.756861,-3.5013,25.2279,98.0383,381.825,377.483,13.1071,12.9376,1.2914,1.07578,0.319035,0.851231,-9999.0,-9999.0,-9999.0,-9999.0,2.0,0.0,0.0,0.0,24.4052,41.6209,694.724,1020.78,175.045,344.457,495.472,2011.58,18.7975,15.4281,25.5744,26.7002,65.1395,48.8219,31.42,0.0,PA,CVM,10.1,1006.35,40.7536,-78.0056,390.0,US-UC1,2022-07-10 12:00:00,2022-07-10 12:00:00-04:00,2022-07-10
49,49,0,0,LC08_016032_20220811,-78.00561193839651,40.753644915829305,2022-08-11 15:52:44.336999936,0.0207424999999999,0.0255549999999999,0.0527799999999999,0.03947,0.4202075,0.1811499999999999,0.0871825,300.28498322,21824.0,0.1615916625,0.8282709073208935,0.6495608602634838,0.5951022609157764,300.28498322,2.008046874460677,0.9700804687446068,0.9766265546857202,-78.0055761347669,40.75358660061096,-0.8282709121704102,0.8282709121704102,1,1,-0.7768228547266048,-300.28498322,300.28498322,303.0748047041524,-303.0748047041524,303.0748047041524,0.7494655873821894,1.6319421523602973,24.21537106456333,447.22418063953984,853.9775767244547,0.7494655873821894,3.144451795528931,1.6319421523602973,340.34046083370214,598.9153735026022,48.239736432181054,0.0850492061884179,0.4211321336647031,151.01740001885665,13.105559993536836,1.688575505564586,17.35005120187865,0.0850492061884179,0.4211321336647031,0.5287856704558729,0.340186059474945,-101.41324615478516,0.5920016096538557,4.087914206613668,399.65823705156447,0.7257597942370123,0,-78.00561193839651,40.753644915829305,158.4395157115392,24.87598074281917,51.8990990633325,2.16348288051019,276.9192217324115,40.20470281153319,-77.58397666833694,0.9221588969230652,282741,298.1111225,604915,40.892011103529065,-77.03866938092331,0.427373319864273,535.481512257272,107.5500565930599,314.30228324,115.93324689956364,2022-08-11 15:52:44.336999936+00:00,2022-08-11 16:00:00+00:00,2022-08-11,130.92239961540662,84.44281343749999,44.97284952723061,29.006754791666665,3.2272927083333336,166.34296041666667,49.66609947916669,-12.779581434303878,202208111200.0,202208111230.0,-0.245561,130.703,292.732,-37.0231,6.66395,3.81827,-4.1533,0.341412,2.67905,8.59646,284.798,34.7766,0.466372,-66.7159,-0.0397,27.721,97.7406,370.306,364.051,18.9286,18.577,1.54966,1.36614,0.530244,0.69597,25.1218,45.9306,54.9672,68.8124,0.0,0.0,0.0,0.0,26.3365,53.1221,680.488,939.631,158.44,392.212,492.914,1686.58,16.9449,13.2508,25.6577,26.0472,41.9387,32.7214,30.16,0.0,PA,CVM,10.1,1006.35,40.7536,-78.0056,390.0,US-UC1,2022-08-11 12:00:00,2022-08-11 12:00:00-04:00,2022-08-11
50,50,1,1,LC08_016032_20220827,-78.00561193839651,40.753644915829305,2022-08-27 15:52:46.144000000,,,,,,,,,,,,,,,,,,-78.0055761347669,40.75358660061096,,,1,1,,,,,,,0.7392309930235325,1.831938545822974,26.92563530193503,,809.1705889997312,0.7392309930235325,2.7108295192133114,1.831938545822974,331.2814605007921,,,,,,,,,,,,0.2316321581602096,-68.51612854003906,,,,,1,-78.00561193839651,40.753644915829305,,22.41061037153328,67.57852284103083,1.2079407014621524,208.43748591298643,40.26275623111098,-77.88319520436345,0.9273442029953004,159720,295.79712296,288588,39.52145385644321,-77.35780025709839,0.4778908193111419,408.1260017960336,91.34993917037956,317.25545252,,2022-08-27 15:52:46.144000+00:00,2022-08-27 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-UC1,,,2022-08-27
51,51,0,0,LC08_016032_20221014,-78.00561193839651,40.753644915829305,2022-10-14 15:52:44.084999936,0.027535,0.0380675,0.0697475,0.0902075,0.2724225,0.2086225,0.121915,289.6686131,21824.0,0.1383709375,0.502481868571271,0.2980951781102943,0.3168478953896804,289.6686131,0.5034466079335195,0.9550344660793352,0.9716613738061806,-78.0055761347669,40.75358660061096,-0.5024818778038025,0.5024818778038025,1,1,-0.5923225297366805,-289.6686131,289.6686131,291.7870788091568,-291.7870788091568,291.7870788091568,0.7399101552411209,0.7987741609902499,12.924640408690502,381.2482544120413,642.3972767885764,0.7399101552411209,1.5332110668062564,0.7987741609902499,292.50581707863324,451.6130457786451,38.0653149259004,0.0178043080104138,0.2498537283392236,181.10370532256508,17.73732930939895,2.6148073901112525,29.24376646450848,0.0178043080104138,0.2498537283392236,0.3438244562233901,0.5194255709648132,-148.9468536376953,0.340577623846071,1.427336915011831,232.4440255301796,0.5620730285495095,0,-78.00561193839651,40.753644915829305,72.21456297535582,13.358025985091668,52.098121275248175,1.5421441940282934,164.5055711460146,40.65868641262335,-77.95553786979158,0.8305573463439941,531822,286.75304204,900539,39.5219466787106,-77.33338861248608,0.3691707849502563,426.6846036990847,47.30659771152446,296.87038124000003,40.47927490973552,2022-10-14 15:52:44.084999936+00:00,2022-10-14 16:00:00+00:00,2022-10-14,24.79636010497362,16.171992195652173,53.21508028631965,34.7064593125,-7.704047437500001,91.47011541666666,48.29571134601447,21.16272246287339,202210141200.0,202210141230.0,-0.143747,154.623,71.9434,-0.786515,1.62106,2.32742,-2.77769,-0.00261,2.55127,6.55766,199.568,23.8728,0.350396,-23.7955,-0.111366,16.2959,97.3427,397.828,395.659,7.07004,7.0204,1.04697,1.06947,0.439983,0.7965,23.2029,42.4224,50.7687,63.5564,0.0,0.0,0.0,0.0,15.7345,38.355,483.93,757.942,151.548,287.156,409.62,1331.72,28.4911,27.0146,12.0868,12.3095,10.6583,14.2961,18.51,0.0,PA,CVM,10.1,1006.35,40.7536,-78.0056,390.0,US-UC1,2022-10-14 12:00:00,2022-10-14 12:00:00-04:00,2022-10-14
52,52,1,1,LC08_016032_20221030,-78.00561193839651,40.753644915829305,2022-10-30 15:52:52.549999872,0.0196425,0.0359224999999999,0.0633949999999999,0.08842,0.1839275,0.1718,0.11108,281.93021582,21824.0,0.106569085,0.350682492036828,0.1652346017337025,0.1854880736973966,281.93021582,0.1720121511416822,0.9517201215114168,0.9705676400987676,-78.0055761347669,40.75358660061096,-0.3506824970245361,0.3506824970245361,1,1,-0.4873495132873072,-281.93021582,281.93021582,283.99796059845926,-283.99796059845926,283.99796059845926,0.7301767866035598,0.6497935646293566,10.905720090236912,340.9249656869166,564.3293015604714,0.7301767866035598,1.3158388735533455,0.6497935646293566,283.9622297398495,433.5168463602287,21.25937112467143,0.0085096282111253,0.2170905425638024,-1.4568412862581317e-18,1.5731135946151838e+20,-0.1831145978161714,33.65721968146811,0.0085096282111253,0.2170905425638024,1.7939670598924267e-11,0.5051891207695007,-143.65579223632812,0.599553254607423,2.079307489007088,412.2574752355573,1.0,1,-78.00561193839651,40.753644915829305,59.57283256804092,11.035772764463772,49.38245690178063,1.4459842478513525,149.87621920579278,40.38619562365746,-76.8748968410127,0.7333497405052185,377301,284.36042804,565076,39.84958446987054,-77.87178121462436,0.290849894285202,306.1870369038055,33.960713758282346,292.11591542,58.96916038824102,2022-10-30 15:52:52.549999872+00:00,2022-10-30 16:00:00+00:00,2022-10-30,21.050328884669234,12.537756936170211,52.19393776604432,31.08715825,-13.7008320625,53.57687927083333,23.65279614716312,-5.96655531738022,202210301200.0,202210301230.0,-0.0969,139.279,37.1215,-1.74081,0.834182,1.75593,0.147049,0.162785,1.70379,5.62262,169.689,30.725,0.284882,-14.2865,-0.18549,13.4321,98.24,402.365,400.671,5.67716,5.64512,0.928567,0.811664,0.363876,0.693301,22.8883,41.8472,50.0804,62.6947,0.0,0.0,0.0,0.0,12.9238,37.3356,341.285,589.529,126.748,275.672,397.168,1036.2,21.8014,18.5556,7.24425,7.32224,0.57804,0.986368,15.91,0.0,PA,CVM,10.1,1006.35,40.7536,-78.0056,390.0,US-UC1,2022-10-30 12:00:00,2022-10-30 12:00:00-04:00,2022-10-30
53,53,0,0,LC08_016032_20221201,-78.00561193839651,40.753644915829305,2022-12-01 15:52:47.825999872,,,,,,,,,,,,,,,,,,-78.0055761347669,40.75358660061096,,,1,1,,,,,,,0.7146339043629066,0.3054809404531586,6.2397449912684415,,437.5007818114378,0.7146339043629066,0.5899568498764569,0.3054809404531586,245.25587293427893,,,,,,,,,,,,0.3209659159183502,-87.85592651367188,,,,,0,-78.00561193839651,40.753644915829305,,-0.4761185055683514,51.78021757305294,3.7765898144474974,84.89073726743219,39.905210772514216,-78.93930764968246,0.7094863653182983,288262,273.7235498,409611,39.51961552216,-77.3012057273031,0.0709584206342697,282.2552659892023,13.32667223501284,284.10065852,,2022-12-01 15:52:47.825999872+00:00,2022-12-01 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-UC1,,,2022-12-01
54,54,1,1,LC08_016032_20221217,-78.00561193839651,40.753644915829305,2022-12-17 15:52:41.165999872,,,,,,,,,,,,,,,,,,-78.0055761347669,40.75358660061096,,,1,1,,,,,,,0.7007618057204159,0.3519605460012566,6.869616412963163,,401.094596318937,0.7007618057204159,0.5519462770480063,0.3519605460012566,243.6054964904212,,,,,,,,,,,,0.302785187959671,-82.6341552734375,,,,,1,-78.00561193839651,40.753644915829305,,-1.3840609758094355,63.76717456699946,2.5642146177741205,60.041501686070326,40.49525801593945,-77.6294319564604,0.9144691228866576,72351,272.91347906,123335,39.73224824788337,-77.16439683302688,0.2802513837814331,226.57284147009008,10.17984572631722,280.8672116,,2022-12-17 15:52:41.165999872+00:00,2022-12-17 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-UC1,,,2022-12-17
55,55,0,0,LC08_016032_20230203,-78.00561193839651,40.753644915829305,2023-02-03 15:52:36.766000128,,,,,,,,,,,,,,,,,,-78.0055761347669,40.75358660061096,,,1,1,,,,,,,0.7465994480724314,0.1173272052593264,3.689967313807904,,511.9673885238349,0.7465994480724314,0.3430768879624752,0.1173272052593264,214.6176513114372,,,,,,,,,,,,0.2027572840452194,-53.84726333618164,,,,,0,-78.00561193839651,40.753644915829305,,-7.669614817959026,34.198516244020304,4.111205809058429,135.26918292549524,40.06741330100704,-77.28894043117899,0.8380290865898132,91183,265.57499012,132063,39.80475857547916,-77.59521196570964,0.2431917339563369,310.4309563172526,9.869010859237845,276.62544878,,2023-02-03 15:52:36.766000128+00:00,2023-02-03 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-UC1,,,2023-02-03
