,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,longitude,latitude,date,UB,B,GR,R,NIR,SWIR_1,SWIR_2,ST_B10,pixel_qa,ALFA,NDVI_model,EVI,SAVI,T_LST,LAI,e_0,e_NB,longitude.1,latitude.1,NDVI_neg,pos_NDVI,int,sd_ndvi,NDWI,LST_neg,LST_NW,T_LST_DEM,LST_neg_1,LST_NW_1,Tao_sw,EA,W_ATM,Rl_up,Rs_down,Tao_sw_1,ES,EA_1,Rl_down,Rn,Ginst,zom,u_fr,Hinst,rah,dT,rah_first,zom_1,u_fr_1,ufric_star,constant,constant_1,ET_inst,ET_24h,LEinst,EF,id.1,longitude.2,latitude.2,Rn24h_G,AirT_G,RH_G,ux_G,SW_Down,cold_pixel_lat,cold_pixel_lon,cold_pixel_ndvi,cold_pixel_sum,cold_pixel_temp,hot_pixel_sum,hot_pixel_lat,hot_pixel_lon,hot_pixel_ndvi,hot_pixel_Rn,hot_pixel_G,hot_pixel_temp,LE_daily_orig,Datetime_Local_sebal,Datetime_GMT,Date_daily,LE_closed,LE_unclosed,H_closed,H_unclosed,G_unclosed,Rn_unclosed,Residual_unclosed,Residual_closed,TIMESTAMP_START,TIMESTAMP_END,ALB,CO2,FC,FC_SSITC_TEST,FETCH_70,FETCH_90,FETCH_MAX,G_inst_af,G_2_1_1,H_inst_af,H2O,H_SSITC_TEST,LE_inst_af,LE_SSITC_TEST,LW_IN,LW_OUT,MO_LENGTH,Rn_inst_af,PA,PPFD_IN,PPFD_OUT,RH,SC,SH,SLE,SWC_1_1_1,SWC_1_2_1,SWC_1_3_1,SWC_1_4_1,SWC_1_6_1,SWC_2_1_1,SWC_2_2_1,SWC_2_3_1,SWC_2_4_1,SWC_2_6_1,SW_IN,SW_OUT,TAU,TAU_SSITC_TEST,TA_1_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_6_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_6_1,T_CANOPY,T_SONIC,USTAR,U_SIGMA,VPD_PI,V_SIGMA,WD,WS,WS_MAX,W_SIGMA,ZL,PPFD_IN_PI_F,TA_2_1_1,TA_1_1_2,SWC_1_5_1,TS_1_5_1,VPD_PI_F,State,Veg,MAT,MAP,Lat,Long,Elev_insitu,Name,Datetime,Datetime_Local_flux,Date
59,59,1,1,LC08_023032_20150606,-88.19843614118707,40.06454726138122,2015-06-06 16:34:41.664000000,,,,,,,,,,,,,,,,,,-88.19840197779757,40.06464303573559,,,1,1,,,,,,,0.7554132236175711,1.590102224651237,24.0804758698358,,913.3035088295056,0.7554132236175711,2.680171696087213,1.590102224651237,299.5480714624573,,,,,,,,,,,,0.2118305414915084,-61.20354461669922,,,,,1,-88.19843614118707,40.06454726138122,,22.223549500790664,59.32837164770564,2.351542640569775,298.81531803343915,41.29722090504813,-89.26191697241073,0.8144472241401672,174588,288.92690276,287612,40.90449859266277,-88.46596935750105,0.2919845581054687,530.6514358720245,106.3046151885337,310.0741925,,2015-06-06 16:34:41.664000+00:00,2015-06-06 17:00:00+00:00,2015-06-06,141.67837584599394,124.12713365135416,22.293981006541188,19.532182970729167,12.140375,185.9043125,30.104620877916645,9.79158064746484,201506061200.0,201506061230.0,21.1,374.1129741,-38.78980167,0.0,45.0,-9999.0,7.778279398,36.24,32.11,100.2882762,20.04417419,0.0,394.1696099,0.0,378.9,457.0,-25.88971057,675.6,98.80188185,-9999.0,50.32,59.23,-0.090010405,-0.147179004,-2.055737694,-9999.0,21.8,24.6,32.3,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,956.0,202.1,-0.110272042,0.0,23.8,-9999.0,21.91,18.33,16.78,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,25.65,24.86728062,0.310600733,0.983282536202083,-9999.0,0.797917766439625,66.51532317,1.847215103,5.431395619,0.313849924326899,-0.081036055,1943.0,-9999.0,23.29941,42.1,15.87,11.9905980261009,IL,GRA,10.9,1051.0,40.0646,-88.1985,224.0,US-UiD,2015-06-06 12:00:00,2015-06-06 12:00:00-05:00,2015-06-06
60,60,0,0,LC08_022032_20150717,-88.19843614118707,40.06454726138122,2015-07-17 16:28:52.700000000,,,,,,,,,,,,,,,,,,-88.19840197779757,40.06464303573559,,,1,1,,,,,,,0.724412489688582,2.992565061215492,43.467154323293975,,857.84100278097,0.724412489688582,4.044684930829929,2.992565061215492,360.4310135050956,,,,,,,,,,,,0.3111449182033539,-93.85967254638672,,,,,0,-88.19843614118707,40.06454726138122,,29.167799249727167,73.98759390144753,3.398145064065168,271.56285827173656,40.254318233623486,-87.10535946451624,0.9151868224143982,165344,301.65902726,321986,40.47379043461223,-88.09381355943275,0.3660210371017456,518.7013962540226,111.61588308574213,313.13673842000003,,2015-07-17 16:28:52.700000+00:00,2015-07-17 16:00:00+00:00,2015-07-17,174.55376759560443,131.1181781589149,14.40143115050437,10.817809557166669,17.045978723404254,203.2690425531915,44.28707611370567,-2.732134916321561,201507171100.0,201507171130.0,19.3,354.1455199,-34.5287061,0.0,35.0,-9999.0,6.060932101,25.04,27.65,97.6910901,37.8595436,0.0,427.6970537,0.0,450.4,493.0,-54.95559979,639.4,98.03569522,-9999.0,47.73,73.95,-0.223050173,0.632117154,2.515359277,-9999.0,27.7,28.0,35.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,846.0,164.5,-0.172548889,0.0,30.72,-9999.0,24.62,21.9,19.7,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,33.56,33.53845852,0.395987016,0.903830458105944,-9999.0,0.834298405847692,234.2829492,2.670016577,6.385299684,0.441254965977721,-0.030007861,1966.0,-9999.0,30.37576,43.5,18.6,11.4931785943985,IL,GRA,10.9,1051.0,40.0646,-88.1985,224.0,US-UiD,2015-07-17 11:00:00,2015-07-17 11:00:00-05:00,2015-07-17
61,61,1,1,LC08_023032_20150724,-88.19843614118707,40.06454726138122,2015-07-24 16:35:05.622999808,0.0175799999999999,0.0239874999999999,0.0662275,0.0390574999999999,0.4991325,0.1831025,0.079895,300.57893294,21824.0,0.1849317375,0.8548560917148218,0.7403506598104206,0.6647265914716959,300.57893294,3.461944769466915,0.98,0.98,-88.19840197779757,40.06464303573559,-0.8548560738563538,0.8548560738563538,1,1,-0.765715650205179,-300.57893294,300.57893294,302.79176936863774,-302.79176936863774,302.79176936863774,0.7427410720163575,1.9882445724358817,29.584120939044865,453.5689204116286,872.0633059845895,0.7427410720163575,3.464900292152067,1.9882445724358817,357.33733478646826,607.4127912779755,44.35527491268653,0.1257780345692412,0.4029499047070322,45.51750150132302,15.061964372990776,0.5868150634556741,18.13293413520316,0.1257780345692412,0.4029499047070322,0.4738079400682062,0.4750451445579529,-143.25294494628906,0.7664055770047038,5.731550067736489,517.5400148639659,0.9191601209852368,1,-88.19843614118707,40.06454726138122,175.4506383919492,26.51381652698233,57.382446962159854,1.965732430242746,292.0465010424699,39.910730805174296,-88.55055505827063,0.934541881084442,346014,301.55648666,466701,40.92243754435061,-87.83182434167806,0.4631246626377105,549.7488887002648,107.84808895689304,311.91650528,162.5467599210068,2015-07-24 16:35:05.622999808+00:00,2015-07-24 17:00:00+00:00,2015-07-24,113.57272818937156,80.69822899240476,30.23161741469674,21.4808433665,3.0893125,193.0392083333333,87.77082347442857,46.14555022926504,201507241200.0,201507241230.0,19.6,342.9664866,-22.49910876,0.0,20.0,65.0,3.168701836,20.22,20.75,46.77594787,22.95037043,0.0,296.6786382,0.0,408.1,465.2,-16.40475484,425.1,98.67905905,-9999.0,33.1,56.95,-0.150260124,0.285694317,0.04072922,-9999.0,22.8,23.3,32.3,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,600.7,118.5,-0.048240688,0.0,27.12,-9999.0,22.07,20.0,19.3,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,30.26,28.54221599,0.206910592,0.63780699353331,-9999.0,0.650263891816238,190.9942023,1.279758863,3.769465407,0.269658174361542,-0.087456351,1048.0,-9999.0,26.71583,43.2,19.1,15.4206176397924,IL,GRA,10.9,1051.0,40.0646,-88.1985,224.0,US-UiD,2015-07-24 12:00:00,2015-07-24 12:00:00-05:00,2015-07-24
62,62,0,0,LC08_022032_20150802,-88.19843614118707,40.06454726138122,2015-08-02 16:28:56.167000064,0.0171949999999999,0.024015,0.066695,0.0387549999999999,0.4751249999999999,0.1797475,0.0789874999999999,301.3582415,21824.0,0.17775069,0.8491671207285749,0.7141699821772554,0.6455941531542195,301.3582415,2.842583945511663,0.9784258394551166,0.9793805270201884,-88.19840197779757,40.06464303573559,-0.8491671085357666,0.8491671085357666,1,1,-0.7538112288213797,-301.3582415,301.3582415,303.49617033181573,-303.49617033181573,303.49617033181573,0.7295179868067727,2.5451067852714373,37.28179989471073,457.55495666114905,845.1293985382432,0.7295179868067727,3.689752636971345,2.5451067852714373,360.81083786344175,590.3787550686786,44.94617333832194,0.1129555546555559,0.7582662224358461,67.00595088435867,8.845933015025063,0.5089128002698544,9.636014193494146,0.1129555546555559,0.7582662224358461,0.8203007845171278,0.3164613544940948,-95.53589630126952,0.7089690504084125,4.958922362967985,478.426630845998,0.8771508099648434,0,-88.19843614118707,40.06454726138122,158.96073704227703,27.585948555877025,68.97770760482562,3.753047703422995,288.9802997019499,40.10594105162168,-86.24344169734931,0.9227550625801086,501968,301.8880346,797954,40.8479078080823,-86.21513679648547,0.3705661594867706,534.9770986412385,110.82444364023708,312.95558336,140.63503821377205,2015-08-02 16:28:56.167000064+00:00,2015-08-02 16:00:00+00:00,2015-08-02,195.67606791577072,142.70924083345832,6.901343231510711,5.0332442990625,5.067041666666667,182.07610416666668,29.266577367479204,-25.5683486472814,201508021100.0,201508021130.0,19.0,338.652826,-28.09409133,0.0,15.0,45.0,2.324413437,16.22,20.06,62.74446706,32.09575836,0.0,429.4254112,0.0,414.9,479.9,-147.5013088,600.6,98.21238858,-9999.0,43.26,68.12,0.009766449,1.014991628,2.077793282,-9999.0,21.2,20.5,28.5,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,822.0,156.4,-0.250503651,0.0,29.38,-9999.0,22.83,20.47,18.61,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,31.18,31.75092575,0.474776075,1.19773034778284,-9999.0,1.03909184098423,245.8557795,3.251703971,7.923077629,0.547840733242792,-0.0081823,1869.0,-9999.0,29.13791,42.4,19.5,13.023946380498,IL,GRA,10.9,1051.0,40.0646,-88.1985,224.0,US-UiD,2015-08-02 11:00:00,2015-08-02 11:00:00-05:00,2015-08-02
63,63,1,1,LC08_022032_20150818,-88.19843614118707,40.06454726138122,2015-08-18 16:29:03.232000000,,,,,,,,,,,,,,,,,,-88.19840197779757,40.06464303573559,,,1,1,,,,,,,0.7267800820339544,2.460220626701306,36.10839221613014,,815.1261865940154,0.7267800820339544,3.2205565067383746,2.460220626701306,290.77696476906124,,,,,,,,,,,,0.235053539276123,-67.21511840820312,,,,,1,-88.19843614118707,40.06454726138122,,25.27770118143458,76.39116474291892,3.378207837757892,214.24613563502635,40.95864027159371,-86.33289249990588,0.9197668433189392,197495,285.95664338,258656,39.78802781061064,-87.38038769456028,0.5302080512046814,503.37971985786055,78.86700732760121,307.29534224,,2015-08-18 16:29:03.232000+00:00,2015-08-18 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-UiD,,,2015-08-18
64,64,2,2,LC08_023032_20150825,-88.19843614118707,40.06454726138122,2015-08-25 16:35:16.775000064,0.0170299999999999,0.0222825,0.0535499999999999,0.0423574999999999,0.3677925,0.1738075,0.077035,298.08719636,21824.0,0.14541476,0.7934536145312691,0.5592363309862484,0.5363429105092568,298.08719636,1.4784605591963955,0.964784605591964,0.974878919845348,-88.19840197779757,40.06464303573559,-0.7934536337852478,0.7934536337852478,1,1,-0.7458124922123927,-298.08719636,298.08719636,300.2874102996243,-300.2874102996243,300.2874102996243,0.7555941543901559,1.181290193184645,18.42934045624885,431.90348993095233,832.0010051167462,0.7555941543901559,2.451765365978772,1.181290193184645,327.998128407795,595.5598336578003,48.19590786875743,0.0611299811721784,0.6150574636455198,221.4071050503185,9.734527360411144,1.8179480993482,11.879644608377763,0.0611299811721784,0.6150574636455198,0.7276860072174877,0.3846588730812073,-113.69026947021484,0.4815260352900826,3.0282733656653504,325.95682073872433,0.5955029284563228,2,-88.19843614118707,40.06454726138122,143.43007753070108,20.767874389848693,48.18120891894812,3.294149457673842,240.1574981365053,40.24578562709742,-87.6961523913397,0.947584629058838,555868,295.56127958,750034,40.08780797479903,-88.25687019600326,0.4695181846618652,533.2336229341813,88.36781334352715,305.4769556,85.88183265026933,2015-08-25 16:35:16.775000064+00:00,2015-08-25 17:00:00+00:00,2015-08-25,131.99592757410852,114.67244003352384,47.79067715611057,41.5185048589375,-4.887145833333333,188.185,36.88120094087199,13.28554110311422,201508251200.0,201508251230.0,16.3,368.1829357,-14.37405713,0.0,25.0,70.0,3.646657676,7.907,13.3,141.8559434,16.5673991,0.0,301.7617615,0.0,349.2,440.9,-53.21563238,651.9,98.72746148,-9999.0,48.64,50.55,0.012552552,0.764838294,0.164073202,-9999.0,20.3,19.8,28.7,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,890.0,146.9,-0.225459747,0.0,21.52,-9999.0,19.17,17.19,17.5,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,21.61,23.04935503,0.443479374,1.19711938878292,-9999.0,1.03647291088576,302.9660701,2.594168285,7.654530436,0.511223604697592,-0.026204706,1821.0,-9999.0,21.48585,37.9,18.43,12.665343210625,IL,GRA,10.9,1051.0,40.0646,-88.1985,224.0,US-UiD,2015-08-25 12:00:00,2015-08-25 12:00:00-05:00,2015-08-25
65,65,0,0,LC08_022032_20150903,-88.19843614118707,40.06454726138122,2015-09-03 16:29:07.790999808,,,,,,,,,,,,,,,,,,-88.19840197779757,40.06464303573559,,,1,1,,,,,,,0.7264385997926952,2.168176369428198,32.07137393491641,,777.7010238191573,0.7264385997926952,4.302409189255791,2.168176369428198,362.8004906037036,,,,,,,,,,,,0.3415896892547607,-103.23275756835938,,,,,0,-88.19843614118707,40.06454726138122,,30.242370652724784,50.39447142411943,2.9147979644503543,249.36080795593,40.09407643866081,-87.79279318623135,0.9002933502197266,398917,302.2127465,554859,40.26210151061856,-86.84570597922581,0.431028664112091,474.95333607110535,98.16284631844334,313.71780182,,2015-09-03 16:29:07.790999808+00:00,2015-09-03 16:00:00+00:00,2015-09-03,112.06550517092924,90.4116020842093,19.990326172411677,16.127687218979165,6.548145833333333,175.718125,62.63068986347818,37.11414782332574,201509031100.0,201509031130.0,14.4,369.2292743,-11.01647079,0.0,20.0,65.0,3.334223857,11.71,18.4,88.34641801,30.06113777,0.0,366.4877806,0.0,428.5,488.3,-35.65706494,599.2,98.48939605,-9999.0,44.02,54.8,0.090662005,1.348855683,-0.389774973,-9999.0,32.3,30.3,34.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,775.1,116.0,-0.121372078,0.0,31.03,-9999.0,21.9,20.2,17.97,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,34.18,33.06508392,0.331306698,0.991474330479615,-9999.0,0.972257822802162,253.4368374,1.7558141,6.172653674,0.388380717852985,-0.037981253,1538.0,-9999.0,30.59,39.9,18.63,20.2979928521644,IL,GRA,10.9,1051.0,40.0646,-88.1985,224.0,US-UiD,2015-09-03 11:00:00,2015-09-03 11:00:00-05:00,2015-09-03
66,66,1,1,LC08_023032_20150910,-88.19843614118707,40.06454726138122,2015-09-10 16:35:23.214999808,,,,,,,,,,,,,,,,,,-88.19840197779757,40.06464303573559,,,1,1,,,,,,,0.7285604749015,1.9161577180253544,28.58764200873553,,760.031194777678,0.7285604749015,3.0030882656013205,1.9161577180253544,339.4410072480583,,,,,,,,,,,,0.6889898180961609,-204.8279724121093,,,,,1,-88.19843614118707,40.06454726138122,,24.106740171187443,63.806240395057934,0.3088434700938106,213.8645579248046,41.13448304331983,-89.16732164101,0.8860967755317688,186459,297.28737968,282650,39.8213046849864,-88.95899218812775,0.24728424847126,548.1556338928885,83.07522287077353,306.00333068,,2015-09-10 16:35:23.214999808+00:00,2015-09-10 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-UiD,,,2015-09-10
67,67,2,2,LC08_023032_20150926,-88.19843614118707,40.06454726138122,2015-09-26 16:35:29.805000192,0.0255549999999999,0.0321825,0.0557774999999999,0.070435,0.23065,0.207,0.11097,299.8030424,21824.0,0.11950701,0.5321254795157513,0.2836886339510922,0.299996255079049,299.8030424,0.4549079070997392,0.9545490790709974,0.9715011960934292,-88.19840197779757,40.06464303573559,-0.5321254730224609,0.5321254730224609,1,1,-0.610529715198436,-299.8030424,299.8030424,301.76759131221894,-301.76759131221894,301.76759131221894,0.728895763613626,1.5082625458619534,22.949180625457707,437.24561712916005,706.3052922510276,0.728895763613626,2.7367455210055147,1.5082625458619534,339.92759885914023,509.1288179395788,62.88838436223994,0.0161955130641575,0.6463962039910993,128.21545456828838,9.928152056423572,1.0830477544968602,11.303692745602222,0.0161955130641575,0.6463962039910993,0.7221965080699521,0.2481778264045715,-73.80897521972656,0.4704832705749692,1.9904345830927423,318.0249790090505,0.7126762952867491,2,-88.19843614118707,40.06454726138122,78.66135090212369,22.567303268076405,55.11153793019816,4.03019165765377,148.8637479451545,39.816170671065024,-89.51889237371708,0.8519104719161987,451046,297.40359236,702117,39.7414708304204,-89.72691061359234,0.246130496263504,426.1486962371169,80.96886976624316,310.4159945,56.44872477651017,2015-09-26 16:35:29.805000192+00:00,2015-09-26 17:00:00+00:00,2015-09-26,93.4291952738159,73.50234675679167,43.72486022445656,34.39909579325,0.9514166666666668,143.78054166666666,34.92768244995834,5.675069501727542,201509261200.0,201509261230.0,14.0,378.5539086,-4.85522058,0.0,15.0,50.0,2.492891436,10.0,16.87,167.4135069,17.61041403,0.0,256.106874,0.0,384.8,459.4,-90.64734889,640.9,99.02792908,-9999.0,58.62,50.59,-0.002565741,-0.106165199,-1.199336736,-9999.0,23.9,25.1,32.9,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,833.0,117.1,-0.358223458,0.0,24.82,-9999.0,18.27,16.44,15.2,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,25.1,26.11477588,0.559262402,1.30346162544204,-9999.0,1.30036244755068,88.03255402,3.100646325,8.44936698,0.624204359965548,-0.013609885,1847.0,-9999.0,24.88211,-9999.0,16.77,15.4471497167754,IL,GRA,10.9,1051.0,40.0646,-88.1985,224.0,US-UiD,2015-09-26 12:00:00,2015-09-26 12:00:00-05:00,2015-09-26
68,68,0,0,LC08_022032_20151005,-88.19843614118707,40.06454726138122,2015-10-05 16:29:20.064000000,,,,,,,,,,,,,,,,,,-88.19840197779757,40.06464303573559,,,1,1,,,,,,,0.7222692563458801,1.4968592004904602,22.79154864816236,,665.1595263450429,0.7222692563458801,2.1070850300996486,1.4968592004904602,323.58854264505754,,,,,,,,,,,,0.5339601635932922,-156.75758361816406,,,,,0,-88.19843614118707,40.06454726138122,,18.329081716340387,71.03933534280154,1.951871678151148,114.40299379690848,39.87678637612202,-87.3486018920261,0.8945460915565491,135395,293.57540996,218494,39.85642768163689,-87.37620568662331,0.2223372161388397,447.7656536931906,64.29775096098375,303.10484972,,2015-10-05 16:29:20.064000+00:00,2015-10-05 16:00:00+00:00,2015-10-05,50.78173310697439,39.07909712810638,48.79424152903374,37.54962242010416,0.6026874999999999,98.83954166666666,21.608134618456116,-1.3391204693414736,201510051100.0,201510051130.0,12.8,393.4979018,-4.447187668,0.0,20.0,70.0,3.535920043,1.747,6.941,255.9306406,24.66930178,0.0,161.0314094,0.0,361.5,422.5,-18.77504,506.9,99.01589975,-9999.0,45.04,82.3,-0.05218319,1.647935418,0.084384099,-9999.0,20.2,20.9,28.4,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,651.8,83.9,-0.167838692,0.0,17.52,-9999.0,15.2,14.1,14.3,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,19.26,19.94584875,0.381045547,0.900920056941791,-9999.0,1.01147923063205,25.31665984,1.807503773,5.630147993,0.407794090197492,-0.087014462,1236.0,-9999.0,17.44491,-9999.0,15.77,3.53619036206666,IL,GRA,10.9,1051.0,40.0646,-88.1985,224.0,US-UiD,2015-10-05 11:00:00,2015-10-05 11:00:00-05:00,2015-10-05
69,69,1,1,LC08_022032_20151021,-88.19843614118707,40.06454726138122,2015-10-21 16:29:22.527000064,0.03639,0.0493425,0.0747525,0.1074775,0.2338675,0.2840275,0.1575275,301.42318388,21824.0,0.1434485375,0.3702705473933996,0.2094403076895034,0.2253356233174262,301.42318388,0.2624254532849502,0.9526242545328496,0.9708660039958404,-88.19840197779757,40.06464303573559,-0.3702705502510071,0.3702705502510071,1,1,-0.5155693085347677,-301.42318388,301.42318388,303.1962859800957,-303.1962859800957,303.1962859800957,0.7209856829734436,1.0596035679493463,16.747228521431026,445.8731344882386,596.8414866369218,0.7209856829734436,2.572836335863547,1.0596035679493463,307.01441104454585,357.8216882234433,51.30443566986085,0.0106455448642242,0.6255961448231387,252.10614659454933,9.744425811523856,2.093594973107507,11.679522232197671,0.0106455448642242,0.6255961448231387,0.7236089417274629,0.1551952064037323,-44.96101760864258,0.0806070317243626,0.4181608875704726,54.41110595903314,0.1775140077947863,1,-88.19843614118707,40.06454726138122,66.2543141096345,21.553563011596577,41.184258523529486,4.074220749219114,159.43689242796387,39.609977521380685,-86.99813613994533,0.6284055113792419,367022,289.70621132,513864,40.42665079161707,-87.95406275322183,0.214007019996643,341.63141483897647,55.73115485181479,304.98817874,11.859042771498602,2015-10-21 16:29:22.527000064+00:00,2015-10-21 16:00:00+00:00,2015-10-21,34.83205098457396,23.292030444833333,42.196094311438806,28.216331957895832,5.0797083333333335,89.6091875,33.02111676393751,7.501333870653909,201510211100.0,201510211130.0,16.3,379.9385432,-1.977670447,0.0,25.0,85.0,4.35965294,8.92,15.04,185.5941859,14.46677045,0.0,58.2034397,0.0,369.9,465.7,-97.22489435,470.7,99.0958117,-9999.0,65.56,40.06,-0.033004123,0.188777123,-0.633050536,-9999.0,17.2,17.5,24.1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,676.6,110.1,-0.401921268,0.0,25.14,-9999.0,14.39,12.07,12.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,26.41,26.30542043,0.59249589,1.40256491257981,-9999.0,1.34795927646202,233.5865505,4.284131954,9.742141073,0.680078233734914,-0.01680331,1268.0,-9999.0,25.19519,-9999.0,13.1,19.0999774397804,IL,GRA,10.9,1051.0,40.0646,-88.1985,224.0,US-UiD,2015-10-21 11:00:00,2015-10-21 11:00:00-05:00,2015-10-21
70,70,2,2,LC08_023032_20151012,-88.19843614118707,40.06454726138122,2015-10-12 16:35:30.309999872,,,,,,,,,,,,,,,,,,-88.19840197779757,40.06464303573559,,,1,1,,,,,,,0.7171175971487416,1.4623512122092457,22.31453403113157,,631.7980334437107,0.7171175971487416,2.937053425214201,1.4623512122092457,333.11591265726463,,,,,,,,,,,,0.2519088685512543,-74.45623016357422,,,,,2,-88.19843614118707,40.06454726138122,,23.73652671276926,49.78973823408049,4.347810373053719,150.3224300416626,39.4023213674382,-88.15458259207139,0.6982594132423401,121665,295.56811562,218779,39.469175233870494,-89.0038273913587,0.2278433591127395,350.7673179050268,63.29606444274606,306.16739564,,2015-10-12 16:35:30.309999872+00:00,2015-10-12 17:00:00+00:00,2015-10-12,54.39668216748149,38.00104455989583,9.65340167861691,6.743781655914893,0.2219583333333332,65.47979166666667,20.51300711752261,1.207749487234933,201510121200.0,201510121230.0,13.8,381.3047766,0.877539467,0.0,25.0,85.0,4.35965294,12.27,14.6,21.92444626,11.92980438,0.0,68.65984928,0.0,388.0,455.4,-464.0000618,352.0,97.25437322,-9999.0,35.72,34.7,-0.110694323,-4.046639647,-11.68123661,-9999.0,18.8,19.2,26.3,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,487.1,67.65,-0.273699874,0.0,24.77,-9999.0,16.54,14.44,14.3,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,26.38,24.18091936,0.49173201,1.21325159633112,-9999.0,0.885344426762828,299.6377121,3.093425427,8.264239448,0.563738893460439,-0.003520905,778.9,-9999.0,24.7995,-9999.0,15.4,20.3540453296035,IL,GRA,10.9,1051.0,40.0646,-88.1985,224.0,US-UiD,2015-10-12 12:00:00,2015-10-12 12:00:00-05:00,2015-10-12
71,71,0,0,LC08_022032_20151106,-88.19843614118707,40.06454726138122,2015-11-06 16:29:25.812999936,0.0468125,0.0701324999999999,0.1170475,0.15156,0.2594975,0.3091625,0.2361225,285.60116930000004,21824.0,0.1743949474999999,0.2625849181683826,0.1642520568123801,0.1777124385672693,285.60116930000004,0.1552048638457054,0.951552048638457,0.9705121760506908,-88.19840197779757,40.06464303573559,-0.262584924697876,0.262584924697876,1,1,-0.3783080375519525,-285.60116930000004,285.60116930000004,287.37849898351413,-287.37849898351413,287.37849898351413,0.7149443519712866,0.7629816764131598,12.646932183058045,358.96783209938485,524.3252993668218,0.7149443519712866,1.3822999447022803,0.7629816764131598,288.11918791995663,348.0781877287216,25.09401207511762,0.0081457733366628,0.6084681726406735,236.1918298767041,10.04034595075312,1.9038914144169323,12.0082929730392,0.0081457733366628,0.6084681726406735,0.7017984823796645,0.7934833765029907,-226.1261749267578,0.126631928316905,0.4256101046458487,86.79234577689988,0.2687201179477704,0,-88.19843614118707,40.06454726138122,45.23126283722698,11.779490395499936,55.19653526264813,4.070446363936357,139.06397621350274,40.91897350840455,-86.5734197341508,0.5988197326660156,180574,284.97908966,309567,40.21868878886439,-86.99670924164789,0.2008292973041534,344.2880305624536,29.28861794185812,288.14075816,12.070302567756269,2015-11-06 16:29:25.812999936+00:00,2015-11-06 16:00:00+00:00,2015-11-06,51.96003332338349,36.54531247986363,26.38335963333878,18.55634148785417,-1.43931914893617,54.578,0.915665181218376,-22.3260738077861,201511061000.0,201511061030.0,14.9,395.2282074,-0.523287885,0.0,25.0,85.0,4.35965294,-4.464,-5.522,189.9088811,11.52996249,0.0,123.5214993,0.0,284.0,377.6,-73.17942801,407.3,98.87632942,-9999.0,50.01,75.3,-0.037509457,0.562275442,-1.58350356,-9999.0,34.0,31.5,32.4,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,588.7,87.9,-0.354351574,0.0,10.42,-9999.0,12.4,12.6,12.3,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,12.32,12.02892108,0.543539202,1.25406405936858,-9999.0,1.10176579952366,286.4430144,4.138179719,8.604256528,0.588561910082533,-0.02232458,838.0,-9999.0,10.5383,-9999.0,12.72,3.11439458469475,IL,GRA,10.9,1051.0,40.0646,-88.1985,224.0,US-UiD,2015-11-06 10:00:00,2015-11-06 10:00:00-06:00,2015-11-06
