,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,longitude,latitude,date,UB,B,GR,R,NIR,SWIR_1,SWIR_2,ST_B10,pixel_qa,ALFA,NDVI_model,EVI,SAVI,T_LST,LAI,e_0,e_NB,longitude.1,latitude.1,NDVI_neg,pos_NDVI,int,sd_ndvi,NDWI,LST_neg,LST_NW,T_LST_DEM,LST_neg_1,LST_NW_1,Tao_sw,EA,W_ATM,Rl_up,Rs_down,Tao_sw_1,ES,EA_1,Rl_down,Rn,Ginst,zom,u_fr,Hinst,rah,dT,rah_first,zom_1,u_fr_1,ufric_star,constant,constant_1,ET_inst,ET_24h,LEinst,EF,id.1,longitude.2,latitude.2,Rn24h_G,AirT_G,RH_G,ux_G,SW_Down,cold_pixel_lat,cold_pixel_lon,cold_pixel_ndvi,cold_pixel_sum,cold_pixel_temp,hot_pixel_sum,hot_pixel_lat,hot_pixel_lon,hot_pixel_ndvi,hot_pixel_Rn,hot_pixel_G,hot_pixel_temp,LE_daily_orig,Datetime_Local_sebal,Datetime_GMT,Date_daily,LE_closed,LE_unclosed,H_closed,H_unclosed,G_unclosed,Rn_unclosed,Residual_unclosed,Residual_closed,TIMESTAMP_START,TIMESTAMP_END,TAU,TAU_SSITC_TEST,H_inst_af,H_SSITC_TEST,LE_inst_af,LE_SSITC_TEST,FC,FC_SSITC_TEST,CO2,T_SONIC,TA,PA,RH,VPD_PI,WS,WS_MAX,WD,USTAR,MO_LENGTH,ZL,FETCH_MAX,FETCH_70,FETCH_90,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,Rn_inst_af,G_inst_af,SWC,P_RAIN,TS,PPFD_IN,State,Veg,MAT,MAP,Lat,Long,Elev_insitu,Name,Datetime,Datetime_Local_flux,Date
10,10,0,0,LC08_040034_20130709,-116.69317661651512,36.765394548923865,2013-07-09 18:23:20.941999872,0.1332725,0.155025,0.206285,0.256665,0.3015724999999999,0.33515,0.31403,334.98814028,21824.0,0.2449790875,0.0804451510333862,0.0668714168714167,0.0636541891588607,334.98814028,-0.0656924122641987,0.949343075877358,0.969783215039528,-116.69332890558616,36.76547403894031,-0.080445148050785,0.080445148050785,1,1,-0.1876264503330166,-334.98814028,334.98814028,341.45875984363323,-341.45875984363323,341.45875984363323,0.8094458621914986,0.3442702592673228,6.518278016873392,677.8349741291308,978.5016975706708,0.8094458621914986,5.434948578137407,0.3442702592673228,395.9626653335799,436.85868509385375,167.48758433417996,0.0042908799225315,0.2735503886200811,301.28777224736314,15.69620173888796,4.688401868188308,26.710486936967296,0.0042908799225315,0.2735503886200811,0.3695366060584576,0.1579704731702804,-49.25200271606445,-0.0491083843990419,-0.8635270776934378,-31.91667148768932,-0.1184858783948192,0,-116.69317661651512,36.765394548923865,197.3604255673392,34.38697821982817,6.3343793288529415,1.9460014700083208,375.9034316368122,37.98120561837761,-116.45468037070758,0.3799396455287933,515579,311.77978448,863858,37.0725144987573,-116.9158524814982,0.079426035284996,428.4967690279129,170.5153475495579,332.68097678000004,-24.489627923385896,2013-07-09 18:23:20.941999872+00:00,2013-07-09 18:00:00+00:00,2013-07-09,1.2519826491137342,1.1369038866170214,91.94666507472948,83.49518338687234,7.101502102354168,111.42423330770832,19.6906439318648,11.12408348151095,201307091100.0,201307091130.0,-0.132428023,1.0,281.0725964,0.0,30.51649377,1.0,-9999.0,-9999.0,-9999.0,36.08888732,35.36087352,-9999.0,11.85661442,50.41415197,2.147565917,8.474412573,144.0781377,0.358672094,-13.43250725,-0.127444562,26.66239283,48.74735763,73.03242466,1.684483248,1.096071958,0.369922812,1.519464326,481.0129465,157.2782098,1.499115677,0.0,46.810215,2027.033,NV,BSV,17.5,110.0,36.7653,-116.6933,842.0,US-ADR,2013-07-09 11:00:00,2013-07-09 11:00:00-07:00,2013-07-09
11,11,1,1,LC08_040034_20130725,-116.69317661651512,36.765394548923865,2013-07-25 18:23:20.084000000,0.128075,0.1477925,0.19754,0.2458575,0.2902975,0.3184575,0.284275,336.5980277,21824.0,0.234055015,0.0828864787235034,0.0670489341045066,0.0643340040824007,336.5980277,-0.0644990538055788,0.9493550094619442,0.9697871531224416,-116.69332890558616,36.76547403894031,-0.0828864797949791,0.0828864797949791,1,1,-0.1901401593768416,-336.5980277,336.5980277,343.12064963106906,-343.12064963106906,343.12064963106906,0.7824150569550007,0.8975795768346329,13.61931079136175,690.9680604315786,931.1812719941184,0.7824150569550007,5.881039279078087,0.8975795768346329,372.4501312604543,375.8529628651083,145.4777330999237,0.0043073048423875,0.2626860657957369,332.2749434121852,15.613104267207143,5.171144644677845,27.81519476377792,0.0043073048423875,0.2626860657957369,0.360699422621626,0.139370247721672,-42.64966583251953,-0.1570507233745166,-2.941294030059536,-101.8997136470006,-0.4423206164606512,1,-116.69317661651512,36.765394548923865,179.77240978329894,35.81524886757415,15.26226121338434,1.868049938390823,331.56596243613245,36.55767210716882,-115.2624305638327,0.2930607199668884,393963,306.01700276,750419,37.07251205652423,-116.91247758454053,0.0845589041709899,387.41170756850767,151.85523916217295,333.53548178,-83.41509869248843,2013-07-25 18:23:20.084000+00:00,2013-07-25 18:00:00+00:00,2013-07-25,4.592027607438027,4.180968048125,106.9103364606869,97.340159722125,9.380363290625,123.34678110908334,12.445290048208337,2.464053750333406,201307251100.0,201307251130.0,-0.079558011,1.0,270.6166557,0.0,24.19941808,0.0,-9999.0,-9999.0,-9999.0,38.21408447,36.29899857,-9999.0,29.41547052,42.48303242,2.272487494,7.480465817,103.3842968,0.279053569,-6.583717774,-0.260020259,23.59616713,43.14131913,64.63355744,1.328402867,1.290295094,0.335291992,1.463832447,488.4171581,159.9999936,1.48801682,0.0,47.95009,1973.653,NV,BSV,17.5,110.0,36.7653,-116.6933,842.0,US-ADR,2013-07-25 11:00:00,2013-07-25 11:00:00-07:00,2013-07-25
12,12,2,2,LC08_040035_20130709,-116.69317661651512,36.765394548923865,2013-07-09 18:23:44.828999936,0.132585,0.1540349999999999,0.2053775,0.25617,0.3004725,0.3355349999999999,0.316285,334.9915583,21824.0,0.24438418,0.0795887845430415,0.0658389459229712,0.0628914225956271,334.9915583,-0.0670298444450078,0.94932970155555,0.9697788015133314,-116.69332890558616,36.76547403894031,-0.0795887857675552,0.0795887857675552,1,1,-0.1879905110210536,-334.9915583,334.9915583,341.3779535037686,-341.3779535037686,341.3779535037686,0.8098505127330522,0.344166768286994,6.516949839631753,677.8530897421886,983.0054771792436,0.8098505127330522,5.436727516815032,0.344166768286994,373.2730704026668,419.2806124851845,160.4325008725989,0.0042725253700177,0.2735829457361262,345.9584000370921,15.264450558984953,5.220789509113835,26.707308316236794,0.0042725253700177,0.2735829457361262,0.3732262434167303,0.1528891175985336,-46.97218704223633,-0.1340207652478427,-2.4566649658166124,-87.11028842450645,-0.3365305154510194,2,-116.69317661651512,36.765394548923865,197.7004229190593,34.3928727808227,6.330403118834533,1.9470092013502045,375.9034316368122,36.29175820971995,-115.58369808553326,0.3136923015117645,387691,307.23039986000003,611010,35.98399587218402,-116.75994474250594,0.0398687086999416,398.5397293783702,141.54966901948444,336.44763482,-69.67101843055913,2013-07-09 18:23:44.828999936+00:00,2013-07-09 18:00:00+00:00,2013-07-09,1.2519826491137342,1.1369038866170214,91.94666507472948,83.49518338687234,7.101502102354168,111.42423330770832,19.6906439318648,11.12408348151095,201307091100.0,201307091130.0,-0.132428023,1.0,281.0725964,0.0,30.51649377,1.0,-9999.0,-9999.0,-9999.0,36.08888732,35.36087352,-9999.0,11.85661442,50.41415197,2.147565917,8.474412573,144.0781377,0.358672094,-13.43250725,-0.127444562,26.66239283,48.74735763,73.03242466,1.684483248,1.096071958,0.369922812,1.519464326,481.0129465,157.2782098,1.499115677,0.0,46.810215,2027.033,NV,BSV,17.5,110.0,36.7653,-116.6933,842.0,US-ADR,2013-07-09 11:00:00,2013-07-09 11:00:00-07:00,2013-07-09
13,13,3,3,LC08_040035_20130725,-116.69317661651512,36.765394548923865,2013-07-25 18:23:43.967000064,0.1270575,0.1465825,0.19611,0.24506,0.28972,0.31931,0.2874925,336.60828175999995,21824.0,0.2335004775,0.083510976476308,0.0672302304208513,0.0647383985001643,336.60828175999995,-0.0637885578720523,0.9493621144212794,0.9697894977590222,-116.69332890558616,36.76547403894031,-0.0835109800100326,0.0835109800100326,1,1,-0.1926805672766194,-336.60828175999995,336.60828175999995,343.0257181744039,-343.0257181744039,343.0257181744039,0.7829734894364342,0.8973367553274945,13.616194481142864,691.0574341966975,936.8422168524412,0.7829734894364342,5.883327829361027,0.8973367553274945,404.4851436902733,411.0345489443329,158.7611976488896,0.0043171051719475,0.2629213632684914,395.4119485773126,15.034999532177462,5.903402443881326,27.7903019785332,0.0043171051719475,0.2629213632684914,0.3656343674939354,0.1928574740886688,-60.25167083740234,-0.2205880915968539,-3.777064043116652,-143.1385972818693,-0.5673948379677894,3,-116.69317661651512,36.765394548923865,179.98338693111637,35.82233052598621,15.25219707882489,1.869327777780144,331.56596243613245,36.29171859483358,-115.5803581495865,0.3374379575252533,445699,312.4155362,662147,35.98398916758934,-116.7566168313556,0.0502016507089138,404.0879997000849,139.9148598946385,337.26454160000003,-107.11753626278824,2013-07-25 18:23:43.967000064+00:00,2013-07-25 18:00:00+00:00,2013-07-25,4.592027607438027,4.180968048125,106.9103364606869,97.340159722125,9.380363290625,123.34678110908334,12.445290048208337,2.464053750333406,201307251100.0,201307251130.0,-0.079558011,1.0,270.6166557,0.0,24.19941808,0.0,-9999.0,-9999.0,-9999.0,38.21408447,36.29899857,-9999.0,29.41547052,42.48303242,2.272487494,7.480465817,103.3842968,0.279053569,-6.583717774,-0.260020259,23.59616713,43.14131913,64.63355744,1.328402867,1.290295094,0.335291992,1.463832447,488.4171581,159.9999936,1.48801682,0.0,47.95009,1973.653,NV,BSV,17.5,110.0,36.7653,-116.6933,842.0,US-ADR,2013-07-25 11:00:00,2013-07-25 11:00:00-07:00,2013-07-25
14,14,4,4,LC08_041034_20130716,-116.69317661651512,36.765394548923865,2013-07-16 18:29:30.874000128,0.1172125,0.1377275,0.1863199999999999,0.23351,0.278115,0.294615,0.266565,320.3453426,21824.0,0.2209163125,0.0871829953579281,0.0677385675506369,0.0661386383294204,320.3453426,-0.0613248681041429,0.9493867513189586,0.9697976279352564,-116.69332890558616,36.76547403894031,-0.0871829986572265,0.0871829986572265,1,1,-0.1976487560153735,-320.3453426,320.3453426,326.8736482609059,-326.8736482609059,326.8736482609059,0.8001872220104744,0.5025730772954664,8.549896613238284,566.8914187433862,961.43416692084,0.8001872220104744,4.873792029332684,0.5025730772954664,353.5499971062868,517.8019404913572,151.17730765164657,0.0043512119974361,0.4583651708148758,414.4987999974208,11.54266303859342,4.450880397534768,15.940705243483722,0.0043512119974361,0.4583651708148758,0.5690492861514361,0.1842109113931656,-55.762813568115234,-0.0725928804680951,-0.9385311249021124,-47.87416715771013,-0.130580879923147,4,-116.69317661651512,36.765394548923865,197.49906766402643,32.43821461321261,10.311746464985672,3.25651413242619,361.46037646373287,37.956560067918495,-116.50676931170484,0.5064493417739868,508458,302.71177742,776253,36.898980409060194,-117.79353998456754,0.0476090461015701,522.3238074837826,163.7252104770548,329.43043976,-26.61674270222391,2013-07-16 18:29:30.874000128+00:00,2013-07-16 18:00:00+00:00,2013-07-16,2.6821854642803498,2.3789283202083333,115.10361253095128,102.08960090745836,-0.9586884159583334,116.947140174125,13.437299362416669,0.1200305948517126,201307161100.0,201307161130.0,-0.167865986,1.0,318.7195853,0.0,15.11173606,0.0,-9999.0,-9999.0,-9999.0,34.23000441,33.20100735,-9999.0,19.00847332,41.07959112,4.885186479,11.62847504,107.8032458,0.402642712,-16.76575631,-0.102106936,24.51841276,44.82747826,67.15973107,1.753765555,1.497049599,0.461149595,1.428761435,498.8684958,126.6752449,1.511193853,0.0,44.105375,1909.386,NV,BSV,17.5,110.0,36.7653,-116.6933,842.0,US-ADR,2013-07-16 11:00:00,2013-07-16 11:00:00-07:00,2013-07-16
15,15,0,0,LC08_040034_20130810,-116.69317661651512,36.765394548923865,2013-08-10 18:23:22.024000000,0.1315124999999999,0.1543649999999999,0.1986399999999999,0.251935,0.298355,0.3269825,0.2998675,325.72188806,21824.0,0.24034872,0.0843555216340474,0.0702385113430202,0.0662959753972711,325.72188806,-0.0610476916457736,0.9493895230835422,0.9697985426175688,-116.69332890558616,36.76547403894031,-0.0843555182218551,0.0843555182218551,1,1,-0.2006358212859284,-325.72188806,325.72188806,332.2509271373816,-332.2509271373816,332.2509271373816,0.7989668654392235,0.4504423524860289,7.880863987767238,605.9199721450841,929.2414882635418,0.7989668654392235,4.10068977998723,0.4504423524860289,347.4191511280751,429.81561604299264,141.7028676837549,0.0043550611899668,0.4041200782550759,345.5166788945063,12.723412311596771,4.191185084811806,18.080428256343943,0.0043550611899668,0.4041200782550759,0.508270812834422,0.1356091499328613,-40.865081787109375,-0.0875110790281965,-1.2724856383613576,-57.40393053526856,-0.199241202835265,0,-116.69317661651512,36.765394548923865,174.5585333247838,29.40627229200137,10.984550811045054,2.8708864377267846,341.4176548845345,37.98123709368537,-116.4615122434596,0.4926770329475403,520346,301.34456942,861111,37.14287212249782,-115.2471054997314,0.0833597853779792,447.2726094567942,155.93950016627343,323.87273924,-36.0876927039281,2013-08-10 18:23:22.024000+00:00,2013-08-10 18:00:00+00:00,2013-08-10,0.9472077766133096,0.8398240796041666,110.12019715785236,97.63601556839583,0.8831141502291665,112.08736769375,12.72841389552083,0.1368486090551925,201308101100.0,201308101130.0,-0.151354355,1.0,268.523523,0.0,7.85408377,0.0,-9999.0,-9999.0,-9999.0,31.24545332,30.23547975,-9999.0,22.28633598,33.32178622,3.070535478,8.111018774,141.4714378,0.380466158,-16.78765582,-0.101973737,27.57035788,50.40740732,75.5194816,1.622804639,1.272539079,0.376314071,1.352094621,493.1293991,140.2539068,1.393004491,0.0,40.160715,1934.998,NV,BSV,17.5,110.0,36.7653,-116.6933,842.0,US-ADR,2013-08-10 11:00:00,2013-08-10 11:00:00-07:00,2013-08-10
16,16,1,1,LC08_040035_20130810,-116.69317661651512,36.765394548923865,2013-08-10 18:23:45.915000064,0.1375075,0.1574725,0.1987499999999999,0.2514675,0.297915,0.326845,0.3006375,325.72530608,21824.0,0.2413108625,0.0845449208884519,0.0714279672843839,0.0663926166102445,325.72530608,-0.0608774067679675,0.9493912259323204,0.9697991045576656,-116.69332890558616,36.76547403894031,-0.0845449194312095,0.0845449194312095,1,1,-0.1996617438313551,-325.72530608,325.72530608,332.1130571550455,-332.1130571550455,332.1130571550455,0.799716275434998,0.4504598176581973,7.881088131399096,605.9464926960262,937.046309250832,0.799716275434998,4.1023215754357,0.4504598176581973,357.3540226409985,444.2491371140296,146.30611449288656,0.0043574271690036,0.4044292027489091,306.7812471428499,12.931323420172836,3.786573367097596,18.066608524249823,0.0043574271690036,0.4044292027489091,0.5047864304082178,0.1323592662811279,-40.17166519165039,-0.0134718295150247,-0.1891784859776456,-8.83822452170682,-0.0296641433115394,1,-116.69317661651512,36.765394548923865,174.32799885682908,29.41317802899183,10.98060718485617,2.87293710790119,341.4176548845345,36.28208555520198,-115.63564682079942,0.2459979653358459,513732,303.50475806,841985,36.774435765616495,-117.14444481869982,0.0604019127786159,342.9079700770648,120.12970014294416,330.0696095,-5.365101862326029,2013-08-10 18:23:45.915000064+00:00,2013-08-10 18:00:00+00:00,2013-08-10,0.9472077766133096,0.8398240796041666,110.12019715785236,97.63601556839583,0.8831141502291665,112.08736769375,12.72841389552083,0.1368486090551925,201308101100.0,201308101130.0,-0.151354355,1.0,268.523523,0.0,7.85408377,0.0,-9999.0,-9999.0,-9999.0,31.24545332,30.23547975,-9999.0,22.28633598,33.32178622,3.070535478,8.111018774,141.4714378,0.380466158,-16.78765582,-0.101973737,27.57035788,50.40740732,75.5194816,1.622804639,1.272539079,0.376314071,1.352094621,493.1293991,140.2539068,1.393004491,0.0,40.160715,1934.998,NV,BSV,17.5,110.0,36.7653,-116.6933,842.0,US-ADR,2013-08-10 11:00:00,2013-08-10 11:00:00-07:00,2013-08-10
17,17,2,2,LC08_041034_20130801,-116.69317661651512,36.765394548923865,2013-08-01 18:29:32.516000000,0.122025,0.1417975,0.1905,0.242805,0.2880425,0.31183,0.2902975,329.44069382,21824.0,0.22992644,0.0852175059692284,0.0672620069837998,0.0658256919670465,329.44069382,-0.0618759695142476,0.9493812403048576,0.9697958093006028,-116.69332890558616,36.76547403894031,-0.0852175056934356,0.0852175056934356,1,1,-0.2038324704702298,-329.44069382,329.44069382,336.0542296213964,-336.0542296213964,336.0542296213964,0.7988426910327303,0.4858002731045502,8.334638658061552,634.0633930928218,942.222469183984,0.7988426910327303,4.730253580872755,0.4858002731045502,336.66023126198047,411.1361259804981,142.27240014045853,0.0043435659918141,0.4899808016036632,488.9007672463392,10.835116828771396,5.115165207930126,14.912143614453765,0.0043435659918141,0.4899808016036632,0.6073106042547411,0.1379683017730713,-41.24966812133789,-0.3367222252922458,-5.652821414065839,-220.0370414062996,-0.8183961622893323,2,-116.69317661651512,36.765394548923865,188.06780395609144,31.908529718935544,10.270068291241962,3.481701730480208,355.37705023664734,37.95658850233592,-116.51359895691218,0.5761551856994629,499964,298.97929958,843939,36.66835791390015,-117.18956805419504,0.0450403168797493,396.2046090381388,126.5418586640826,332.56818212,-160.3140153029072,2013-08-01 18:29:32.516000+00:00,2013-08-01 18:00:00+00:00,2013-08-01,6.674782225325938,6.080117026833334,98.33442416679526,89.57367993697916,2.878894726458333,106.27433787166666,7.741646181395836,-1.6137632469128675,201308011100.0,201308011130.0,-0.238500132,0.0,336.4239168,0.0,49.66852065,1.0,-9999.0,-9999.0,-9999.0,34.13046267,33.41896046,-9999.0,12.98951802,44.67874745,4.496318595,11.44981175,173.6750717,0.479811666,-26.86401887,-0.063724643,27.35643218,50.01628292,74.93350597,1.456379328,1.619295496,0.479218871,1.465456106,500.3957052,137.6844625,1.49357074,0.0,43.4907,1984.02,NV,BSV,17.5,110.0,36.7653,-116.6933,842.0,US-ADR,2013-08-01 11:00:00,2013-08-01 11:00:00-07:00,2013-08-01
18,18,3,3,LC08_041034_20130817,-116.69317661651512,36.765394548923865,2013-08-17 18:29:33.117000192,0.12395,0.1445199999999999,0.1927275,0.2438775,0.2905725,0.3125175,0.281855,330.84891806,21824.0,0.231431955,0.0873701936570305,0.0699053108275009,0.0677098941466479,330.84891806,-0.0585536870651799,0.9494144631293482,0.9698067728326848,-116.69332890558616,36.76547403894031,-0.0873701944947242,0.0873701944947242,1,1,-0.2024518932340161,-330.84891806,330.84891806,337.42167363337285,-337.42167363337285,337.42167363337285,0.7758860368073819,0.9530695667262192,14.331455380953352,644.9971226989177,890.5548177531508,0.7758860368073819,5.483989672218512,0.9530695667262192,371.7781743396097,392.42642834080254,139.0302353049694,0.0043898053385425,0.3906281419930644,326.8532645524585,13.057822961207744,4.164303560746269,18.70490959652552,0.0043898053385425,0.3906281419930644,0.4930996303706556,0.131060853600502,-40.05846786499024,-0.1125656878033587,-1.6269923722680832,-73.45707151662535,-0.289890193836644,3,-116.69317661651512,36.765394548923865,152.6048483616936,34.548867813416614,17.37912767331418,2.772984961077345,290.5304405569412,36.85098013220637,-118.70627759602196,0.5921862721443176,480055,305.64785659999995,882475,36.668347037475314,-117.19628235395824,0.0472535155713558,353.84491437257554,121.43283986295992,337.29188576,-46.14150367752284,2013-08-17 18:29:33.117000192+00:00,2013-08-17 18:00:00+00:00,2013-08-17,3.940501226216728,3.5530309796041664,101.50882896073313,91.527446204375,5.286044992395834,107.741190653125,7.374668476750003,-2.994184526220664,201308171100.0,201308171130.0,-0.139682784,1.0,281.9135614,0.0,23.24049529,0.0,-9999.0,-9999.0,-9999.0,37.06804816,35.22290794,-9999.0,30.17929198,39.611056,2.538904061,8.857826105,155.6593588,0.369069752,-14.61872012,-0.117103275,26.29296551,48.07192666,72.02050598,1.626858284,1.842597846,0.38734363,1.390578406,479.2442861,148.4102635,1.250468518,0.0,44.332095,1905.991,NV,BSV,17.5,110.0,36.7653,-116.6933,842.0,US-ADR,2013-08-17 11:00:00,2013-08-17 11:00:00-07:00,2013-08-17
19,19,0,0,LC08_040034_20130927,-116.69317661651512,36.765394548923865,2013-09-27 18:23:13.428000000,0.1255175,0.146115,0.1915724999999999,0.23813,0.2819375,0.3101799999999999,0.28532,310.7065262,21824.0,0.228086085,0.0842342580530411,0.0678195565546132,0.0644185311266166,310.7065262,-0.0643505829961975,0.949356494170038,0.9697876430761124,-116.69332890558616,36.76547403894031,-0.0842342600226402,0.0842342600226402,1,1,-0.1908407425397563,-310.7065262,310.7065262,316.8304045319337,-316.8304045319337,316.8304045319337,0.7820545724127881,0.4235211915713912,7.535364571956549,501.6650968688744,783.511580088587,0.7820545724127881,1.885495137237263,0.4235211915713912,282.76642818180244,371.58453929280273,89.06848506223713,0.0043093514791256,0.3398085873607258,313.4219481298499,14.210820954584756,3.9798053313455455,21.50229380190022,0.0043093514791256,0.3398085873607258,0.4388916130172469,0.1275920569896698,-36.44524002075195,-0.0464000099363406,-0.4472152620756758,-30.905893899284308,-0.109395177500467,0,-116.69317661651512,36.765394548923865,113.45677458425332,16.56952380300805,22.462067560246226,2.4163875872960774,256.7020663903432,37.97922988832037,-116.49671132538536,0.3960033357143402,452255,285.63876752,694258,37.07251205652423,-116.91247758454053,0.0829149633646011,386.5787257666727,92.04924825366037,307.59270998,-12.683024832466163,2013-09-27 18:23:13.428000+00:00,2013-09-27 18:00:00+00:00,2013-09-27,0.479430022661595,0.4410311162708333,81.84396198902516,75.28884761045833,-7.442699824625,74.71986120187499,6.432682299770818,-0.1608309851867631,201309271100.0,201309271130.0,-0.115330386,2.0,260.6392369,0.0,4.196839658,0.0,-9999.0,-9999.0,-9999.0,18.60860649,17.6236391,-9999.0,48.39432475,10.36797861,3.522578808,9.571439005,311.9506219,0.325151327,-10.79211304,-0.158625099,22.59585522,41.31242992,61.89354813,1.925035027,1.845108715,0.4124174,1.290237687,446.9670737,120.5043198,1.79769832,0.0,27.21919,1676.832,NV,BSV,17.5,110.0,36.7653,-116.6933,842.0,US-ADR,2013-09-27 11:00:00,2013-09-27 11:00:00-07:00,2013-09-27
20,20,1,1,LC08_040035_20130911,-116.69317661651512,36.765394548923865,2013-09-11 18:23:45.384999936,0.126535,0.14672,0.1958075,0.2436575,0.290325,0.292525,0.2591125,315.29350904,21824.0,0.2292379225,0.0873951861718314,0.0706282879403342,0.0677006138885328,315.29350904,-0.0585700749358903,0.949414299250641,0.9698067187527116,-116.69332890558616,36.76547403894031,-0.0873951837420463,0.0873951837420463,1,1,-0.1944274451924114,-315.29350904,315.29350904,321.3340890430294,-321.3340890430294,321.3340890430294,0.7596833270745621,1.2254167970059933,17.82669131292831,531.9844614194532,825.1147521584498,0.7596833270745621,3.544753435203145,1.2254167970059933,330.3575522799947,417.62888313015935,110.59731142115388,0.0043895763939933,0.3360835274689533,160.09530292347273,15.778310365280882,2.3160545255985667,21.74061947297901,0.0043895763939933,0.3360835274689533,0.4168401637661609,0.0922248363494873,-27.31892967224121,0.221582727889914,1.7362054355189915,146.93626878553272,0.4785705521020298,1,-116.69317661651512,36.765394548923865,100.23906359817002,26.901329899665456,34.569874023854815,2.385796102317837,183.1783811804048,36.22252186988115,-115.4948300153284,0.3770514130592346,135264,296.22095744,243599,36.29602375569343,-116.87392750566826,0.0506431572139263,214.4540138393844,74.64696312174527,326.90110496,49.2387861513186,2013-09-11 18:23:45.384999936+00:00,2013-09-11 18:00:00+00:00,2013-09-11,36.06610456894683,32.15323809714583,43.36527258108815,38.660508283666665,-13.332787772104169,68.92840244020833,11.447443831500005,2.8298130622775237,201309111100.0,201309111130.0,-0.075065961,1.0,191.5419101,0.0,86.67956692,0.0,-9999.0,-9999.0,-9999.0,28.37852163,26.3269185,-9999.0,57.35734686,14.55887503,2.362901247,8.463030598,94.26897966,0.266761017,-8.12640951,-0.21065884,23.50262149,42.97028786,64.37732142,1.461781441,1.526858369,0.322117567,1.107649071,317.930935,125.1213612,1.907505138,0.0,36.56894,1285.046,NV,BSV,17.5,110.0,36.7653,-116.6933,842.0,US-ADR,2013-09-11 11:00:00,2013-09-11 11:00:00-07:00,2013-09-11
21,21,2,2,LC08_040035_20130927,-116.69317661651512,36.765394548923865,2013-09-27 18:23:37.319000064,0.12901,0.1475175,0.1905275,0.2366174999999999,0.2814975,0.3105374999999999,0.286915,310.70994422,21824.0,0.2282616725,0.0866216959555311,0.0703527119418556,0.0661221964119967,310.70994422,-0.0613538293512193,0.9493864617064878,0.9697975323631408,-116.69332890558616,36.76547403894031,-0.0866216942667961,0.0866216942667961,1,1,-0.1927228430697526,-310.70994422,310.70994422,316.5532924775162,-316.5532924775162,316.5532924775162,0.784078989977673,0.4234116787033444,7.53395911132081,501.7030084366481,799.9544749983114,0.784078989977673,1.8863564444963687,0.4234116787033444,286.207067083424,387.3736349084127,92.28535617826874,0.0043508099484636,0.3399545140428359,335.541916901932,14.04723753649386,4.202960452563488,21.4930638659451,0.0043508099484636,0.3399545140428359,0.4411390915756903,0.1401855647563934,-40.17324447631836,-0.0607177777823306,-0.5603267410903773,-40.45363817178804,-0.1370899526944023,2,-116.69317661651512,36.765394548923865,113.4661184321122,16.576706323326746,22.44600589346142,2.4152712260726794,256.7020663903432,36.638633134246646,-115.1968607775035,0.2950476706027984,506436,286.57188698,869473,35.98398916758934,-116.7566168313556,0.0422553122043609,351.5358259851849,79.07512762368695,314.42533196,-15.8908663773231,2013-09-27 18:23:37.319000064+00:00,2013-09-27 18:00:00+00:00,2013-09-27,0.479430022661595,0.4410311162708333,81.84396198902516,75.28884761045833,-7.442699824625,74.71986120187499,6.432682299770818,-0.1608309851867631,201309271100.0,201309271130.0,-0.115330386,2.0,260.6392369,0.0,4.196839658,0.0,-9999.0,-9999.0,-9999.0,18.60860649,17.6236391,-9999.0,48.39432475,10.36797861,3.522578808,9.571439005,311.9506219,0.325151327,-10.79211304,-0.158625099,22.59585522,41.31242992,61.89354813,1.925035027,1.845108715,0.4124174,1.290237687,446.9670737,120.5043198,1.79769832,0.0,27.21919,1676.832,NV,BSV,17.5,110.0,36.7653,-116.6933,842.0,US-ADR,2013-09-27 11:00:00,2013-09-27 11:00:00-07:00,2013-09-27
