,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,longitude,latitude,date,UB,B,GR,R,NIR,SWIR_1,SWIR_2,ST_B10,pixel_qa,ALFA,NDVI_model,EVI,SAVI,T_LST,LAI,e_0,e_NB,longitude.1,latitude.1,NDVI_neg,pos_NDVI,int,sd_ndvi,NDWI,LST_neg,LST_NW,T_LST_DEM,LST_neg_1,LST_NW_1,Tao_sw,EA,W_ATM,Rl_up,Rs_down,Tao_sw_1,ES,EA_1,Rl_down,Rn,Ginst,zom,u_fr,Hinst,rah,dT,rah_first,zom_1,u_fr_1,ufric_star,constant,constant_1,ET_inst,ET_24h,LEinst,EF,id.1,longitude.2,latitude.2,Rn24h_G,AirT_G,RH_G,ux_G,SW_Down,cold_pixel_lat,cold_pixel_lon,cold_pixel_ndvi,cold_pixel_sum,cold_pixel_temp,hot_pixel_sum,hot_pixel_lat,hot_pixel_lon,hot_pixel_ndvi,hot_pixel_Rn,hot_pixel_G,hot_pixel_temp,LE_daily_orig,Datetime_Local_sebal,Datetime_GMT,Date_daily,LE_closed,LE_unclosed,H_closed,H_unclosed,G_unclosed,Rn_unclosed,Residual_unclosed,Residual_closed,TIMESTAMP_START,TIMESTAMP_END,CO2_1_1_1,H2O_1_1_1,FC_1_1_1,SC_PI_1,G_inst_af,G_1_1_2,G_1_1_3,H_inst_af,LE_inst_af,SH_1_1_1,WD_1_1_1,WS_1_1_1,WS_MAX_1_1_1,USTAR_1_1_1,ZL_1_1_1,TAU_1_1_1,MO_LENGTH_1_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,RH_1_1_1,TA_1_1_1,VPD_PI_1_1_1,T_SONIC_1_1_1,SWC_1_1_1,TS_1_1_1,TS_1_2_1,Rn_inst_af,PPFD_IN_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,P_1_1_1,NEE_PI_1_1_1,SC_PI_2,PA_1_1_1,WTD_1_1_1,State,Veg,MAT,MAP,Lat,Long,Elev_insitu,Name,Datetime,Datetime_Local_flux,Date
48,48,0,0,LC08_014035_20160913,-76.65598305553534,35.79898696626808,2016-09-13 15:41:17.724000000,0.0193949999999999,0.0229975,0.0471975,0.032925,0.3548125,0.1876675,0.0786025,305.40859520000004,21824.0,0.1411135125,0.8301686063380507,0.5831797120223208,0.5438896633295315,305.40859520000004,1.5338027142773347,0.9653380271427732,0.9750615489571152,-76.65593398262045,35.79890987707693,-0.830168604850769,0.830168604850769,1,1,-0.765192408149051,-305.40859520000004,305.40859520000004,305.36690864192065,-305.36690864192065,305.36690864192065,0.7212121037951562,2.2812387398325327,34.3997099927227,476.197920818716,776.0517280535609,0.7212121037951562,3.5577703008417765,2.2812387398325327,357.581201493621,535.5291536007066,44.67505168947508,0.0637784390235139,0.2993154095486824,2110.483875273914,9.401978420751773,16.15441031348655,24.411252641005788,0.0637784390235139,0.2993154095486824,0.5212594980665143,3.672857999801636,-1105.4149169921875,-2.4044624170598907,-16.051135888658955,-1619.6297733626825,-3.299615439814709,0,-76.65598305553534,35.79898696626808,136.53027379741638,26.96377620817765,64.11989945761215,1.5946843168143687,238.1495766530052,36.31060892245876,-76.11768824253646,0.9227098822593688,326375,300.96858722,204240,36.92396232345298,-76.1454394338766,0.0095467586070299,585.8074748069765,78.39842369566807,302.70152336,-455.210213802368,2016-09-13 15:41:17.724000+00:00,2016-09-13 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-NC3,,,2016-09-13
49,49,0,0,LC08_014035_20161015,-76.65598305553534,35.79898696626808,2016-10-15 15:41:23.792000000,0.0080375,0.0096874999999999,0.0220624999999999,0.015765,0.1596725,0.0832775,0.0343275,295.1716253,21824.0,0.0634552725,0.8202778767367296,0.3044743119799848,0.319587304524845,295.1716253,0.5115436919496721,0.9551154369194966,0.971688094183434,-76.65593398262045,35.79890987707693,-0.8202778697013855,0.8202778697013855,1,1,-0.7572014196494897,-295.1716253,295.1716253,294.87063484177537,-294.87063484177537,294.87063484177537,0.7244423723361832,1.322741082463284,20.82848843613825,411.09041401152575,671.5891612360576,0.7244423723361832,2.1230126745619904,1.322741082463284,316.2402272662411,519.9287968271681,26.82408547399372,0.0180805347320024,0.2451792079641158,111.9255443296744,19.43719726283101,1.7972291389444024,29.80132019558689,0.0180805347320024,0.2451792079641158,0.3265783637892287,0.6164676547050476,-179.98098754882812,0.560164572377692,2.785894730136907,381.1791670235,0.7730187082931552,0,-76.65598305553534,35.79898696626808,102.18260582878636,18.44921620323783,62.30490747005011,1.5107941826491316,180.01574630340136,35.683127229418275,-76.35551618059243,0.9080944657325744,233836,291.95526848,307690,36.22778099203008,-76.94663607443483,0.2760809659957886,415.232266301783,58.18001073562984,300.3328355,79.00797454668268,2016-10-15 15:41:23.792000+00:00,2016-10-15 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-NC3,,,2016-10-15
50,50,0,0,LC08_014035_20161116,-76.65598305553534,35.79898696626808,2016-11-16 15:41:24.264000000,0.0207699999999999,0.0285249999999999,0.045245,0.0517624999999999,0.2308425,0.1883,0.0969725,289.67544914,21824.0,0.1110437475,0.6336759788397234,0.3372555518727212,0.3432382875141355,289.67544914,0.5840491212945657,0.9558404912129456,0.971927362100272,-76.65593398262045,35.79890987707693,-0.6336759924888611,0.6336759924888611,1,1,-0.67224159007561,-289.67544914,289.67544914,289.4461116657034,-289.4461116657034,289.4461116657034,0.707987233112807,0.946034517911146,15.494757873469409,381.60603912666414,535.1679861667094,0.707987233112807,1.5322224153343675,0.946034517911146,294.9830531674633,376.0916347531483,23.849902829352107,0.0206508081619174,0.1325393493780259,82.63575888321989,26.25159801974901,1.7560410642444424,55.12826278480584,0.0206508081619174,0.1325393493780259,0.2019875575286893,0.5912737250328064,-169.38583374023438,0.394140790490311,1.5595458020324997,269.60597304057626,0.765400429892568,0,-76.65598305553534,35.79898696626808,58.073274784948254,13.34813732720178,61.74263660701627,0.8050488657187141,152.69681141129843,36.526641587040686,-76.8411889092062,0.8722212314605713,278856,286.47618242,439734,36.40301325674639,-76.21000823538789,0.2485780715942382,339.204200797436,33.46249662781599,294.31028426,44.22871894564169,2016-11-16 15:41:24.264000+00:00,2016-11-16 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-NC3,,,2016-11-16
51,51,0,0,LC08_014035_20161202,-76.65598305553534,35.79898696626808,2016-12-02 15:41:23.648000000,0.027535,0.03133,0.0423574999999999,0.0542374999999999,0.204195,0.1907475,0.1041225,287.22814682,21824.0,0.1053550425,0.5802579009992939,0.2895726241556566,0.2965804471722928,287.22814682,0.4453251978297751,0.9544532519782976,0.9714695731528382,-76.65593398262045,35.79890987707693,-0.5802578926086426,0.5802578926086426,1,1,-0.6564017805538375,-287.22814682,287.22814682,287.1448498351707,-287.1448498351707,287.1448498351707,0.7066399400475745,0.6516005443603194,11.325912328441168,368.3373045468934,487.64107425079294,0.7066399400475745,1.271105001815924,0.6516005443603194,285.1727309085949,340.11236399270194,19.37644823902531,0.015887575554375,0.2395222191879095,109.06578777647648,19.805739694276376,1.733827377980191,30.50516192865928,0.015887575554375,0.2395222191879095,0.3189412043436146,0.5564326643943787,-158.04295349121094,0.3087623093497703,1.0329545278799688,211.6701279772001,0.6599514353726497,0,-76.65598305553534,35.79898696626808,44.70882703823649,10.5163727294094,51.26252696900971,1.49643109366107,134.94698589075057,36.52658982033184,-76.84453820519036,0.8802309036254883,284683,284.02888010000004,447672,36.43600976803466,-76.12684711530599,0.2602509260177612,296.843698888038,25.951319579863355,290.5914785,29.294590410675912,2016-12-02 15:41:23.648000+00:00,2016-12-02 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-NC3,,,2016-12-02
52,52,1,1,LC08_014035_20161218,-76.65598305553534,35.79898696626808,2016-12-18 15:41:18.970000128,0.0204125,0.0283049999999999,0.0475825,0.0616074999999999,0.2086775,0.1973475,0.1048374999999999,296.25513764,21824.0,0.10815743,0.5441293449507003,0.2691548898820309,0.2863939970270744,296.25513764,0.4172344779788347,0.9541723447797884,0.9713768737773302,-76.65593398262045,35.79890987707693,-0.5441293716430664,0.5441293716430664,1,1,-0.6286388823850776,-296.25513764,296.25513764,296.3342662108792,-296.3342662108792,296.3342662108792,0.6530818117778262,2.115013719569468,32.0461553847444,416.74792516803626,427.0113226589022,0.6530818117778262,2.372333698353152,2.115013719569468,325.5718250953162,274.7305819966113,26.78443307924282,0.015003590547247,0.6347614560233472,524.1617843837931,8.971879586608216,3.875890399551736,11.5108817848106,0.015003590547247,0.6347614560233472,0.7680509548291129,0.9480060338974,-277.05078125,-0.4064880658856089,-1.2458148036739711,-276.21563546642466,-1.114014622418989,1,-76.65598305553534,35.79898696626808,31.662981929763028,20.233771696024814,89.15329749089207,3.989762956279383,100.01954576157644,35.23672486935939,-76.64805148946495,0.8571385741233826,184688,292.24580018,115195,35.43117923689196,-76.07334686058958,0.1236226111650466,315.428261620225,26.88368229696505,294.32053832,-35.33130783219382,2016-12-18 15:41:18.970000128+00:00,2016-12-18 16:00:00+00:00,2016-12-18,38.810135738566885,52.2734636744186,5.779265383474278,7.784106222222222,15.1553078125,55.93320354166667,-19.27967416747415,-3.8115053928744898,201612181100.0,201612181130.0,390.58036,21.813722,-3.136441,0.017433,54.98067,19.03982,11.88835,101.90052,97.841325,2.410894,214.30627,5.763541,13.503767,0.818694,-0.009543,-0.801724,-475.729158,1.867583,1.552844,0.937326,75.46245,23.75911,7.21198355,24.304715,33.4585,11.95187,-9999.0,267.5087,883.2774,406.5565,56.98869,360.7612,442.8203,0.0,-3.136441,-9999.0,-9999.0,-9999.0,NC,ENF,16.6,1320.0,35.799,-76.656,5.0,US-NC3,2016-12-18 11:00:00,2016-12-18 11:00:00-05:00,2016-12-18
53,53,0,0,LC08_014035_20170119,-76.65598305553534,35.79898696626808,2017-01-19 15:41:12.072000000,0.0224749999999999,0.030175,0.0471149999999999,0.0611125,0.1942674999999999,0.1892625,0.1071199999999999,285.61484138000003,21824.0,0.1036581274999999,0.5213994831231888,0.2494230610731063,0.2644132754375281,285.61484138000003,0.3589602106002694,0.9535896021060026,0.9711845686949808,-76.65593398262045,35.79890987707693,-0.5213994979858398,0.5213994979858398,1,1,-0.6096237299721396,-285.61484138000003,285.61484138000003,285.85125499092885,-285.85125499092885,285.85125499092885,0.6969116891320879,0.8919640301310982,14.729182116769424,359.8053771197126,483.8542706825036,0.6969116891320879,1.2141354837958305,0.8919640301310982,279.7458720693941,340.6562207184147,18.329394457255603,0.0132600782631818,0.1636834595110624,101.29946092579976,23.659639015869992,1.913270989390611,44.638988592156345,0.0132600782631818,0.1636834595110624,0.2361555125437321,0.5574373006820679,-157.43087768554688,0.3220131697861724,1.2723046709324295,221.0273653353593,0.685724386949649,0,-76.65598305553534,35.79898696626808,53.06433156279721,9.831125048496371,73.4649503317779,1.0422058741581628,143.93105402135973,35.60370058607888,-76.90788822146416,0.8326729536056519,150489,282.41899268,239994,35.54460688847249,-76.17910498686416,0.2388026416301727,316.74796849457846,24.470888063714632,289.59683468000003,36.0825604676437,2017-01-19 15:41:12.072000+00:00,2017-01-19 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-NC3,,,2017-01-19
54,54,0,0,LC08_014035_20170204,-76.65598305553534,35.79898696626808,2017-02-04 15:41:04.614000128,0.02726,0.0321275,0.0471149999999999,0.06378,0.1983925,0.206285,0.1204575,278.97704654,21824.0,0.108542595,0.5134501139516922,0.2511209382021895,0.2649252629818053,278.97704654,0.3602830017889541,0.9536028300178896,0.9711889339059036,-76.65593398262045,35.79890987707693,-0.5134500861167908,0.5134500861167908,1,1,-0.6161828050059571,-278.97704654,278.97704654,279.2093584962457,-279.2093584962457,279.2093584962457,0.742649796099699,0.2839133899516112,6.119886212856894,327.50993507302087,568.8883385187297,0.742649796099699,0.6770323508947562,0.2839133899516112,248.94995840536768,417.0291717858419,10.839728717630214,0.0132982873590497,0.3992837277607148,173.4315051958059,13.84006771929434,1.8706279710636973,18.299428636415115,0.0132982873590497,0.3992837277607148,0.4910055844303929,0.5044247508049011,-138.969482421875,0.3369649121840508,1.5349038346676191,232.7579378724058,0.5730280337032752,0,-76.65598305553534,35.79898696626808,77.09281085651617,1.4230698833221296,41.934981330861866,2.541560383293158,179.97126635567474,36.39297186561214,-76.49919580268892,0.8338800072669983,239482,275.5009202,212811,36.6751545715407,-76.93972390001383,0.2667175829410553,363.368965814037,18.85555976455909,284.38093616000003,43.52987275117368,2017-02-04 15:41:04.614000128+00:00,2017-02-04 16:00:00+00:00,2017-02-04,16.44902279396013,21.836943770833333,39.510673461904375,52.4524991875,-8.405290520833333,33.55301052083333,-32.33114191666667,-14.00139521419784,201702041100.0,201702041130.0,400.028652,2.565676,-2.004028,-0.025374,-13.98348,-14.37512,-12.02118,269.05006,56.880929,1.436585,8.865093,2.993553,7.754818,0.510005,-0.095732,-0.340029,-43.924862,1.27018,1.615443,0.648884,38.62657,1.634987,4.208577,1.062331,34.4593,7.946813,8.606109,404.9443,1258.588,645.4344,93.47238,197.0558,344.0735,0.0,-2.004028,-9999.0,103.210256,-9999.0,NC,ENF,16.6,1320.0,35.799,-76.656,5.0,US-NC3,2017-02-04 11:00:00,2017-02-04 11:00:00-05:00,2017-02-04
55,55,1,1,LC08_014035_20170220,-76.65598305553534,35.79898696626808,2017-02-20 15:40:58.687000064,0.0293499999999999,0.0381225,0.0565474999999999,0.0745325,0.212995,0.23274,0.1357749999999999,293.02510874,21824.0,0.120391795,0.4815626331394388,0.2518834982540746,0.2637288856579611,293.02510874,0.3571944773797518,0.9535719447737976,0.9711787417753532,-76.65593398262045,35.79890987707693,-0.4815626442432403,0.4815626442432403,1,1,-0.5804186723800515,-293.02510874,293.02510874,293.1881188933629,-293.1881188933629,293.1881188933629,0.725414774767094,0.9466468376979684,15.503427615566904,398.6170466491294,622.7634381639929,0.725414774767094,1.7044931318977845,0.9466468376979684,305.4814197885502,440.4692948939575,39.22064712800987,0.0132091743723429,0.3512778926862499,201.68739413611303,14.694403157019268,2.42692756687876,20.800238881998418,0.0132091743723429,0.3512778926862499,0.4477965956512691,0.6521949172019958,-188.78887939453125,0.2927918818957944,1.6685158415608603,199.5612536298345,0.4973505948018563,1,-76.65598305553534,35.79898696626808,95.27383422021566,14.99222810034732,55.53831927993579,2.2375519191006488,199.7935470120699,35.63490771301316,-75.97136584946927,0.8077381253242493,245676,289.46694992,465450,36.22778099203008,-76.94663607443483,0.2409584671258926,366.0282210515288,45.52086997245979,295.36645244,47.319109266666,2017-02-20 15:40:58.687000064+00:00,2017-02-20 16:00:00+00:00,2017-02-20,21.577915663918752,25.02849858333333,39.59251912608137,45.9238660625,2.0853470625,58.80699929166667,-14.23071241666666,-4.44878256083345,201702201100.0,201702201130.0,398.06258,8.536132,-3.194454,0.056281,54.07919,8.256923,5.057337,286.267459,83.598862,3.057904,19.467392,2.895892,8.185216,0.555318,-0.079388,-0.375791,-52.967607,1.42197,1.319496,0.635832,42.57849,17.92765,11.761979,17.456928,33.6645,10.1256,10.19067,425.5214,1417.614,671.5073,93.97276,281.8542,433.8673,0.0,-3.194454,-9999.0,102.145317,-9999.0,NC,ENF,16.6,1320.0,35.799,-76.656,5.0,US-NC3,2017-02-20 11:00:00,2017-02-20 11:00:00-05:00,2017-02-20
56,56,0,0,LC08_014035_20170324,-76.65598305553534,35.79898696626808,2017-03-24 15:40:41.232999936,0.0298174999999999,0.0381225,0.0582524999999999,0.0786299999999999,0.2143149999999999,0.240495,0.1391299999999999,293.88644978,21824.0,0.1227833049999999,0.4631756814419089,0.2422641435319303,0.2566729092181677,293.88644978,0.3391535034176834,0.9533915350341768,0.9711192065612784,-76.65593398262045,35.79890987707693,-0.4631756842136383,0.4631756842136383,1,1,-0.572564594091372,-293.88644978,293.88644978,293.9196964942227,-293.9196964942227,293.9196964942227,0.7508139290552688,0.9909122100108482,16.130174243818043,403.2483514378874,787.8489682901668,0.7508139290552688,1.6598289211860418,0.9909122100108482,302.7653569942527,576.5198451446936,53.83841179545909,0.012695619704178,0.3025982164189656,340.41165600178607,14.59011479131074,4.053422112801172,24.14642151004116,0.012695619704178,0.3025982164189656,0.4139312977090636,0.929585874080658,-269.170166015625,0.2676105904817712,1.7143438998725684,182.2697773474484,0.3487205890966919,0,-76.65598305553534,35.79898696626808,139.51486455651977,14.580485378231089,59.69965924577247,1.9354155918303544,232.7484306134879,36.20392357338579,-76.31638915234456,0.7944143414497375,231150,289.55923646,363026,36.22778099203008,-76.94663607443483,0.2415583282709121,503.1126468690708,60.32171125166174,295.16137124,48.61879300038604,2017-03-24 15:40:41.232999936+00:00,2017-03-24 16:00:00+00:00,2017-03-24,34.03845439653813,35.46095086956522,79.46482361127745,82.78572737500001,9.484341541666668,125.11201954166664,-2.6190002445652425,2.124399992184408,201703241200.0,201703241230.0,394.505859,9.176487,-3.673326,0.18906,33.25108,33.27152,16.25871,352.305198,128.845459,5.521593,232.011332,3.643926,9.009067,0.68542,-0.051642,-0.575209,-81.425573,1.513423,1.604583,0.735729,43.3686,18.92196,12.346085,18.543026,37.896,8.55967,9.61817,567.7717,1785.718,825.6696,110.5789,301.9285,449.2473,0.0,-3.673326,-9999.0,103.004083,-9999.0,NC,ENF,16.6,1320.0,35.799,-76.656,5.0,US-NC3,2017-03-24 12:00:00,2017-03-24 12:00:00-04:00,2017-03-24
57,57,0,0,LC08_014035_20170409,-76.65598305553534,35.79898696626808,2017-04-09 15:40:34.546999808,0.0346025,0.0404325,0.0592699999999999,0.0761275,0.2272675,0.260515,0.1516974999999999,301.69320746,21824.0,0.129695705,0.4981624614776116,0.2736479421634917,0.2821899563726435,301.69320746,0.4058473079736628,0.9540584730797366,0.9713392961163132,-76.65593398262045,35.79890987707693,-0.4981624484062195,0.4981624484062195,1,1,-0.5863019674562667,-301.69320746,301.69320746,301.6778160849334,-301.6778160849334,301.6778160849334,0.7593949483151727,1.004776693534579,16.326479342971435,448.1466773729818,853.9311385879087,0.7593949483151727,2.0211135499593778,1.004776693534579,325.4552250812015,605.5365752711084,77.26039030684694,0.0146532599632378,0.2104004232067486,176.7382250967104,19.16597178086352,2.8610429108637163,34.72742103117899,0.0146532599632378,0.2104004232067486,0.2996573825033187,0.4353956580162048,-128.48817443847656,0.5200167756074193,4.2000680205755385,351.5379598675511,0.6654435120737707,0,-76.65598305553534,35.79898696626808,177.7823984547037,17.666575358642827,49.71401500696356,1.3257516173151966,300.3941046493309,35.886274077376896,-77.00968976663088,0.8122013211250305,294041,295.10668292,428936,35.4420890587004,-77.4281920297705,0.1782628893852234,419.0818208579107,85.50254295403676,306.35196872,119.11392906352226,2017-04-09 15:40:34.546999808+00:00,2017-04-09 16:00:00+00:00,2017-04-09,40.43399893549646,43.12283775555556,87.50754664286478,93.32675064583331,6.192144895833334,138.4064635625,-4.235269734722237,4.272773088305414,201704091200.0,201704091230.0,411.351678,7.09404,-4.898254,-0.173537,13.1506,28.13991,18.95994,361.285353,147.811475,1.144995,174.15158,2.56139,8.52843,0.383307,-0.304656,-0.177159,-13.802473,1.346017,1.098091,0.565903,28.7852,21.25494,17.936408,20.491482,35.8811,13.06492,12.11079,605.9022,1932.06,913.6203,125.7641,296.1346,478.0887,0.0,-4.898254,-9999.0,102.170232,-9999.0,NC,ENF,16.6,1320.0,35.799,-76.656,5.0,US-NC3,2017-04-09 12:00:00,2017-04-09 12:00:00-04:00,2017-04-09
58,58,1,1,LC08_014035_20170425,-76.65598305553534,35.79898696626808,2017-04-25 15:40:24.323000064,,,,,,,,,,,,,,,,,,-76.65593398262045,35.79890987707693,,,1,1,,,,,,,0.7382225045435424,1.9958399158337423,30.35879174665532,,869.6728314233417,0.7382225045435424,2.328732023823489,1.9958399158337423,334.38225795352764,,,,,,,,,,,,0.7212693095207214,-213.8251953125,,,,,1,-76.65598305553534,35.79898696626808,,19.93390956290165,85.7050057892372,1.9332359428170285,197.9852342533096,37.02973076771561,-76.96725533236774,0.8977741003036499,63992,296.45680082,116627,35.535508427902016,-76.69318612805992,0.2939271330833435,644.1975238882097,92.78853616350462,305.72988908,,2017-04-25 15:40:24.323000064+00:00,2017-04-25 16:00:00+00:00,2017-04-25,110.3664435280876,109.93922318181818,37.346155102167664,37.20159089583333,10.013951625,160.6995726875,3.544806984848478,2.9730224322447114,201704251200.0,201704251230.0,387.079957,18.543054,-9.352127,0.0255,26.30484,21.00345,17.59215,181.734508,229.681887,3.244024,123.728699,1.313114,4.24318,0.286208,-0.372653,-0.096065,-11.283963,0.722007,0.805971,0.375148,69.17809,22.30502,8.277077,22.701679,40.5438,19.02006,20.01264,728.7499,2085.649,948.227,119.2129,363.6547,463.9188,0.0,-9.352127,-9999.0,100.158604,-9999.0,NC,ENF,16.6,1320.0,35.799,-76.656,5.0,US-NC3,2017-04-25 12:00:00,2017-04-25 12:00:00-04:00,2017-04-25
59,59,0,0,LC08_014035_20170527,-76.65598305553534,35.79898696626808,2017-05-27 15:40:37.852999936,0.0296249999999999,0.031275,0.061195,0.0398274999999999,0.42568,0.21327,0.0938649999999999,305.27529242,21824.0,0.16995928,0.8288856785336436,0.6745283925927352,0.5994554677203441,305.27529242,2.0596491624525965,0.970596491624526,0.9767968422360936,-76.65593398262045,35.79890987707693,-0.8288856744766235,0.8288856744766235,1,1,-0.7486213093709885,-305.27529242,305.27529242,305.28361708003104,-305.28361708003104,305.28361708003104,0.7449906512718538,1.962387112112223,29.88513862136784,477.9565302994144,912.6470803721502,0.7449906512718538,3.460053004019295,1.962387112112223,357.7539385482436,626.8124270183645,54.745533716279056,0.0871555983127305,0.330013123337889,211.84255658194687,14.518015745342726,2.6370629131528176,22.140525831022668,0.0871555983127305,0.330013123337889,0.4522334696280486,0.7386934757232666,-222.8739471435547,0.5347368014369522,4.212649095961888,360.2243367201386,0.6296891865929369,0,-76.65598305553534,35.79898696626808,187.7806267200669,26.490043859552856,56.71552169381969,1.6900339489076153,309.7367585351723,36.39139006267994,-76.9627494839043,0.8895877003669739,227772,301.71371558,353852,35.836307914365705,-76.5696917636891,0.2903187274932861,651.4699296404353,112.4476450955482,310.86717314,119.47072836147916,2017-05-27 15:40:37.852999936+00:00,2017-05-27 16:00:00+00:00,2017-05-27,147.30440187763196,134.245796125,29.2910828521138,26.69441433333333,11.577368666666668,194.6472065833333,22.129627458333317,6.474353186920887,201705271200.0,201705271230.0,377.943541,19.50721,-15.730404,0.0905,21.92001,22.20928,17.37279,138.765847,434.500509,2.418952,227.117599,2.584177,6.652771,0.413549,-0.148282,-0.197785,-44.880789,1.077028,1.143875,0.497905,49.28344,29.0292,20.291888,29.010704,39.5888,21.34278,22.15099,662.7022,2046.941,912.7313,139.4628,382.8442,493.4104,0.0,-15.730404,-9999.0,101.055987,-9999.0,NC,ENF,16.6,1320.0,35.799,-76.656,5.0,US-NC3,2017-05-27 12:00:00,2017-05-27 12:00:00-04:00,2017-05-27
