,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,longitude,latitude,date,UB,B,GR,R,NIR,SWIR_1,SWIR_2,ST_B10,pixel_qa,ALFA,NDVI_model,EVI,SAVI,T_LST,LAI,e_0,e_NB,longitude.1,latitude.1,NDVI_neg,pos_NDVI,int,sd_ndvi,NDWI,LST_neg,LST_NW,T_LST_DEM,LST_neg_1,LST_NW_1,Tao_sw,EA,W_ATM,Rl_up,Rs_down,Tao_sw_1,ES,EA_1,Rl_down,Rn,Ginst,zom,u_fr,Hinst,rah,dT,rah_first,zom_1,u_fr_1,ufric_star,constant,constant_1,ET_inst,ET_24h,LEinst,EF,id.1,longitude.2,latitude.2,Rn24h_G,AirT_G,RH_G,ux_G,SW_Down,cold_pixel_lat,cold_pixel_lon,cold_pixel_ndvi,cold_pixel_sum,cold_pixel_temp,hot_pixel_sum,hot_pixel_lat,hot_pixel_lon,hot_pixel_ndvi,hot_pixel_Rn,hot_pixel_G,hot_pixel_temp,LE_daily_orig,Datetime_Local_sebal,Datetime_GMT,Date_daily,LE_closed,LE_unclosed,H_closed,H_unclosed,G_unclosed,Rn_unclosed,Residual_unclosed,Residual_closed,TIMESTAMP_START,TIMESTAMP_END,H_inst_af,SH,H_SSITC_TEST,LE_inst_af,SLE,LE_SSITC_TEST,FC,SC,FC_SSITC_TEST,TAU,TAU_SSITC_TEST,CO2,CO2_SIGMA,H2O,H2O_SIGMA,U_SIGMA,V_SIGMA,W_SIGMA,WS,WS_MAX,WD,USTAR,MO_LENGTH,ZL,FETCH_70,FETCH_80,FETCH_90,FETCH_MAX,T_SONIC,T_SONIC_SIGMA,TA,RH,PA,VPD_PI,SWC_1_1_1,SWC_1_2_1,SWC_1_3_1,SWC_1_4_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,G_inst_af,G_1_2_1,SW_IN,SW_OUT,Rn_inst_af,PPFD_IN,PPFD_OUT,P_RAIN,P,State,Veg,MAT,MAP,Lat,Long,Elev_insitu,Name,Datetime,Datetime_Local_flux,Date
177,177,2,2,LC08_033038_20170905,-106.60329934528464,32.58499454274526,2017-09-05 17:39:47.920999936,0.0770899999999999,0.0954599999999999,0.14397,0.18225,0.289115,0.322665,0.274155,316.99910102,21824.0,0.201995955,0.2267139053599651,0.1602976602976602,0.1650229316477328,316.99910102,0.1283164336166218,0.9512831643361662,0.9704234442309349,-106.60320325149796,32.58504103670271,-0.2267139106988906,0.2267139106988906,1,1,-0.3351420621817888,-316.99910102,316.99910102,326.4004428587818,-326.4004428587818,326.4004428587818,0.7836513261366935,0.893313512107347,12.746653628537484,544.6593858685351,893.5633128575931,0.7836513261366935,3.7798659600492246,0.893313512107347,372.0176618466982,522.3018908058935,146.8811496923928,0.007585087546893,0.4145203099575557,182.8359607894828,13.490554659973023,2.3111537114881884,17.626793926182195,0.007585087546893,0.4145203099575557,0.5035604283901466,0.1131372600793838,-34.61689758300781,0.291884099129686,2.863257869330263,192.584780324018,0.5129838584645324,2,-106.60329934528464,32.58499454274526,153.44652131161962,27.99970737170064,23.63347064549648,2.792563990188305,297.5953055424335,32.575822730992066,-107.31562242627214,0.7457054853439331,467700,305.9725685,824398,31.780240146071364,-106.5844055567408,0.1351458132266998,390.7778117241169,141.11411947454627,325.72188806,81.20199317420625,2017-09-05 17:39:47.920999936+00:00,2017-09-05 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Jo2,,,2017-09-05
178,178,3,3,LC08_033038_20170921,-106.60329934528464,32.58499454274526,2017-09-21 17:39:51.354000128,0.0833324999999999,0.10074,0.1473525,0.192975,0.2954125,0.3400725,0.2823225,316.11383384,21824.0,0.20982152,0.2097463591922397,0.1508463594395399,0.1554615472170581,316.11383384,0.1084822718973215,0.9510848227189732,0.9703579914972612,-106.60320325149796,32.58504103670271,-0.2097463607788086,0.2097463607788086,1,1,-0.3343986087427869,-316.11383384,316.11383384,325.26682031267626,-325.26682031267626,325.26682031267626,0.7733423679826764,1.0327952809388357,14.409019707319182,538.4883574966137,843.8309630824177,0.7733423679826764,3.619333384219195,1.0327952809388357,371.17746169487776,481.30996064213855,134.01378150944356,0.0071882602492751,0.5379098485097517,229.69663715250863,11.015539180305163,2.3587585606228743,13.583436150280006,0.0071882602492751,0.5379098485097517,0.6319448967638257,0.1189437136054039,-36.32968521118164,0.1780348458644712,1.5122576701784536,117.59954198018636,0.3386145573898004,3,-106.60329934528464,32.58499454274526,122.91631921991294,27.25644586515297,28.535511136994707,3.642950147258566,255.63826568564144,32.57576381682094,-107.3188160433634,0.7842591404914856,456869,305.43593936,728274,31.875139914903976,-107.49924705682498,0.1152191236615181,349.5144296780707,122.59324222173672,323.54802734,42.88762752626094,2017-09-21 17:39:51.354000128+00:00,2017-09-21 18:00:00+00:00,2017-09-21,19.596167053552847,14.414448625,107.08467816857872,78.76880145833333,-1.8237608333333333,133.64522916666667,42.28573991666666,8.788144777868425,201709211200.0,201709211230.0,325.186,1.48826,0.0,61.563,0.0739,1.0,-3.98612,0.0719,0.0,-0.280038,1.0,388.838,1.65279015,16.5221,0.278034657,1.78563,1.64579,0.675597,5.70553,12.6839,199.68,0.533966,-36.4558,-0.176378,134.175,160.573,201.019,75.4834,28.542,1.03815,28.87,27.65,-9999.0,23.918,4.6,10.6,8.2,23.4,39.88,34.65,26.71,13.551,63.804,811.51,186.35,599.7,1769.5,244.59,0.0,0.0,NM,OSH,17.5,282.3,32.5849,-106.6032,1469.0,US-Jo2,2017-09-21 12:00:00,2017-09-21 12:00:00-06:00,2017-09-21
179,179,0,0,LC08_033037_20171007,-106.60329934528464,32.58499454274526,2017-10-07 17:39:33.450000128,0.0757975,0.0931775,0.13506,0.1787025,0.26145,0.3147724999999999,0.2674175,309.16499918,21824.0,0.1907435325,0.1879973418303884,0.126538095999058,0.1320224644406094,309.16499918,0.0613228947065959,0.950613228947066,0.9702023655525316,-106.60320325149796,32.58504103670271,-0.1879973411560058,0.1879973411560058,1,1,-0.3187561473859423,-309.16499918,309.16499918,318.39793286618186,-318.39793286618186,318.39793286618186,0.7789129475666199,0.6394660304449069,9.721258652297886,492.4341886371812,785.1698515725321,0.7789129475666199,2.18109341598801,0.6394660304449069,289.35652848006464,418.03573568925344,98.45620858887436,0.0063010830362495,0.3482871621940498,280.9585319729919,14.196587966012782,3.592992013642821,20.97884985427072,0.0063010830362495,0.3482871621940498,0.4480524886749909,0.1151075363159179,-33.057010650634766,0.0580725695820419,0.531457628531746,38.620995127387175,0.1208494032074101,0,-106.60329934528464,32.58499454274526,121.86116068685904,18.88071163894528,29.31859890811858,2.3891080037245147,256.9696036967807,33.61841136108467,-105.37344098355815,0.7106519341468811,458859,287.18371256,808789,32.675205691314666,-106.34470676671982,0.1201378256082534,316.10637513764254,88.09544232684891,310.77830462,15.072138345160315,2017-10-07 17:39:33.450000128+00:00,2017-10-07 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Jo2,,,2017-10-07
180,180,1,1,LC08_033037_20171023,-106.60329934528464,32.58499454274526,2017-10-23 17:39:35.650000128,0.0739274999999999,0.0904825,0.1302475,0.172625,0.2500925,0.3030299999999999,0.2559775,306.54679586,21824.0,0.1834682425,0.183260688284729,0.1204989348869439,0.125933722943371,306.54679586,0.0493964613120957,0.950493964613121,0.97016300832233,-106.60320325149796,32.58504103670271,-0.1832606941461563,0.1832606941461563,1,1,-0.3150996476836514,-306.54679586,306.54679586,315.6971005235022,-315.6971005235022,315.6971005235022,0.7771712462649547,0.4665108819987932,7.6599514697454065,475.90421005359207,721.5146475266903,0.7771712462649547,2.5851148071433783,0.4665108819987932,307.4988652359792,405.5112286855511,88.88851831524443,0.0060891153102959,0.3337024102071769,266.67745924054003,14.651865498477784,3.482207608894853,21.89574860218333,0.0060891153102959,0.3337024102071769,0.4311502607524212,0.1440565586090088,-41.99603271484375,0.0749008275291041,0.5312903043701298,49.94525112976663,0.1577437419803307,1,-106.60329934528464,32.58499454274526,93.57850335374646,21.63142880800331,18.04604115491104,2.296619340897851,214.6050795222434,32.97211028815856,-105.80120741386256,0.78736412525177,479022,291.52459796,758862,33.64536548828453,-106.0496933689556,0.141400009393692,327.0417386223094,88.83158300595376,310.0741925,15.06739303193688,2017-10-23 17:39:35.650000128+00:00,2017-10-23 18:00:00+00:00,2017-10-23,18.01955101514812,12.249988854166666,74.80403229707039,50.85301854166667,2.830827083333333,101.73466666666668,35.80083218749999,6.08025627111482,201710231200.0,201710231230.0,225.836,5.30343,0.0,36.9803,-1.2327,0.0,-1.03818,0.022,0.0,-0.1685,1.0,391.208,1.3040118,6.98241,0.093919229,0.956053,1.0419,0.484354,1.87019,5.46971,256.705,0.408406,-23.6082,-0.272363,141.304,169.105,211.699,48.6186,23.1465,0.860864,24.21,12.0,-9999.0,20.739,8.2,9.6,7.6,22.1,30.17,24.19,17.43,23.653,72.111,736.27,163.98,538.0,1565.7,216.23,0.0,0.0,NM,OSH,17.5,282.3,32.5849,-106.6032,1469.0,US-Jo2,2017-10-23 12:00:00,2017-10-23 12:00:00-06:00,2017-10-23
181,181,2,2,LC08_033038_20171007,-106.60329934528464,32.58499454274526,2017-10-07 17:39:57.336999936,0.0761,0.0932049999999999,0.13528,0.1788675,0.26178,0.3160375,0.26827,309.17867126,21824.0,0.191112335,0.1881606045648732,0.1267040965556657,0.132216106458583,309.17867126,0.0617043264767418,0.9506170432647674,0.9702036242773732,-106.60320325149796,32.58504103670271,-0.1881605982780456,0.1881605982780456,1,1,-0.3185916486173374,-309.17867126,309.17867126,318.10907907417806,-318.10907907417806,318.10907907417806,0.7808665370199116,0.6395755800557547,9.722564282119924,492.5232775279591,801.5287243936829,0.7808665370199116,2.182095496037657,0.6395755800557547,345.42733815439,484.1925356364207,113.36838781818668,0.0063079440367987,0.3480392534462174,405.1410392180912,13.376942963500737,4.850737190562981,20.99379311238553,0.0063079440367987,0.3480392534462174,0.4592585591217766,0.2716760337352752,-81.5718765258789,-0.0515859973542843,-0.4067462492236146,-34.31689139985724,-0.0925422241290453,2,-106.60329934528464,32.58499454274526,121.82838607888462,18.88806767166244,29.31015536291255,2.3871567945437904,256.9696036967807,32.081934100943016,-106.65093211291328,0.6636332869529724,465395,300.25422104,870287,31.634199526556927,-107.58827638612192,0.0714392662048339,444.124034710005,116.87300070195816,316.21979246,-11.53532362798171,2017-10-07 17:39:57.336999936+00:00,2017-10-07 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Jo2,,,2017-10-07
182,182,3,3,LC08_033038_20171023,-106.60329934528464,32.58499454274526,2017-10-23 17:39:59.540999936,0.07456,0.0909499999999999,0.130495,0.17268,0.2502575,0.30402,0.255345,306.570722,21824.0,0.1837762425,0.1834254470223142,0.1208965458129767,0.1260824812080991,306.570722,0.0496863070033719,0.9504968630700336,0.9701639648131112,-106.60320325149796,32.58504103670271,-0.1834254413843155,0.1834254413843155,1,1,-0.3145415985449865,-306.570722,306.570722,315.371508510356,-315.371508510356,315.371508510356,0.7797350728969878,0.4666026255667621,7.661044884294244,476.0542574391717,740.6415438182032,0.7797350728969878,2.5868226679241344,0.4666026255667621,343.17626715573743,454.6629318283353,98.94326817016044,0.0060942080698248,0.3341498991386634,357.73142449839173,13.947649808445478,4.423588276837094,21.866426117958905,0.0060942080698248,0.3341498991386634,0.4404651867376158,0.2827101349830627,-84.7351303100586,-0.003015988726704,-0.0190381593328741,-2.01176084021688,-0.0056554670594484,3,-106.60329934528464,32.58499454274526,93.56035792671368,21.64223385831277,18.037673449846487,2.2995141933223016,214.6050795222434,32.08180949727186,-106.66046491356938,0.4459449052810669,462601,299.72442794,798855,30.940070720833745,-106.48057023277345,0.0911775007843971,395.3034971556146,104.91445107233156,313.57424498,-0.5399221986803094,2017-10-23 17:39:59.540999936+00:00,2017-10-23 18:00:00+00:00,2017-10-23,18.01955101514812,12.249988854166666,74.80403229707039,50.85301854166667,2.830827083333333,101.73466666666668,35.80083218749999,6.08025627111482,201710231200.0,201710231230.0,225.836,5.30343,0.0,36.9803,-1.2327,0.0,-1.03818,0.022,0.0,-0.1685,1.0,391.208,1.3040118,6.98241,0.093919229,0.956053,1.0419,0.484354,1.87019,5.46971,256.705,0.408406,-23.6082,-0.272363,141.304,169.105,211.699,48.6186,23.1465,0.860864,24.21,12.0,-9999.0,20.739,8.2,9.6,7.6,22.1,30.17,24.19,17.43,23.653,72.111,736.27,163.98,538.0,1565.7,216.23,0.0,0.0,NM,OSH,17.5,282.3,32.5849,-106.6032,1469.0,US-Jo2,2017-10-23 12:00:00,2017-10-23 12:00:00-06:00,2017-10-23
183,183,0,0,LC08_033037_20171108,-106.60329934528464,32.58499454274526,2017-11-08 17:39:34.038000128,,,,,,,,,,,,,,,,,,-106.60320325149796,32.58504103670271,,,1,1,,,,,,,0.7373592205001028,1.1562651386517286,15.880553262804026,,623.761489116978,0.7373592205001028,1.6372683804899368,1.1562651386517286,295.3270998735685,,,,,,,,,,,,0.2446457296609878,-70.30342102050781,,,,,0,-106.60329934528464,32.58499454274526,,14.368801228809282,70.62160073632688,1.458584262543479,137.15260986662668,33.585894057921486,-105.3888190271513,0.5485305190086365,102971,287.36828564,167609,34.080517727115144,-106.84508822782642,0.1432531177997589,318.2751164226597,65.6959925553841,301.78207598,,2017-11-08 17:39:34.038000128+00:00,2017-11-08 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Jo2,,,2017-11-08
184,184,1,1,LC08_033037_20171124,-106.60329934528464,32.58499454274526,2017-11-24 17:39:28.507000064,0.06972,0.084405,0.1226574999999999,0.1614875,0.2283125,0.2838075,0.23868,299.563781,21824.0,0.17020953,0.1714340687532068,0.1068037974683544,0.1126517194875253,299.563781,0.0238207107115172,0.9502382071071152,0.970078608345348,-106.60320325149796,32.58504103670271,-0.171434074640274,0.171434074640274,1,1,-0.3010371256802577,-299.563781,299.563781,308.903131507446,-308.903131507446,308.903131507446,0.7533399790925707,0.4706288477493734,7.70903004563886,433.8831268574921,582.0328393702865,0.7533399790925707,1.876978002886201,0.4706288477493734,293.54746286143387,328.0221912893038,59.28727278270805,0.0056511436607248,0.0951890429250761,378.5797649036289,16.80038917683825,5.47054603169363,76.75950778904374,0.0056511436607248,0.0951890429250761,0.1744413284447945,0.2544765770435333,-73.13806915283203,-0.1636363476710536,-0.826307968902127,-109.84484639703317,-0.4087479476335233,1,-106.60329934528464,32.58499454274526,56.542502079736224,16.498343455663186,25.073754035779555,0.659815829914276,162.1699545479088,32.86707876340404,-105.8069952127663,0.8123286366462708,459641,287.40588386,821043,32.99633880971942,-107.35287295546226,0.1267615407705307,304.1215186620974,56.30640958999759,301.65560924,-23.43409399806432,2017-11-24 17:39:28.507000064+00:00,2017-11-24 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Jo2,,,2017-11-24
185,185,2,2,LC08_033038_20171108,-106.60329934528464,32.58499454274526,2017-11-08 17:39:57.928999936,,,,,,,,,,,,,,,,,,-106.60320325149796,32.58504103670271,,,1,1,,,,,,,0.7407438836094469,1.1560736677403305,15.87827128179068,,644.3064624364547,0.7407438836094469,1.637430397177563,1.1560736677403305,308.83092439397825,,,,,,,,,,,,0.6679653525352478,-194.17581176757807,,,,,2,-106.60329934528464,32.58499454274526,,14.370330518325796,70.60291965588604,1.4587947246475297,137.15260986662668,31.674097271405262,-106.27595883637838,0.3034059703350067,79655,290.69743712,118274,31.555040934393705,-106.49809972634218,0.0916874036192894,380.3344241451579,65.64457118694266,295.00756034,,2017-11-08 17:39:57.928999936+00:00,2017-11-08 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Jo2,,,2017-11-08
186,186,3,3,LC08_033038_20171124,-106.60329934528464,32.58499454274526,2017-11-24 17:39:52.403000064,0.0702149999999999,0.0848174999999999,0.12329,0.1620925,0.2291375,0.2840825,0.2385149999999999,299.58770714,21824.0,0.17077526,0.1713697824808935,0.1070622436522364,0.1128412418792006,299.58770714,0.0241814990989068,0.950241814990989,0.9700797989470265,-106.60320325149796,32.58504103670271,-0.1713697761297226,0.1713697761297226,1,1,-0.3003383674656489,-299.58770714,299.58770714,308.534410820084,-308.534410820084,308.534410820084,0.7573845084913688,0.4705710624077348,7.708341350674669,434.02340823825983,604.4291412503864,0.7573845084913688,1.8782833440113167,0.4705710624077348,315.16758661666995,366.6696087964693,65.64335879455761,0.0056571659900286,0.0952504585269386,260.2981704903157,19.239047399070213,4.320740757443531,76.71001478457492,0.0056571659900286,0.0952504585269386,0.168063910543194,0.2725829482078552,-79.78047943115234,0.060650949164431,0.2732269657853275,40.72807951159592,0.1352974350620163,3,-106.60329934528464,32.58499454274526,56.50398581477917,16.50927093655723,25.053252157513647,0.6601744010147699,162.1699545479088,32.16582309832302,-106.73165646447283,0.3900178372859955,489003,292.68330674000003,853165,31.83662771216656,-107.5584210132378,0.1031295508146286,306.45195894561584,65.50915735159748,303.58679054000004,7.748716749671888,2017-11-24 17:39:52.403000064+00:00,2017-11-24 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Jo2,,,2017-11-24
187,187,0,0,LC08_033037_20171210,-106.60329934528464,32.58499454274526,2017-12-10 17:39:26.262000128,0.053165,0.0704075,0.1033525,0.1334099999999999,0.185385,0.216845,0.1822774999999999,284.5757633,21824.0,0.13696962,0.1630358067096411,0.0891332849152527,0.0952161407922619,284.5757633,-0.0088742206753478,0.9499112577932464,0.9699707150717712,-106.60320325149796,32.58504103670271,-0.1630358099937439,0.1630358099937439,1,1,-0.2841075371228191,-284.5757633,284.5757633,294.10916236869684,-294.10916236869684,294.10916236869684,0.7483696046995074,0.392881147919657,6.782420496713751,353.230121922541,539.834691185124,0.7483696046995074,1.0840401043863943,0.392881147919657,260.2831089843152,359.9094721857668,36.28558659608266,0.0051236649331253,0.071924844342831,223.9569323442576,19.720076354514458,3.61296849272901,101.5874855009996,0.0051236649331253,0.071924844342831,0.1354741568855832,0.2352021038532257,-65.56212615966797,0.1463588721901016,0.5561313386662547,99.66695324542644,0.307971561072572,0,-106.60329934528464,32.58499454274526,51.23746571930796,8.15355793434389,36.24230748751144,0.5032209445463018,147.43271468957582,32.97225242455405,-105.77873647771214,0.6596776247024536,332476,278.7480392,530246,33.265662277945495,-106.26285862363125,0.1127247214317321,273.4960654313794,41.405928543675785,292.82344556,15.771884764574985,2017-12-10 17:39:26.262000128+00:00,2017-12-10 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Jo2,,,2017-12-10
188,188,1,1,LC08_033037_20171226,-106.60329934528464,32.58499454274526,2017-12-26 17:39:28.265000192,0.0695275,0.0840199999999999,0.1194399999999999,0.1595075,0.221245,0.27784,0.2349675,291.82880174,21824.0,0.166537345,0.1621460134864511,0.0996962484013073,0.1051444645345883,291.82880174,0.0096238110845503,0.9500962381108454,0.970031758576579,-106.60320325149796,32.58504103670271,-0.1621460169553756,0.1621460169553756,1,1,-0.2988244272568502,-291.82880174,291.82880174,301.54404827054015,-301.54404827054015,301.54404827054015,0.7534949258869945,0.255483584162453,5.144894308089322,390.7178613206138,529.2280053333052,0.7534949258869945,1.4803676591910009,0.255483584162453,270.21202092916565,307.10134168196623,43.85184276614701,0.0054176772377018,0.1276855843229314,270.42187737091325,19.14138369618804,4.344571371205959,57.22387629412896,0.0054176772377018,0.1276855843229314,0.2072781581947371,0.2169682681560516,-61.08091735839844,-0.0106084508015024,-0.0435066723381279,-7.17237845509402,-0.0272455540642361,1,-106.60329934528464,32.58499454274526,44.98422180426829,12.821457355997426,17.258117101941487,0.8886351533206207,145.6183361380253,33.60408425788292,-105.368852117532,0.5871265530586243,427825,281.52005342,787966,32.64077437208401,-107.3435142322236,0.0992824584245681,246.3700805192868,40.934939610428586,295.28100194,-1.2338492275093071,2017-12-26 17:39:28.265000192+00:00,2017-12-26 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Jo2,,,2017-12-26
189,189,2,2,LC08_033038_20171210,-106.60329934528464,32.58499454274526,2017-12-10 17:39:50.153000192,0.052725,0.0699124999999999,0.1028025,0.1328875,0.1855224999999999,0.2167899999999999,0.181865,284.58601736,21824.0,0.1366981675,0.1653057378851166,0.0902208856165093,0.096470595422832,284.58601736,-0.0065540882218102,0.9499344591177818,0.969978371508868,-106.60320325149796,32.58504103670271,-0.1653057336807251,0.1653057336807251,1,1,-0.2868984652735626,-284.58601736,284.58601736,293.739795088393,-293.739795088393,293.739795088393,0.7529696249786606,0.3927447394410145,6.7807947586000665,353.2896649412946,562.820434654729,0.7529696249786606,1.084819387892172,0.3927447394410145,269.90454096749414,388.9858718019692,38.508306244827615,0.0051599145808543,0.0720642743643303,226.9064426318914,19.6318954000918,3.638750154372346,101.39093394459525,0.0051599145808543,0.0720642743643303,0.1358900854298841,0.2954623103141784,-83.15028381347656,0.1813971257218662,0.6371324354308883,123.5711229252502,0.3525792663185548,2,-106.60329934528464,32.58499454274526,51.29184195970812,8.164122736318419,36.20369840588175,0.5038602427245753,147.43271468957582,31.51740987406452,-107.68895206871989,0.273686021566391,288827,281.42434886,564522,31.87501510628729,-107.50558460845808,0.094938263297081,270.7015742715357,41.238603432844926,291.21014012,18.06907586881999,2017-12-10 17:39:50.153000192+00:00,2017-12-10 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Jo2,,,2017-12-10
190,190,3,3,LC08_033038_20171226,-106.60329934528464,32.58499454274526,2017-12-26 17:39:52.156000000,0.0682074999999999,0.0831124999999999,0.1190275,0.1592875,0.22163,0.2783075,0.23373,291.8390558,21824.0,0.166269495,0.1636640479893939,0.1002928711101672,0.1061549464053103,291.8390558,0.0115240752330502,0.9501152407523304,0.970038029448269,-106.60320325149796,32.58504103670271,-0.1636640429496765,0.1636640429496765,1,1,-0.3011896112664479,-291.8390558,291.8390558,301.166406528542,-301.166406528542,301.166406528542,0.7582359527578209,0.2552497338411148,5.142107242475217,390.7805949617101,552.2128284777812,0.7582359527578209,1.4814364770471051,0.2552497338411148,284.41937241557093,339.8472658897958,47.86221134912943,0.0054485312545663,0.1280447717681627,376.6044162253587,17.18975766852841,5.40350077602983,57.06335355158753,0.0054485312545663,0.1280447717681627,0.2142075541825545,0.3404239118099212,-97.12074279785156,-0.1251121398343155,-0.4633666936154004,-84.61936168469236,-0.2898071677600435,3,-106.60329934528464,32.58499454274526,45.058293799064295,12.832475497252684,17.229880443466264,0.890653721930828,145.6183361380253,32.05952653144846,-107.6516514133387,0.2939358055591583,267172,285.2935475,415850,31.478937659732555,-106.71793191025974,0.0896738097071647,239.32852510257104,40.86922695875289,293.37374678000003,-13.141079430932756,2017-12-26 17:39:52.156000+00:00,2017-12-26 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US-Jo2,,,2017-12-26
